Dataset,Link,Fold,Model,fit_elapsed_sec,success,nit,llf,aic,bic,grad_norm_inf,cov_status
C3,identity,,Poisson,0.08922553062438965,True,20,-3466.635873392149,6939.271746784298,6958.439826244016,0.0008235605049549122,not_computed
C3,identity,,NB,0.28761816024780273,True,11,-3152.4296064626533,6312.859212925307,6338.416652204932,0.002609670310164347,not_computed
C3,identity,,ZIP,0.3678879737854004,True,22,-3081.2093677933444,6172.418735586689,6204.365534686221,0.0012091976703629825,not_computed
C3,identity,,ZINB,0.7850408554077148,True,32,-3080.6803349857273,6173.360669971455,6211.696828890893,0.0009653133892979504,not_computed
C3,identity,,P+NB,0.5942285060882568,True,39,-3079.9558058881353,6175.911611776271,6227.026490335521,0.01623884783862195,not_computed
C3,identity,,Z+P+NB,1.1567232608795166,True,99,-3079.3201117551143,6178.640223510229,6242.533821709292,0.0017074504079346298,not_computed
C3,identity,,ZIP--ZINB,2.123638153076172,True,97,-3078.3765748799897,6180.753149759979,6257.425467598856,155.56836872854174,not_computed
