Scenario,Dataset,Parameter,true,mean_estimate,empirical_sd,rmse,n_success
D3,Dataset 3,rho,0.3999999999999999,0.4042680673699057,0.03158848377876828,0.03171861257118831,100
D3,Dataset 3,lambda,3.448560494298555,3.445490928319015,0.060010944371016665,0.057912968559254374,100
D3,Dataset 3,pi,0.5753738695561111,0.5781967397635632,0.02878839230516539,0.02915494682900072,100
D3,Dataset 3,varphi,11.751713697263627,11.796950111537724,0.5400214127641723,0.5351528640079521,100
D3,Dataset 3,alpha,1.0,0.9914088386052659,0.061985145583158194,0.06226993451374454,100
D3,Dataset 3,omega,0.6573303996386102,0.6551851476727976,0.018374590732665237,0.017803573261732354,100
