Scenario,Dataset,RestrictedModel,mean_BootstrapPValue,sd_BootstrapPValue,n_BootstrapPValue,mean_ObservedLRT,sd_ObservedLRT,n_ObservedLRT,mean_BootstrapQ95,sd_BootstrapQ95,n_BootstrapQ95
D3,Dataset 3,Z+P+NB,0.025000000000000005,3.6237191571523546e-18,12,42.60912401042393,15.005656781961752,12,5.586039188662533,1.431891295620583,12
D3,Dataset 3,P+NB,0.025000000000000005,3.6237191571523546e-18,12,6696.960174578219,164.28673312871297,12,8.915566896538927,2.1141140149357445,12
D3,Dataset 3,ZIP,0.025000000000000005,3.6237191571523546e-18,12,27149.74240807127,1423.452352912213,12,11.953466771926712,1.5558718049392404,12
D3,Dataset 3,ZINB,0.025000000000000005,3.6237191571523546e-18,12,1135.3485748864339,79.9998698855607,12,14.47577688657451,1.7971671522592316,12
