Dataset,Link,Model,mean_fit_elapsed_sec,sd_fit_elapsed_sec,n_fit_elapsed_sec,mean_grad_norm_inf,sd_grad_norm_inf,n_grad_norm_inf
C2,log,Poisson,0.0392353534698486,0.0,1,0.0038090123067604,0.0,1
C2,log,NB,0.130939245223999,0.0,1,0.0002458548153754,0.0,1
C2,log,ZIP,0.1970491409301757,0.0,1,0.0065533183826573,0.0,1
C2,log,ZINB,0.5892198085784912,0.0,1,0.0018641602715945,0.0,1
C2,log,P+NB,0.9848465919494628,0.0,1,0.00081041960334,0.0,1
C2,log,Z+P+NB,2.148864507675171,0.0,1,0.0290072130110274,0.0,1
C2,log,ZIP--ZINB,3.1412978172302246,0.0,1,0.046801728156737,0.0,1
