Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
H2AX4H100,log,P+NB,6.665201246116794,0.08,499,499,2.7688095596125044,7.748015741193827,216.97924637794495
