Scenario,Dataset,Rep,Model,Index,Value
D2,Dataset 2,0,ZIP--ZINB,6,2.4834293472071427
D2,Dataset 2,0,ZIP--ZINB,7,-1.7598419187904875
D2,Dataset 2,0,ZIP--ZINB,8,2.045346279880684
D2,Dataset 2,0,ZIP--ZINB,9,0.06113430834561957
D1,Dataset 1,96,ZIP--ZINB,0,0.8204073156214972
D1,Dataset 1,96,ZIP--ZINB,1,2.0626800341205085
D1,Dataset 1,96,ZIP--ZINB,2,1.0038118079876985
D1,Dataset 1,96,ZIP--ZINB,3,-2.0629015656806184
D1,Dataset 1,96,ZIP--ZINB,4,1.0380945644725115
D1,Dataset 1,96,ZIP--ZINB,5,3.6351214470386473
D1,Dataset 1,96,ZIP--ZINB,6,3.7485858913625068
D1,Dataset 1,96,ZIP--ZINB,7,0.7725951130564088
D1,Dataset 1,96,ZIP--ZINB,8,-2.4212628616765457
D1,Dataset 1,96,ZIP--ZINB,9,0.4723696441795585
D2,Dataset 2,1,ZIP--ZINB,0,0.058756602759786614
D2,Dataset 2,1,ZIP--ZINB,1,5.136575372493348
D2,Dataset 2,1,ZIP--ZINB,2,-0.7449398931840887
D2,Dataset 2,1,ZIP--ZINB,3,0.15390811298461035
D2,Dataset 2,1,ZIP--ZINB,4,3.3306719726402263
D2,Dataset 2,1,ZIP--ZINB,5,9.979592806524456
D2,Dataset 2,1,ZIP--ZINB,6,2.437407177687219
D2,Dataset 2,1,ZIP--ZINB,7,-1.7342569002635553
D2,Dataset 2,1,ZIP--ZINB,8,1.9430428924782681
D2,Dataset 2,1,ZIP--ZINB,9,-0.04355865466364136
D1,Dataset 1,97,ZIP--ZINB,0,0.8203470955318688
D1,Dataset 1,97,ZIP--ZINB,1,1.9863262170742013
D1,Dataset 1,97,ZIP--ZINB,2,1.0238739520896887
D1,Dataset 1,97,ZIP--ZINB,3,-2.0380054630747795
D1,Dataset 1,97,ZIP--ZINB,4,0.9913650726023016
D1,Dataset 1,97,ZIP--ZINB,5,4.217647906630584
D1,Dataset 1,97,ZIP--ZINB,6,3.010121098131098
D1,Dataset 1,97,ZIP--ZINB,7,1.2896398785206697
D1,Dataset 1,97,ZIP--ZINB,8,-3.88213480197107
D1,Dataset 1,97,ZIP--ZINB,9,0.43411893369407617
D2,Dataset 2,2,ZIP--ZINB,0,0.10482180476314716
D2,Dataset 2,2,ZIP--ZINB,1,5.207242263729097
D2,Dataset 2,2,ZIP--ZINB,2,-0.5380695639147807
D2,Dataset 2,2,ZIP--ZINB,3,0.10966802487667232
D2,Dataset 2,2,ZIP--ZINB,4,2.9468276179325237
D2,Dataset 2,2,ZIP--ZINB,5,10.272982176619454
D2,Dataset 2,2,ZIP--ZINB,6,1.996286159257788
D2,Dataset 2,2,ZIP--ZINB,7,-1.7846580155683873
D2,Dataset 2,2,ZIP--ZINB,8,2.008477815700167
D2,Dataset 2,2,ZIP--ZINB,9,-0.022520113765682026
D1,Dataset 1,99,ZIP--ZINB,0,0.7622205428644403
D1,Dataset 1,99,ZIP--ZINB,1,1.9088948014008842
D1,Dataset 1,99,ZIP--ZINB,2,1.064577317131631
D1,Dataset 1,99,ZIP--ZINB,3,-1.9972613906253873
D1,Dataset 1,99,ZIP--ZINB,4,0.987320726820444
D1,Dataset 1,99,ZIP--ZINB,5,3.845335073777632
D1,Dataset 1,99,ZIP--ZINB,6,3.2895945995529763
D1,Dataset 1,99,ZIP--ZINB,7,1.0010624136415474
D1,Dataset 1,99,ZIP--ZINB,8,-3.413701859125482
D1,Dataset 1,99,ZIP--ZINB,9,0.44330021337939013
D1,Dataset 1,98,ZIP--ZINB,0,0.8700247856417801
D1,Dataset 1,98,ZIP--ZINB,1,2.012355201182516
D1,Dataset 1,98,ZIP--ZINB,2,0.9878811165662639
D1,Dataset 1,98,ZIP--ZINB,3,-1.8786510498843552
D1,Dataset 1,98,ZIP--ZINB,4,0.9227776400994966
D1,Dataset 1,98,ZIP--ZINB,5,3.6870594179062075
D1,Dataset 1,98,ZIP--ZINB,6,3.8455037459192525
D1,Dataset 1,98,ZIP--ZINB,7,0.8611975206747349
D1,Dataset 1,98,ZIP--ZINB,8,-3.3192710356725774
D1,Dataset 1,98,ZIP--ZINB,9,0.4305973189022099
D2,Dataset 2,3,ZIP--ZINB,0,-0.21819727207948786
D2,Dataset 2,3,ZIP--ZINB,1,5.037715871071413
D2,Dataset 2,3,ZIP--ZINB,2,-0.36696300665610854
D2,Dataset 2,3,ZIP--ZINB,3,0.10114380206430917
D2,Dataset 2,3,ZIP--ZINB,4,2.905753922644588
D2,Dataset 2,3,ZIP--ZINB,5,9.626451724703678
D2,Dataset 2,3,ZIP--ZINB,6,2.8053630277010644
D2,Dataset 2,3,ZIP--ZINB,7,-1.410444989664644
D2,Dataset 2,3,ZIP--ZINB,8,1.8490787798702168
D2,Dataset 2,3,ZIP--ZINB,9,0.007959235191393408
D2,Dataset 2,8,ZIP--ZINB,0,0.014890672464410075
D2,Dataset 2,8,ZIP--ZINB,1,5.131202117658714
D2,Dataset 2,8,ZIP--ZINB,2,-0.9366897404466037
D2,Dataset 2,8,ZIP--ZINB,3,0.1346984233173574
D2,Dataset 2,8,ZIP--ZINB,4,2.8463796783624655
D2,Dataset 2,8,ZIP--ZINB,5,10.961375464960309
D2,Dataset 2,8,ZIP--ZINB,6,2.003228601488247
D2,Dataset 2,8,ZIP--ZINB,7,-1.6938830608731017
D2,Dataset 2,8,ZIP--ZINB,8,2.0073726484199965
D2,Dataset 2,8,ZIP--ZINB,9,0.018196460666820433
D2,Dataset 2,5,ZIP--ZINB,0,-0.9173167646099134
D2,Dataset 2,5,ZIP--ZINB,1,5.2941601359703006
D2,Dataset 2,5,ZIP--ZINB,2,-0.6133922758895626
D2,Dataset 2,5,ZIP--ZINB,3,-0.14082532387654537
D2,Dataset 2,5,ZIP--ZINB,4,2.2690572548103245
D2,Dataset 2,5,ZIP--ZINB,5,8.883552804939919
D2,Dataset 2,5,ZIP--ZINB,6,3.676985421237339
D2,Dataset 2,5,ZIP--ZINB,7,-0.906181584693794
D2,Dataset 2,5,ZIP--ZINB,8,1.8404538660906928
D2,Dataset 2,5,ZIP--ZINB,9,0.015551903327839714
D2,Dataset 2,7,ZIP--ZINB,0,-0.34328817233992986
D2,Dataset 2,7,ZIP--ZINB,1,5.202198917731607
D2,Dataset 2,7,ZIP--ZINB,2,-0.8427413540774745
D2,Dataset 2,7,ZIP--ZINB,3,-0.015131322450353542
D2,Dataset 2,7,ZIP--ZINB,4,2.639895735380773
D2,Dataset 2,7,ZIP--ZINB,5,9.98524800159873
D2,Dataset 2,7,ZIP--ZINB,6,2.9066368294886926
D2,Dataset 2,7,ZIP--ZINB,7,-1.1974627344674378
D2,Dataset 2,7,ZIP--ZINB,8,1.8504826702752712
D2,Dataset 2,7,ZIP--ZINB,9,0.01228410029126715
D2,Dataset 2,10,ZIP--ZINB,0,0.3496312427563369
D2,Dataset 2,10,ZIP--ZINB,1,4.9308704794083615
D2,Dataset 2,10,ZIP--ZINB,2,-0.4486655681551897
D2,Dataset 2,10,ZIP--ZINB,3,0.08461528922946653
D2,Dataset 2,10,ZIP--ZINB,4,3.367274725933776
D2,Dataset 2,10,ZIP--ZINB,5,10.430652167514694
D2,Dataset 2,10,ZIP--ZINB,6,2.2255705261242187
D2,Dataset 2,10,ZIP--ZINB,7,-2.354270728648228
D2,Dataset 2,10,ZIP--ZINB,8,2.280267506426845
D2,Dataset 2,10,ZIP--ZINB,9,-0.019055991100021055
D2,Dataset 2,9,ZIP--ZINB,0,-0.29329818396003077
D2,Dataset 2,9,ZIP--ZINB,1,4.927544378827597
D2,Dataset 2,9,ZIP--ZINB,2,-0.46969483995964784
D2,Dataset 2,9,ZIP--ZINB,3,0.06276539305304511
D2,Dataset 2,9,ZIP--ZINB,4,3.006112531476116
D2,Dataset 2,9,ZIP--ZINB,5,9.538852589592775
D2,Dataset 2,9,ZIP--ZINB,6,2.769885637366494
D2,Dataset 2,9,ZIP--ZINB,7,-1.387086149236889
D2,Dataset 2,9,ZIP--ZINB,8,1.9396041907196706
D2,Dataset 2,9,ZIP--ZINB,9,-0.002671060140404536
D2,Dataset 2,6,ZIP--ZINB,0,0.08635167665395513
D2,Dataset 2,6,ZIP--ZINB,1,5.388969091332091
D2,Dataset 2,6,ZIP--ZINB,2,-0.359860965797524
D2,Dataset 2,6,ZIP--ZINB,3,0.01096253980645549
D2,Dataset 2,6,ZIP--ZINB,4,3.446548664817375
D2,Dataset 2,6,ZIP--ZINB,5,9.602617548172516
D2,Dataset 2,6,ZIP--ZINB,6,2.6309711953370596
D2,Dataset 2,6,ZIP--ZINB,7,-1.8857815624534338
D2,Dataset 2,6,ZIP--ZINB,8,2.027780952387389
D2,Dataset 2,6,ZIP--ZINB,9,0.0662087743916162
D2,Dataset 2,4,ZIP--ZINB,0,0.23434269583872827
D2,Dataset 2,4,ZIP--ZINB,1,4.829654768813392
D2,Dataset 2,4,ZIP--ZINB,2,-0.6870469682538303
D2,Dataset 2,4,ZIP--ZINB,3,0.1716926767224054
D2,Dataset 2,4,ZIP--ZINB,4,3.3108370115890615
D2,Dataset 2,4,ZIP--ZINB,5,10.984341202806363
D2,Dataset 2,4,ZIP--ZINB,6,1.732427761744393
D2,Dataset 2,4,ZIP--ZINB,7,-2.118533429590446
D2,Dataset 2,4,ZIP--ZINB,8,2.090069524378217
D2,Dataset 2,4,ZIP--ZINB,9,-0.027307859827548808
D2,Dataset 2,11,ZIP--ZINB,0,-0.06091474737003493
D2,Dataset 2,11,ZIP--ZINB,1,4.834047362467106
D2,Dataset 2,11,ZIP--ZINB,2,-0.04966211827090182
D2,Dataset 2,11,ZIP--ZINB,3,0.14050384564538954
D2,Dataset 2,11,ZIP--ZINB,4,3.0309997749079423
D2,Dataset 2,11,ZIP--ZINB,5,9.477200238674804
D2,Dataset 2,11,ZIP--ZINB,6,2.5954886411969538
D2,Dataset 2,11,ZIP--ZINB,7,-1.612844484457554
D2,Dataset 2,11,ZIP--ZINB,8,1.9561806716358892
D2,Dataset 2,11,ZIP--ZINB,9,0.041654513496150604
D2,Dataset 2,13,ZIP--ZINB,0,-0.04495174172208205
D2,Dataset 2,13,ZIP--ZINB,1,5.0377507707923455
D2,Dataset 2,13,ZIP--ZINB,2,-0.2260949921546998
D2,Dataset 2,13,ZIP--ZINB,3,0.045706559261190244
D2,Dataset 2,13,ZIP--ZINB,4,3.2795611378648837
D2,Dataset 2,13,ZIP--ZINB,5,9.301125444365278
D2,Dataset 2,13,ZIP--ZINB,6,2.760360116287858
D2,Dataset 2,13,ZIP--ZINB,7,-1.879597996821174
D2,Dataset 2,13,ZIP--ZINB,8,2.1334293149554893
D2,Dataset 2,13,ZIP--ZINB,9,0.07261282768532434
D2,Dataset 2,12,ZIP--ZINB,0,-0.025282141330647528
D2,Dataset 2,12,ZIP--ZINB,1,5.1679430895458305
D2,Dataset 2,12,ZIP--ZINB,2,-0.8821367372799236
D2,Dataset 2,12,ZIP--ZINB,3,-0.25867587400849135
D2,Dataset 2,12,ZIP--ZINB,4,3.2399257049564345
D2,Dataset 2,12,ZIP--ZINB,5,10.586627620304327
D2,Dataset 2,12,ZIP--ZINB,6,2.1383116013437045
D2,Dataset 2,12,ZIP--ZINB,7,-1.3969778863658777
D2,Dataset 2,12,ZIP--ZINB,8,1.8232801770919174
D2,Dataset 2,12,ZIP--ZINB,9,-0.022593375477193835
D2,Dataset 2,16,ZIP--ZINB,0,0.04705870692440438
D2,Dataset 2,16,ZIP--ZINB,1,5.1511670729674295
D2,Dataset 2,16,ZIP--ZINB,2,-1.1375158484635695
D2,Dataset 2,16,ZIP--ZINB,3,0.26475808399888107
D2,Dataset 2,16,ZIP--ZINB,4,2.7369081918075873
D2,Dataset 2,16,ZIP--ZINB,5,10.061934003479363
D2,Dataset 2,16,ZIP--ZINB,6,2.7680628575582955
D2,Dataset 2,16,ZIP--ZINB,7,-1.7444206876879256
D2,Dataset 2,16,ZIP--ZINB,8,2.013756432343821
D2,Dataset 2,16,ZIP--ZINB,9,-0.029618687128132988
D2,Dataset 2,14,ZIP--ZINB,0,0.1256483875666085
D2,Dataset 2,14,ZIP--ZINB,1,4.826887679306516
D2,Dataset 2,14,ZIP--ZINB,2,-0.4205020887865795
D2,Dataset 2,14,ZIP--ZINB,3,0.07901555967156897
D2,Dataset 2,14,ZIP--ZINB,4,3.5230683286011275
D2,Dataset 2,14,ZIP--ZINB,5,9.981490377211356
D2,Dataset 2,14,ZIP--ZINB,6,2.3655785326107988
D2,Dataset 2,14,ZIP--ZINB,7,-2.0501236626697747
D2,Dataset 2,14,ZIP--ZINB,8,2.166950092829347
D2,Dataset 2,14,ZIP--ZINB,9,0.02624944320372661
D2,Dataset 2,17,ZIP--ZINB,0,0.02454786531502556
D2,Dataset 2,17,ZIP--ZINB,1,5.1428315138838485
D2,Dataset 2,17,ZIP--ZINB,2,-1.4852047774163468
D2,Dataset 2,17,ZIP--ZINB,3,0.09162085451900476
D2,Dataset 2,17,ZIP--ZINB,4,3.1957672285652947
D2,Dataset 2,17,ZIP--ZINB,5,10.291559681388046
D2,Dataset 2,17,ZIP--ZINB,6,2.0107976713805664
D2,Dataset 2,17,ZIP--ZINB,7,-1.6404970524259546
D2,Dataset 2,17,ZIP--ZINB,8,1.9418483224706233
D2,Dataset 2,17,ZIP--ZINB,9,-0.0384181617097881
D2,Dataset 2,15,ZIP--ZINB,0,-0.08603458020772432
D2,Dataset 2,15,ZIP--ZINB,1,4.922949185409635
D2,Dataset 2,15,ZIP--ZINB,2,-0.45411972804438594
D2,Dataset 2,15,ZIP--ZINB,3,-0.01777814928552732
D2,Dataset 2,15,ZIP--ZINB,4,2.8853200185292684
D2,Dataset 2,15,ZIP--ZINB,5,10.327084309645237
D2,Dataset 2,15,ZIP--ZINB,6,2.5383958104152518
D2,Dataset 2,15,ZIP--ZINB,7,-1.4673775132456792
D2,Dataset 2,15,ZIP--ZINB,8,1.8973428396111596
D2,Dataset 2,15,ZIP--ZINB,9,-0.002426695298137711
D2,Dataset 2,18,ZIP--ZINB,0,0.06632051171079048
D2,Dataset 2,18,ZIP--ZINB,1,4.982772329270168
D2,Dataset 2,18,ZIP--ZINB,2,-1.1460901702881803
D2,Dataset 2,18,ZIP--ZINB,3,0.1364919053313023
D2,Dataset 2,18,ZIP--ZINB,4,2.592701617256626
D2,Dataset 2,18,ZIP--ZINB,5,10.648226193589396
D2,Dataset 2,18,ZIP--ZINB,6,2.111291609243392
D2,Dataset 2,18,ZIP--ZINB,7,-1.7284127984014983
D2,Dataset 2,18,ZIP--ZINB,8,2.0147843133697148
D2,Dataset 2,18,ZIP--ZINB,9,-0.044876203059517554
D2,Dataset 2,19,ZIP--ZINB,0,-0.312135180729934
D2,Dataset 2,19,ZIP--ZINB,1,4.898959088311685
D2,Dataset 2,19,ZIP--ZINB,2,-1.0384277930365988
D2,Dataset 2,19,ZIP--ZINB,3,-0.15093234989041865
D2,Dataset 2,19,ZIP--ZINB,4,3.0180098194374376
D2,Dataset 2,19,ZIP--ZINB,5,10.140414461218882
D2,Dataset 2,19,ZIP--ZINB,6,2.002004602982131
D2,Dataset 2,19,ZIP--ZINB,7,-1.2148629682771648
D2,Dataset 2,19,ZIP--ZINB,8,1.826677216263764
D2,Dataset 2,19,ZIP--ZINB,9,-0.021761226243918064
D2,Dataset 2,22,ZIP--ZINB,0,0.10338129044489754
D2,Dataset 2,22,ZIP--ZINB,1,5.436870164359554
D2,Dataset 2,22,ZIP--ZINB,2,-1.6059397590691422
D2,Dataset 2,22,ZIP--ZINB,3,0.19741602368287542
D2,Dataset 2,22,ZIP--ZINB,4,3.1505987027206173
D2,Dataset 2,22,ZIP--ZINB,5,9.941942251333161
D2,Dataset 2,22,ZIP--ZINB,6,2.4049447410478235
D2,Dataset 2,22,ZIP--ZINB,7,-1.8519005439851408
D2,Dataset 2,22,ZIP--ZINB,8,2.049200359430769
D2,Dataset 2,22,ZIP--ZINB,9,-0.01960754710596994
D2,Dataset 2,21,ZIP--ZINB,0,-0.011794693835068247
D2,Dataset 2,21,ZIP--ZINB,1,4.7977995490409375
D2,Dataset 2,21,ZIP--ZINB,2,-0.8203872077546377
D2,Dataset 2,21,ZIP--ZINB,3,-0.13867781605299373
D2,Dataset 2,21,ZIP--ZINB,4,3.2707087593324937
D2,Dataset 2,21,ZIP--ZINB,5,10.617352733243077
D2,Dataset 2,21,ZIP--ZINB,6,2.087827745465728
D2,Dataset 2,21,ZIP--ZINB,7,-1.601369822012243
D2,Dataset 2,21,ZIP--ZINB,8,1.9993587679078013
D2,Dataset 2,21,ZIP--ZINB,9,-0.02349336414016398
D2,Dataset 2,24,ZIP--ZINB,0,-0.295783546468673
D2,Dataset 2,24,ZIP--ZINB,1,4.810324222801794
D2,Dataset 2,24,ZIP--ZINB,2,-0.8574645998482378
D2,Dataset 2,24,ZIP--ZINB,3,-0.08090745595609276
D2,Dataset 2,24,ZIP--ZINB,4,2.821332482803769
D2,Dataset 2,24,ZIP--ZINB,5,10.107529621485707
D2,Dataset 2,24,ZIP--ZINB,6,2.6071771352547444
D2,Dataset 2,24,ZIP--ZINB,7,-1.1216914615400064
D2,Dataset 2,24,ZIP--ZINB,8,1.7682787277468162
D2,Dataset 2,24,ZIP--ZINB,9,-0.06107772924103802
D2,Dataset 2,20,ZIP--ZINB,0,-0.10547397687334441
D2,Dataset 2,20,ZIP--ZINB,1,4.862917818278559
D2,Dataset 2,20,ZIP--ZINB,2,-1.0233086595583925
D2,Dataset 2,20,ZIP--ZINB,3,0.15647946819469885
D2,Dataset 2,20,ZIP--ZINB,4,2.547202665501129
D2,Dataset 2,20,ZIP--ZINB,5,10.303783734457463
D2,Dataset 2,20,ZIP--ZINB,6,2.7668854557230573
D2,Dataset 2,20,ZIP--ZINB,7,-1.5172722002631165
D2,Dataset 2,20,ZIP--ZINB,8,1.9924961017005227
D2,Dataset 2,20,ZIP--ZINB,9,-0.054122781130302826
D2,Dataset 2,23,ZIP--ZINB,0,0.13044157000815654
D2,Dataset 2,23,ZIP--ZINB,1,5.129637781612026
D2,Dataset 2,23,ZIP--ZINB,2,-1.0358966476982614
D2,Dataset 2,23,ZIP--ZINB,3,0.15074430580197773
D2,Dataset 2,23,ZIP--ZINB,4,2.728288955595322
D2,Dataset 2,23,ZIP--ZINB,5,10.658452097425801
D2,Dataset 2,23,ZIP--ZINB,6,2.2537734528770375
D2,Dataset 2,23,ZIP--ZINB,7,-1.6709510212264225
D2,Dataset 2,23,ZIP--ZINB,8,1.9786791775653534
D2,Dataset 2,23,ZIP--ZINB,9,-0.04007404325742295
D2,Dataset 2,25,ZIP--ZINB,0,-0.20535209294833756
D2,Dataset 2,25,ZIP--ZINB,1,4.025141532554102
D2,Dataset 2,25,ZIP--ZINB,2,2.408710726464907
D2,Dataset 2,25,ZIP--ZINB,3,0.3049865001382078
D2,Dataset 2,25,ZIP--ZINB,4,2.523230769514551
D2,Dataset 2,25,ZIP--ZINB,5,9.728264433294676
D2,Dataset 2,25,ZIP--ZINB,6,2.5640411370083864
D2,Dataset 2,25,ZIP--ZINB,7,-1.4482401557908102
D2,Dataset 2,25,ZIP--ZINB,8,1.9572135136337472
D2,Dataset 2,25,ZIP--ZINB,9,-0.029498136277252944
D2,Dataset 2,26,ZIP--ZINB,0,0.07390133219274318
D2,Dataset 2,26,ZIP--ZINB,1,4.894128357352857
D2,Dataset 2,26,ZIP--ZINB,2,-0.23070276174376636
D2,Dataset 2,26,ZIP--ZINB,3,-0.12676847647360998
D2,Dataset 2,26,ZIP--ZINB,4,3.0960241624759606
D2,Dataset 2,26,ZIP--ZINB,5,10.710006966485878
D2,Dataset 2,26,ZIP--ZINB,6,2.276944592877771
D2,Dataset 2,26,ZIP--ZINB,7,-1.611977323156803
D2,Dataset 2,26,ZIP--ZINB,8,1.948796307732149
D2,Dataset 2,26,ZIP--ZINB,9,0.016733895126194224
D2,Dataset 2,28,ZIP--ZINB,0,-0.25949790020795543
D2,Dataset 2,28,ZIP--ZINB,1,4.8026553902931175
D2,Dataset 2,28,ZIP--ZINB,2,-0.077365312731731
D2,Dataset 2,28,ZIP--ZINB,3,0.13663368446345397
D2,Dataset 2,28,ZIP--ZINB,4,2.982425397074573
D2,Dataset 2,28,ZIP--ZINB,5,9.766396324954965
D2,Dataset 2,28,ZIP--ZINB,6,2.5665538187750134
D2,Dataset 2,28,ZIP--ZINB,7,-1.3978791954718741
D2,Dataset 2,28,ZIP--ZINB,8,1.883211526533818
D2,Dataset 2,28,ZIP--ZINB,9,-0.032289346315795095
D2,Dataset 2,27,ZIP--ZINB,0,-0.12619544940065522
D2,Dataset 2,27,ZIP--ZINB,1,4.948816456059248
D2,Dataset 2,27,ZIP--ZINB,2,-0.28916410451615066
D2,Dataset 2,27,ZIP--ZINB,3,0.09355618462985812
D2,Dataset 2,27,ZIP--ZINB,4,3.1426151164777725
D2,Dataset 2,27,ZIP--ZINB,5,9.904644966574033
D2,Dataset 2,27,ZIP--ZINB,6,2.4940506555326123
D2,Dataset 2,27,ZIP--ZINB,7,-1.508085382270995
D2,Dataset 2,27,ZIP--ZINB,8,1.905584333567654
D2,Dataset 2,27,ZIP--ZINB,9,-0.004091433804554656
D2,Dataset 2,31,ZIP--ZINB,0,-0.2533672149327757
D2,Dataset 2,31,ZIP--ZINB,1,5.208927318228757
D2,Dataset 2,31,ZIP--ZINB,2,-0.6670957745017424
D2,Dataset 2,31,ZIP--ZINB,3,0.15249913695968254
D2,Dataset 2,31,ZIP--ZINB,4,2.6271872286616746
D2,Dataset 2,31,ZIP--ZINB,5,9.65399979671169
D2,Dataset 2,31,ZIP--ZINB,6,3.0781562653637478
D2,Dataset 2,31,ZIP--ZINB,7,-1.3077547796134716
D2,Dataset 2,31,ZIP--ZINB,8,1.9113166319746018
D2,Dataset 2,31,ZIP--ZINB,9,-0.01693314245566341
D2,Dataset 2,30,ZIP--ZINB,0,-0.06633650563931442
D2,Dataset 2,30,ZIP--ZINB,1,5.062653680888418
D2,Dataset 2,30,ZIP--ZINB,2,0.08258944116006657
D2,Dataset 2,30,ZIP--ZINB,3,0.3663811003020571
D2,Dataset 2,30,ZIP--ZINB,4,2.8196485170108776
D2,Dataset 2,30,ZIP--ZINB,5,10.120554395482241
D2,Dataset 2,30,ZIP--ZINB,6,1.6849443498962915
D2,Dataset 2,30,ZIP--ZINB,7,-1.689033481798956
D2,Dataset 2,30,ZIP--ZINB,8,2.000855114210731
D2,Dataset 2,30,ZIP--ZINB,9,0.047681016026660375
D2,Dataset 2,29,ZIP--ZINB,0,-0.16812454239346886
D2,Dataset 2,29,ZIP--ZINB,1,5.185362066632725
D2,Dataset 2,29,ZIP--ZINB,2,-0.06716197489974288
D2,Dataset 2,29,ZIP--ZINB,3,0.09116538864999578
D2,Dataset 2,29,ZIP--ZINB,4,2.905579152804488
D2,Dataset 2,29,ZIP--ZINB,5,9.255485267441983
D2,Dataset 2,29,ZIP--ZINB,6,3.17872374381714
D2,Dataset 2,29,ZIP--ZINB,7,-1.4187802960485865
D2,Dataset 2,29,ZIP--ZINB,8,1.8995874339022072
D2,Dataset 2,29,ZIP--ZINB,9,0.03701404864791421
D2,Dataset 2,32,ZIP--ZINB,0,-0.5615092412084752
D2,Dataset 2,32,ZIP--ZINB,1,4.861702937258452
D2,Dataset 2,32,ZIP--ZINB,2,-0.21875855113728745
D2,Dataset 2,32,ZIP--ZINB,3,-0.26759227604561237
D2,Dataset 2,32,ZIP--ZINB,4,3.1419109566679584
D2,Dataset 2,32,ZIP--ZINB,5,8.860406057247362
D2,Dataset 2,32,ZIP--ZINB,6,3.459927345491778
D2,Dataset 2,32,ZIP--ZINB,7,-1.0739208341277162
D2,Dataset 2,32,ZIP--ZINB,8,1.8072701267504971
D2,Dataset 2,32,ZIP--ZINB,9,0.07109114094544555
D2,Dataset 2,33,ZIP--ZINB,0,-0.1834244238632573
D2,Dataset 2,33,ZIP--ZINB,1,4.740973205180929
D2,Dataset 2,33,ZIP--ZINB,2,-0.15634836842003802
D2,Dataset 2,33,ZIP--ZINB,3,0.07780585774547495
D2,Dataset 2,33,ZIP--ZINB,4,2.6189024655629685
D2,Dataset 2,33,ZIP--ZINB,5,9.525846801977194
D2,Dataset 2,33,ZIP--ZINB,6,3.962423740095219
D2,Dataset 2,33,ZIP--ZINB,7,-1.3288080224503818
D2,Dataset 2,33,ZIP--ZINB,8,1.9098919261587775
D2,Dataset 2,33,ZIP--ZINB,9,-0.07898765169460173
D2,Dataset 2,36,ZIP--ZINB,0,-0.3423221792500816
D2,Dataset 2,36,ZIP--ZINB,1,4.95876736254547
D2,Dataset 2,36,ZIP--ZINB,2,-1.2284674439173757
D2,Dataset 2,36,ZIP--ZINB,3,0.12538381176550306
D2,Dataset 2,36,ZIP--ZINB,4,2.7883553937565217
D2,Dataset 2,36,ZIP--ZINB,5,10.465898918211092
D2,Dataset 2,36,ZIP--ZINB,6,2.106677661485815
D2,Dataset 2,36,ZIP--ZINB,7,-1.291290285244769
D2,Dataset 2,36,ZIP--ZINB,8,1.8996843624488406
D2,Dataset 2,36,ZIP--ZINB,9,-0.06365888447721367
D2,Dataset 2,34,ZIP--ZINB,0,0.09355629519905814
D2,Dataset 2,34,ZIP--ZINB,1,4.852381322044904
D2,Dataset 2,34,ZIP--ZINB,2,-0.19670831229248112
D2,Dataset 2,34,ZIP--ZINB,3,0.1243644800526796
D2,Dataset 2,34,ZIP--ZINB,4,3.2322400459843155
D2,Dataset 2,34,ZIP--ZINB,5,10.834915974032024
D2,Dataset 2,34,ZIP--ZINB,6,1.642306455332006
D2,Dataset 2,34,ZIP--ZINB,7,-1.8751704271027143
D2,Dataset 2,34,ZIP--ZINB,8,2.0366969839461726
D2,Dataset 2,34,ZIP--ZINB,9,-0.07563735952188386
D2,Dataset 2,35,ZIP--ZINB,0,0.13878287491422894
D2,Dataset 2,35,ZIP--ZINB,1,4.674079911222818
D2,Dataset 2,35,ZIP--ZINB,2,-0.80034163304376
D2,Dataset 2,35,ZIP--ZINB,3,0.052107147072050164
D2,Dataset 2,35,ZIP--ZINB,4,3.198666097514969
D2,Dataset 2,35,ZIP--ZINB,5,9.758415952475085
D2,Dataset 2,35,ZIP--ZINB,6,2.6985279882130664
D2,Dataset 2,35,ZIP--ZINB,7,-2.021584075497053
D2,Dataset 2,35,ZIP--ZINB,8,2.1433668535293426
D2,Dataset 2,35,ZIP--ZINB,9,-0.02814599284930358
D2,Dataset 2,40,ZIP--ZINB,0,0.08645055612804993
D2,Dataset 2,40,ZIP--ZINB,1,5.185494959112535
D2,Dataset 2,40,ZIP--ZINB,2,-0.7261630848101347
D2,Dataset 2,40,ZIP--ZINB,3,0.4522824168116769
D2,Dataset 2,40,ZIP--ZINB,4,2.602905666327104
D2,Dataset 2,40,ZIP--ZINB,5,9.978803998399902
D2,Dataset 2,40,ZIP--ZINB,6,2.7509637132066174
D2,Dataset 2,40,ZIP--ZINB,7,-1.8741196729571787
D2,Dataset 2,40,ZIP--ZINB,8,2.114518554067824
D2,Dataset 2,40,ZIP--ZINB,9,0.014023506552996126
D2,Dataset 2,39,ZIP--ZINB,0,-0.25993118840342205
D2,Dataset 2,39,ZIP--ZINB,1,4.889857442709567
D2,Dataset 2,39,ZIP--ZINB,2,-0.6595811051726898
D2,Dataset 2,39,ZIP--ZINB,3,0.007134844283638374
D2,Dataset 2,39,ZIP--ZINB,4,2.57091137796292
D2,Dataset 2,39,ZIP--ZINB,5,9.673472032463682
D2,Dataset 2,39,ZIP--ZINB,6,3.3222674348890116
D2,Dataset 2,39,ZIP--ZINB,7,-1.3815009735271648
D2,Dataset 2,39,ZIP--ZINB,8,1.9411332041875233
