Scenario,Dataset,n,Rep,Coefficient,CoefficientLatex,true,estimate,success,Log-Likelihood,AIC,BIC
D1,Dataset 1,1000,0,beta_z[0],$\beta_{10}$,2.0,1.979990988777604,True,-2254.6495654468195,4529.299130893639,4578.37668368346
D1,Dataset 1,1000,0,beta_z[1],$\beta_{11}$,1.0,0.829844647450551,True,-2254.6495654468195,4529.299130893639,4578.37668368346
D1,Dataset 1,1000,0,gamma_z[0],$\gamma_{10}$,-2.0,-3.6268122721526916,True,-2254.6495654468195,4529.299130893639,4578.37668368346
D1,Dataset 1,1000,0,gamma_z[1],$\gamma_{11}$,1.0,1.6135149445926327,True,-2254.6495654468195,4529.299130893639,4578.37668368346
D1,Dataset 1,1000,0,beta_nb[0],$\beta_{20}$,4.0,2.402684084504691,True,-2254.6495654468195,4529.299130893639,4578.37668368346
D1,Dataset 1,1000,0,beta_nb[1],$\beta_{21}$,3.5,3.6955102311664025,True,-2254.6495654468195,4529.299130893639,4578.37668368346
D1,Dataset 1,1000,0,gamma_nb[0],$\gamma_{20}$,1.0,-0.5300249846394197,True,-2254.6495654468195,4529.299130893639,4578.37668368346
D1,Dataset 1,1000,0,gamma_nb[1],$\gamma_{21}$,-3.0,-0.24318608195113983,True,-2254.6495654468195,4529.299130893639,4578.37668368346
D1,Dataset 1,1000,3,beta_z[0],$\beta_{10}$,2.0,2.0733230721519917,True,-2253.5918475995377,4527.183695199075,4576.261247988897
D1,Dataset 1,1000,3,beta_z[1],$\beta_{11}$,1.0,1.0945547032030831,True,-2253.5918475995377,4527.183695199075,4576.261247988897
D1,Dataset 1,1000,3,gamma_z[0],$\gamma_{10}$,-2.0,-2.210601708156953,True,-2253.5918475995377,4527.183695199075,4576.261247988897
D1,Dataset 1,1000,3,gamma_z[1],$\gamma_{11}$,1.0,1.0998737180026308,True,-2253.5918475995377,4527.183695199075,4576.261247988897
D1,Dataset 1,1000,3,beta_nb[0],$\beta_{20}$,4.0,6.415870258635973,True,-2253.5918475995377,4527.183695199075,4576.261247988897
D1,Dataset 1,1000,3,beta_nb[1],$\beta_{21}$,3.5,3.0105373093700614,True,-2253.5918475995377,4527.183695199075,4576.261247988897
D1,Dataset 1,1000,3,gamma_nb[0],$\gamma_{20}$,1.0,2.2365209073021566,True,-2253.5918475995377,4527.183695199075,4576.261247988897
D1,Dataset 1,1000,3,gamma_nb[1],$\gamma_{21}$,-3.0,-2.9347732809105835,True,-2253.5918475995377,4527.183695199075,4576.261247988897
D1,Dataset 1,1000,1,beta_z[0],$\beta_{10}$,2.0,2.123521949898352,True,-2295.9567582190766,4611.913516438153,4660.991069227975
D1,Dataset 1,1000,1,beta_z[1],$\beta_{11}$,1.0,1.0396472432620845,True,-2295.9567582190766,4611.913516438153,4660.991069227975
D1,Dataset 1,1000,1,gamma_z[0],$\gamma_{10}$,-2.0,-2.2310181662542634,True,-2295.9567582190766,4611.913516438153,4660.991069227975
D1,Dataset 1,1000,1,gamma_z[1],$\gamma_{11}$,1.0,1.0870654564091697,True,-2295.9567582190766,4611.913516438153,4660.991069227975
D1,Dataset 1,1000,1,beta_nb[0],$\beta_{20}$,4.0,5.634762440369144,True,-2295.9567582190766,4611.913516438153,4660.991069227975
D1,Dataset 1,1000,1,beta_nb[1],$\beta_{21}$,3.5,2.6796385030675203,True,-2295.9567582190766,4611.913516438153,4660.991069227975
D1,Dataset 1,1000,1,gamma_nb[0],$\gamma_{20}$,1.0,1.930303763483517,True,-2295.9567582190766,4611.913516438153,4660.991069227975
D1,Dataset 1,1000,1,gamma_nb[1],$\gamma_{21}$,-3.0,-3.7220521640365267,True,-2295.9567582190766,4611.913516438153,4660.991069227975
D1,Dataset 1,1000,4,beta_z[0],$\beta_{10}$,2.0,2.0967156562371,True,-2217.109177370291,4454.218354740582,4503.295907530403
D1,Dataset 1,1000,4,beta_z[1],$\beta_{11}$,1.0,0.9703821328972493,True,-2217.109177370291,4454.218354740582,4503.295907530403
D1,Dataset 1,1000,4,gamma_z[0],$\gamma_{10}$,-2.0,-3.3850385994846994,True,-2217.109177370291,4454.218354740582,4503.295907530403
D1,Dataset 1,1000,4,gamma_z[1],$\gamma_{11}$,1.0,1.553295282492851,True,-2217.109177370291,4454.218354740582,4503.295907530403
D1,Dataset 1,1000,4,beta_nb[0],$\beta_{20}$,4.0,4.60175564662274,True,-2217.109177370291,4454.218354740582,4503.295907530403
D1,Dataset 1,1000,4,beta_nb[1],$\beta_{21}$,3.5,2.8272256984754,True,-2217.109177370291,4454.218354740582,4503.295907530403
D1,Dataset 1,1000,4,gamma_nb[0],$\gamma_{20}$,1.0,1.0826747187588677,True,-2217.109177370291,4454.218354740582,4503.295907530403
D1,Dataset 1,1000,4,gamma_nb[1],$\gamma_{21}$,-3.0,-1.5775822580116765,True,-2217.109177370291,4454.218354740582,4503.295907530403
D1,Dataset 1,1000,7,beta_z[0],$\beta_{10}$,2.0,2.1487509186217912,True,-2217.3513606950746,4454.702721390149,4503.780274179971
D1,Dataset 1,1000,7,beta_z[1],$\beta_{11}$,1.0,0.9122892781458797,True,-2217.3513606950746,4454.702721390149,4503.780274179971
D1,Dataset 1,1000,7,gamma_z[0],$\gamma_{10}$,-2.0,-2.256378522819846,True,-2217.3513606950746,4454.702721390149,4503.780274179971
D1,Dataset 1,1000,7,gamma_z[1],$\gamma_{11}$,1.0,1.176300977332569,True,-2217.3513606950746,4454.702721390149,4503.780274179971
D1,Dataset 1,1000,7,beta_nb[0],$\beta_{20}$,4.0,3.9054642467759795,True,-2217.3513606950746,4454.702721390149,4503.780274179971
D1,Dataset 1,1000,7,beta_nb[1],$\beta_{21}$,3.5,3.7895590156392194,True,-2217.3513606950746,4454.702721390149,4503.780274179971
D1,Dataset 1,1000,7,gamma_nb[0],$\gamma_{20}$,1.0,2.6190880490612876,True,-2217.3513606950746,4454.702721390149,4503.780274179971
D1,Dataset 1,1000,7,gamma_nb[1],$\gamma_{21}$,-3.0,-5.114887914543729,True,-2217.3513606950746,4454.702721390149,4503.780274179971
D1,Dataset 1,1000,2,beta_z[0],$\beta_{10}$,2.0,2.282011960494656,True,-2236.156280700984,4492.312561401968,4541.3901141917895
D1,Dataset 1,1000,2,beta_z[1],$\beta_{11}$,1.0,0.6022882728593297,True,-2236.156280700984,4492.312561401968,4541.3901141917895
D1,Dataset 1,1000,2,gamma_z[0],$\gamma_{10}$,-2.0,-1.3615042182188928,True,-2236.156280700984,4492.312561401968,4541.3901141917895
D1,Dataset 1,1000,2,gamma_z[1],$\gamma_{11}$,1.0,0.6557466581234404,True,-2236.156280700984,4492.312561401968,4541.3901141917895
D1,Dataset 1,1000,2,beta_nb[0],$\beta_{20}$,4.0,10.08127424591024,True,-2236.156280700984,4492.312561401968,4541.3901141917895
D1,Dataset 1,1000,2,beta_nb[1],$\beta_{21}$,3.5,2.8630624668806814,True,-2236.156280700984,4492.312561401968,4541.3901141917895
D1,Dataset 1,1000,2,gamma_nb[0],$\gamma_{20}$,1.0,4.032448569705417,True,-2236.156280700984,4492.312561401968,4541.3901141917895
D1,Dataset 1,1000,2,gamma_nb[1],$\gamma_{21}$,-3.0,-7.6543423700622615,True,-2236.156280700984,4492.312561401968,4541.3901141917895
D1,Dataset 1,1000,6,beta_z[0],$\beta_{10}$,2.0,1.6368627227254513,True,-2261.4029267456553,4542.805853491311,4591.883406281132
D1,Dataset 1,1000,6,beta_z[1],$\beta_{11}$,1.0,1.1802220219898436,True,-2261.4029267456553,4542.805853491311,4591.883406281132
D1,Dataset 1,1000,6,gamma_z[0],$\gamma_{10}$,-2.0,-3.600468738149729,True,-2261.4029267456553,4542.805853491311,4591.883406281132
D1,Dataset 1,1000,6,gamma_z[1],$\gamma_{11}$,1.0,1.622028978256399,True,-2261.4029267456553,4542.805853491311,4591.883406281132
D1,Dataset 1,1000,6,beta_nb[0],$\beta_{20}$,4.0,3.164097595279018,True,-2261.4029267456553,4542.805853491311,4591.883406281132
D1,Dataset 1,1000,6,beta_nb[1],$\beta_{21}$,3.5,3.6614418698918962,True,-2261.4029267456553,4542.805853491311,4591.883406281132
D1,Dataset 1,1000,6,gamma_nb[0],$\gamma_{20}$,1.0,0.07216261777468395,True,-2261.4029267456553,4542.805853491311,4591.883406281132
D1,Dataset 1,1000,6,gamma_nb[1],$\gamma_{21}$,-3.0,-0.8187229599573405,True,-2261.4029267456553,4542.805853491311,4591.883406281132
D1,Dataset 1,1000,5,beta_z[0],$\beta_{10}$,2.0,1.9272380879133832,True,-2167.8354276882155,4355.670855376431,4404.748408166252
D1,Dataset 1,1000,5,beta_z[1],$\beta_{11}$,1.0,1.2292689783200563,True,-2167.8354276882155,4355.670855376431,4404.748408166252
D1,Dataset 1,1000,5,gamma_z[0],$\gamma_{10}$,-2.0,-2.0748422131037305,True,-2167.8354276882155,4355.670855376431,4404.748408166252
D1,Dataset 1,1000,5,gamma_z[1],$\gamma_{11}$,1.0,0.9650769002565881,True,-2167.8354276882155,4355.670855376431,4404.748408166252
D1,Dataset 1,1000,5,beta_nb[0],$\beta_{20}$,4.0,1.3392078937415015,True,-2167.8354276882155,4355.670855376431,4404.748408166252
D1,Dataset 1,1000,5,beta_nb[1],$\beta_{21}$,3.5,4.318601215775359,True,-2167.8354276882155,4355.670855376431,4404.748408166252
D1,Dataset 1,1000,5,gamma_nb[0],$\gamma_{20}$,1.0,0.02200225566511048,True,-2167.8354276882155,4355.670855376431,4404.748408166252
D1,Dataset 1,1000,5,gamma_nb[1],$\gamma_{21}$,-3.0,-1.3062469104465748,True,-2167.8354276882155,4355.670855376431,4404.748408166252
D1,Dataset 1,1000,11,beta_z[0],$\beta_{10}$,2.0,1.9272550777595179,True,-2246.025298712848,4512.050597425696,4561.128150215517
D1,Dataset 1,1000,11,beta_z[1],$\beta_{11}$,1.0,1.1747288688633373,True,-2246.025298712848,4512.050597425696,4561.128150215517
D1,Dataset 1,1000,11,gamma_z[0],$\gamma_{10}$,-2.0,-4.590794307282042,True,-2246.025298712848,4512.050597425696,4561.128150215517
D1,Dataset 1,1000,11,gamma_z[1],$\gamma_{11}$,1.0,1.671242570468311,True,-2246.025298712848,4512.050597425696,4561.128150215517
D1,Dataset 1,1000,11,beta_nb[0],$\beta_{20}$,4.0,0.7283976128684931,True,-2246.025298712848,4512.050597425696,4561.128150215517
D1,Dataset 1,1000,11,beta_nb[1],$\beta_{21}$,3.5,5.104066095668914,True,-2246.025298712848,4512.050597425696,4561.128150215517
D1,Dataset 1,1000,11,gamma_nb[0],$\gamma_{20}$,1.0,-1.1221981622936605,True,-2246.025298712848,4512.050597425696,4561.128150215517
D1,Dataset 1,1000,11,gamma_nb[1],$\gamma_{21}$,-3.0,0.3207220649363229,True,-2246.025298712848,4512.050597425696,4561.128150215517
D1,Dataset 1,1000,8,beta_z[0],$\beta_{10}$,2.0,2.1224201125913402,True,-2241.760885852197,4503.521771704394,4552.599324494216
D1,Dataset 1,1000,8,beta_z[1],$\beta_{11}$,1.0,0.8020331820983926,True,-2241.760885852197,4503.521771704394,4552.599324494216
D1,Dataset 1,1000,8,gamma_z[0],$\gamma_{10}$,-2.0,-2.1177269931951206,True,-2241.760885852197,4503.521771704394,4552.599324494216
D1,Dataset 1,1000,8,gamma_z[1],$\gamma_{11}$,1.0,1.071236215040421,True,-2241.760885852197,4503.521771704394,4552.599324494216
D1,Dataset 1,1000,8,beta_nb[0],$\beta_{20}$,4.0,8.863764835208983,True,-2241.760885852197,4503.521771704394,4552.599324494216
D1,Dataset 1,1000,8,beta_nb[1],$\beta_{21}$,3.5,1.7953157560768538,True,-2241.760885852197,4503.521771704394,4552.599324494216
D1,Dataset 1,1000,8,gamma_nb[0],$\gamma_{20}$,1.0,1.5798501763690764,True,-2241.760885852197,4503.521771704394,4552.599324494216
D1,Dataset 1,1000,8,gamma_nb[1],$\gamma_{21}$,-3.0,-3.157285896492286,True,-2241.760885852197,4503.521771704394,4552.599324494216
D1,Dataset 1,1000,9,beta_z[0],$\beta_{10}$,2.0,1.7521333905268892,True,-2309.626400294872,4639.252800589744,4688.330353379565
D1,Dataset 1,1000,9,beta_z[1],$\beta_{11}$,1.0,1.1646038043684346,True,-2309.626400294872,4639.252800589744,4688.330353379565
D1,Dataset 1,1000,9,gamma_z[0],$\gamma_{10}$,-2.0,-2.0703416757390216,True,-2309.626400294872,4639.252800589744,4688.330353379565
D1,Dataset 1,1000,9,gamma_z[1],$\gamma_{11}$,1.0,1.0618197944153036,True,-2309.626400294872,4639.252800589744,4688.330353379565
D1,Dataset 1,1000,9,beta_nb[0],$\beta_{20}$,4.0,8.111787322955081,True,-2309.626400294872,4639.252800589744,4688.330353379565
D1,Dataset 1,1000,9,beta_nb[1],$\beta_{21}$,3.5,2.42415032343723,True,-2309.626400294872,4639.252800589744,4688.330353379565
D1,Dataset 1,1000,9,gamma_nb[0],$\gamma_{20}$,1.0,0.14290109377003393,True,-2309.626400294872,4639.252800589744,4688.330353379565
D1,Dataset 1,1000,9,gamma_nb[1],$\gamma_{21}$,-3.0,-1.9313716043835407,True,-2309.626400294872,4639.252800589744,4688.330353379565
D1,Dataset 1,1000,12,beta_z[0],$\beta_{10}$,2.0,2.048037287016253,True,-2231.6253338085844,4483.250667617169,4532.32822040699
D1,Dataset 1,1000,12,beta_z[1],$\beta_{11}$,1.0,1.0916205641893366,True,-2231.6253338085844,4483.250667617169,4532.32822040699
D1,Dataset 1,1000,12,gamma_z[0],$\gamma_{10}$,-2.0,-1.2500781054288599,True,-2231.6253338085844,4483.250667617169,4532.32822040699
D1,Dataset 1,1000,12,gamma_z[1],$\gamma_{11}$,1.0,0.7199332065868522,True,-2231.6253338085844,4483.250667617169,4532.32822040699
D1,Dataset 1,1000,12,beta_nb[0],$\beta_{20}$,4.0,2.027367321295152,True,-2231.6253338085844,4483.250667617169,4532.32822040699
D1,Dataset 1,1000,12,beta_nb[1],$\beta_{21}$,3.5,5.012404746618976,True,-2231.6253338085844,4483.250667617169,4532.32822040699
D1,Dataset 1,1000,12,gamma_nb[0],$\gamma_{20}$,1.0,1.8791697331770874,True,-2231.6253338085844,4483.250667617169,4532.32822040699
D1,Dataset 1,1000,12,gamma_nb[1],$\gamma_{21}$,-3.0,-8.989246984193485,True,-2231.6253338085844,4483.250667617169,4532.32822040699
D1,Dataset 1,1000,13,beta_z[0],$\beta_{10}$,2.0,1.9752564108416286,True,-2209.2082280403365,4438.416456080673,4487.494008870494
D1,Dataset 1,1000,13,beta_z[1],$\beta_{11}$,1.0,0.9165064271436205,True,-2209.2082280403365,4438.416456080673,4487.494008870494
D1,Dataset 1,1000,13,gamma_z[0],$\gamma_{10}$,-2.0,-4.087919091214302,True,-2209.2082280403365,4438.416456080673,4487.494008870494
D1,Dataset 1,1000,13,gamma_z[1],$\gamma_{11}$,1.0,1.7904429876577608,True,-2209.2082280403365,4438.416456080673,4487.494008870494
D1,Dataset 1,1000,13,beta_nb[0],$\beta_{20}$,4.0,4.3404565985347805,True,-2209.2082280403365,4438.416456080673,4487.494008870494
D1,Dataset 1,1000,13,beta_nb[1],$\beta_{21}$,3.5,5.398306417543726,True,-2209.2082280403365,4438.416456080673,4487.494008870494
D1,Dataset 1,1000,13,gamma_nb[0],$\gamma_{20}$,1.0,0.8651565317937977,True,-2209.2082280403365,4438.416456080673,4487.494008870494
D1,Dataset 1,1000,13,gamma_nb[1],$\gamma_{21}$,-3.0,-0.6974969994237771,True,-2209.2082280403365,4438.416456080673,4487.494008870494
D1,Dataset 1,1000,10,beta_z[0],$\beta_{10}$,2.0,2.0312253532788693,True,-2153.8130390380857,4327.626078076171,4376.703630865993
D1,Dataset 1,1000,10,beta_z[1],$\beta_{11}$,1.0,0.9178065681593052,True,-2153.8130390380857,4327.626078076171,4376.703630865993
D1,Dataset 1,1000,10,gamma_z[0],$\gamma_{10}$,-2.0,-1.7930940261722597,True,-2153.8130390380857,4327.626078076171,4376.703630865993
D1,Dataset 1,1000,10,gamma_z[1],$\gamma_{11}$,1.0,0.9276045794132279,True,-2153.8130390380857,4327.626078076171,4376.703630865993
D1,Dataset 1,1000,10,beta_nb[0],$\beta_{20}$,4.0,6.52390408237039,True,-2153.8130390380857,4327.626078076171,4376.703630865993
D1,Dataset 1,1000,10,beta_nb[1],$\beta_{21}$,3.5,4.5552890565860436,True,-2153.8130390380857,4327.626078076171,4376.703630865993
D1,Dataset 1,1000,10,gamma_nb[0],$\gamma_{20}$,1.0,3.345140353494923,True,-2153.8130390380857,4327.626078076171,4376.703630865993
D1,Dataset 1,1000,10,gamma_nb[1],$\gamma_{21}$,-3.0,-6.396239091844326,True,-2153.8130390380857,4327.626078076171,4376.703630865993
D1,Dataset 1,1000,16,beta_z[0],$\beta_{10}$,2.0,1.8793183489479681,True,-2235.419779255589,4490.839558511178,4539.917111301
D1,Dataset 1,1000,16,beta_z[1],$\beta_{11}$,1.0,0.8895506310719008,True,-2235.419779255589,4490.839558511178,4539.917111301
D1,Dataset 1,1000,16,gamma_z[0],$\gamma_{10}$,-2.0,-1.3388722931868318,True,-2235.419779255589,4490.839558511178,4539.917111301
D1,Dataset 1,1000,16,gamma_z[1],$\gamma_{11}$,1.0,0.7331895131816736,True,-2235.419779255589,4490.839558511178,4539.917111301
D1,Dataset 1,1000,16,beta_nb[0],$\beta_{20}$,4.0,2.079907502695018,True,-2235.419779255589,4490.839558511178,4539.917111301
D1,Dataset 1,1000,16,beta_nb[1],$\beta_{21}$,3.5,4.235270185596917,True,-2235.419779255589,4490.839558511178,4539.917111301
D1,Dataset 1,1000,16,gamma_nb[0],$\gamma_{20}$,1.0,1.5985066139744315,True,-2235.419779255589,4490.839558511178,4539.917111301
D1,Dataset 1,1000,16,gamma_nb[1],$\gamma_{21}$,-3.0,-8.310733633539241,True,-2235.419779255589,4490.839558511178,4539.917111301
D1,Dataset 1,1000,18,beta_z[0],$\beta_{10}$,2.0,1.61428150104611,True,-2205.7511554249304,4431.502310849861,4480.579863639682
D1,Dataset 1,1000,18,beta_z[1],$\beta_{11}$,1.0,1.4571266365323265,True,-2205.7511554249304,4431.502310849861,4480.579863639682
D1,Dataset 1,1000,18,gamma_z[0],$\gamma_{10}$,-2.0,-2.2394133972852672,True,-2205.7511554249304,4431.502310849861,4480.579863639682
D1,Dataset 1,1000,18,gamma_z[1],$\gamma_{11}$,1.0,1.1407260679670321,True,-2205.7511554249304,4431.502310849861,4480.579863639682
D1,Dataset 1,1000,18,beta_nb[0],$\beta_{20}$,4.0,5.170109974982479,True,-2205.7511554249304,4431.502310849861,4480.579863639682
D1,Dataset 1,1000,18,beta_nb[1],$\beta_{21}$,3.5,2.8496646579509446,True,-2205.7511554249304,4431.502310849861,4480.579863639682
D1,Dataset 1,1000,18,gamma_nb[0],$\gamma_{20}$,1.0,0.7698253893912147,True,-2205.7511554249304,4431.502310849861,4480.579863639682
D1,Dataset 1,1000,18,gamma_nb[1],$\gamma_{21}$,-3.0,-1.9081132179529738,True,-2205.7511554249304,4431.502310849861,4480.579863639682
D1,Dataset 1,1000,17,beta_z[0],$\beta_{10}$,2.0,1.9792630460461744,True,-2243.460608479152,4506.921216958304,4555.998769748126
D1,Dataset 1,1000,17,beta_z[1],$\beta_{11}$,1.0,0.8804848170596951,True,-2243.460608479152,4506.921216958304,4555.998769748126
D1,Dataset 1,1000,17,gamma_z[0],$\gamma_{10}$,-2.0,-1.6619836719956136,True,-2243.460608479152,4506.921216958304,4555.998769748126
D1,Dataset 1,1000,17,gamma_z[1],$\gamma_{11}$,1.0,0.8194692711324972,True,-2243.460608479152,4506.921216958304,4555.998769748126
D1,Dataset 1,1000,17,beta_nb[0],$\beta_{20}$,4.0,4.3125179103608104,True,-2243.460608479152,4506.921216958304,4555.998769748126
D1,Dataset 1,1000,17,beta_nb[1],$\beta_{21}$,3.5,3.868566888645163,True,-2243.460608479152,4506.921216958304,4555.998769748126
D1,Dataset 1,1000,17,gamma_nb[0],$\gamma_{20}$,1.0,1.6500713306168393,True,-2243.460608479152,4506.921216958304,4555.998769748126
D1,Dataset 1,1000,17,gamma_nb[1],$\gamma_{21}$,-3.0,-3.942209238059108,True,-2243.460608479152,4506.921216958304,4555.998769748126
D1,Dataset 1,1000,20,beta_z[0],$\beta_{10}$,2.0,2.1336660403651417,True,-2162.629058613684,4345.258117227368,4394.335670017189
D1,Dataset 1,1000,20,beta_z[1],$\beta_{11}$,1.0,1.1105223651477858,True,-2162.629058613684,4345.258117227368,4394.335670017189
D1,Dataset 1,1000,20,gamma_z[0],$\gamma_{10}$,-2.0,-3.8816673450837493,True,-2162.629058613684,4345.258117227368,4394.335670017189
D1,Dataset 1,1000,20,gamma_z[1],$\gamma_{11}$,1.0,1.5803589228330894,True,-2162.629058613684,4345.258117227368,4394.335670017189
D1,Dataset 1,1000,20,beta_nb[0],$\beta_{20}$,4.0,2.232489138853244,True,-2162.629058613684,4345.258117227368,4394.335670017189
D1,Dataset 1,1000,20,beta_nb[1],$\beta_{21}$,3.5,3.1677486783253377,True,-2162.629058613684,4345.258117227368,4394.335670017189
D1,Dataset 1,1000,20,gamma_nb[0],$\gamma_{20}$,1.0,0.3973033243730205,True,-2162.629058613684,4345.258117227368,4394.335670017189
D1,Dataset 1,1000,20,gamma_nb[1],$\gamma_{21}$,-3.0,-0.6493536338465737,True,-2162.629058613684,4345.258117227368,4394.335670017189
D1,Dataset 1,1000,19,beta_z[0],$\beta_{10}$,2.0,1.983838120607601,True,-2224.328344398513,4468.656688797026,4517.734241586847
D1,Dataset 1,1000,19,beta_z[1],$\beta_{11}$,1.0,1.1246270594757557,True,-2224.328344398513,4468.656688797026,4517.734241586847
D1,Dataset 1,1000,19,gamma_z[0],$\gamma_{10}$,-2.0,-1.5912473437487806,True,-2224.328344398513,4468.656688797026,4517.734241586847
D1,Dataset 1,1000,19,gamma_z[1],$\gamma_{11}$,1.0,0.9510078686074379,True,-2224.328344398513,4468.656688797026,4517.734241586847
D1,Dataset 1,1000,19,beta_nb[0],$\beta_{20}$,4.0,1.4418564293548963,True,-2224.328344398513,4468.656688797026,4517.734241586847
D1,Dataset 1,1000,19,beta_nb[1],$\beta_{21}$,3.5,4.392863820354413,True,-2224.328344398513,4468.656688797026,4517.734241586847
D1,Dataset 1,1000,19,gamma_nb[0],$\gamma_{20}$,1.0,-25.0,True,-2224.328344398513,4468.656688797026,4517.734241586847
D1,Dataset 1,1000,19,gamma_nb[1],$\gamma_{21}$,-3.0,7.99299495269957,True,-2224.328344398513,4468.656688797026,4517.734241586847
D1,Dataset 1,1000,15,beta_z[0],$\beta_{10}$,2.0,2.2526452028245796,True,-2247.026973084008,4514.053946168016,4563.131498957838
D1,Dataset 1,1000,15,beta_z[1],$\beta_{11}$,1.0,0.8930630765301286,True,-2247.026973084008,4514.053946168016,4563.131498957838
D1,Dataset 1,1000,15,gamma_z[0],$\gamma_{10}$,-2.0,-3.0790002853883753,True,-2247.026973084008,4514.053946168016,4563.131498957838
D1,Dataset 1,1000,15,gamma_z[1],$\gamma_{11}$,1.0,1.2218573237617032,True,-2247.026973084008,4514.053946168016,4563.131498957838
D1,Dataset 1,1000,15,beta_nb[0],$\beta_{20}$,4.0,3.247344118405337,True,-2247.026973084008,4514.053946168016,4563.131498957838
D1,Dataset 1,1000,15,beta_nb[1],$\beta_{21}$,3.5,4.0475976044210675,True,-2247.026973084008,4514.053946168016,4563.131498957838
D1,Dataset 1,1000,15,gamma_nb[0],$\gamma_{20}$,1.0,-0.26141959528954817,True,-2247.026973084008,4514.053946168016,4563.131498957838
D1,Dataset 1,1000,15,gamma_nb[1],$\gamma_{21}$,-3.0,-0.0600452104356129,True,-2247.026973084008,4514.053946168016,4563.131498957838
D1,Dataset 1,1000,14,beta_z[0],$\beta_{10}$,2.0,1.7336278232823297,True,-2273.704949696783,4567.409899393566,4616.487452183387
D1,Dataset 1,1000,14,beta_z[1],$\beta_{11}$,1.0,0.9179920255851373,True,-2273.704949696783,4567.409899393566,4616.487452183387
D1,Dataset 1,1000,14,gamma_z[0],$\gamma_{10}$,-2.0,-1.8816528108810329,True,-2273.704949696783,4567.409899393566,4616.487452183387
D1,Dataset 1,1000,14,gamma_z[1],$\gamma_{11}$,1.0,0.8859531996086356,True,-2273.704949696783,4567.409899393566,4616.487452183387
D1,Dataset 1,1000,14,beta_nb[0],$\beta_{20}$,4.0,5.374247590707227,True,-2273.704949696783,4567.409899393566,4616.487452183387
D1,Dataset 1,1000,14,beta_nb[1],$\beta_{21}$,3.5,3.28548456623942,True,-2273.704949696783,4567.409899393566,4616.487452183387
D1,Dataset 1,1000,14,gamma_nb[0],$\gamma_{20}$,1.0,1.023970114289513,True,-2273.704949696783,4567.409899393566,4616.487452183387
D1,Dataset 1,1000,14,gamma_nb[1],$\gamma_{21}$,-3.0,-5.153653994291027,True,-2273.704949696783,4567.409899393566,4616.487452183387
D1,Dataset 1,1000,21,beta_z[0],$\beta_{10}$,2.0,2.139749498476606,True,-2235.638731654477,4491.277463308954,4540.355016098775
D1,Dataset 1,1000,21,beta_z[1],$\beta_{11}$,1.0,0.8385689749867241,True,-2235.638731654477,4491.277463308954,4540.355016098775
D1,Dataset 1,1000,21,gamma_z[0],$\gamma_{10}$,-2.0,-1.7954964993648805,True,-2235.638731654477,4491.277463308954,4540.355016098775
D1,Dataset 1,1000,21,gamma_z[1],$\gamma_{11}$,1.0,0.841489657449206,True,-2235.638731654477,4491.277463308954,4540.355016098775
D1,Dataset 1,1000,21,beta_nb[0],$\beta_{20}$,4.0,5.882700868605341,True,-2235.638731654477,4491.277463308954,4540.355016098775
D1,Dataset 1,1000,21,beta_nb[1],$\beta_{21}$,3.5,1.853880868357737,True,-2235.638731654477,4491.277463308954,4540.355016098775
D1,Dataset 1,1000,21,gamma_nb[0],$\gamma_{20}$,1.0,1.402917056294651,True,-2235.638731654477,4491.277463308954,4540.355016098775
D1,Dataset 1,1000,21,gamma_nb[1],$\gamma_{21}$,-3.0,-4.064622147937264,True,-2235.638731654477,4491.277463308954,4540.355016098775
D1,Dataset 1,1000,22,beta_z[0],$\beta_{10}$,2.0,2.2221774608327904,True,-2255.014422196001,4530.028844392002,4579.106397181823
D1,Dataset 1,1000,22,beta_z[1],$\beta_{11}$,1.0,0.7351148351831241,True,-2255.014422196001,4530.028844392002,4579.106397181823
D1,Dataset 1,1000,22,gamma_z[0],$\gamma_{10}$,-2.0,-1.6001784437601592,True,-2255.014422196001,4530.028844392002,4579.106397181823
D1,Dataset 1,1000,22,gamma_z[1],$\gamma_{11}$,1.0,0.7223120525130811,True,-2255.014422196001,4530.028844392002,4579.106397181823
D1,Dataset 1,1000,22,beta_nb[0],$\beta_{20}$,4.0,6.684293937593225,True,-2255.014422196001,4530.028844392002,4579.106397181823
D1,Dataset 1,1000,22,beta_nb[1],$\beta_{21}$,3.5,3.5710694661860485,True,-2255.014422196001,4530.028844392002,4579.106397181823
D1,Dataset 1,1000,22,gamma_nb[0],$\gamma_{20}$,1.0,4.945274433760263,True,-2255.014422196001,4530.028844392002,4579.106397181823
D1,Dataset 1,1000,22,gamma_nb[1],$\gamma_{21}$,-3.0,-9.602994838296183,True,-2255.014422196001,4530.028844392002,4579.106397181823
D1,Dataset 1,1000,23,beta_z[0],$\beta_{10}$,2.0,1.9625708733787033,True,-2233.2324524359456,4486.464904871891,4535.542457661712
D1,Dataset 1,1000,23,beta_z[1],$\beta_{11}$,1.0,1.0264797795764844,True,-2233.2324524359456,4486.464904871891,4535.542457661712
D1,Dataset 1,1000,23,gamma_z[0],$\gamma_{10}$,-2.0,-2.1302967182945345,True,-2233.2324524359456,4486.464904871891,4535.542457661712
D1,Dataset 1,1000,23,gamma_z[1],$\gamma_{11}$,1.0,1.0615352777340945,True,-2233.2324524359456,4486.464904871891,4535.542457661712
