Scenario,DatasetLabel,Rep,Dataset,Model,Link,Log-Likelihood,AIC,BIC,nobs,n_params,success,nit,grad_norm_inf,cov_status,min_info_eig,info_rank,message
D2,Dataset 2,19,D2,ZIP--ZINB,identity,-18924.17955569666,37868.35911139332,37947.39398691868,20000,10,True,18,0.00018852437726191162,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,22,D2,Poisson,identity,-79086.768489929,158177.536979858,158193.3439549631,20000,2,True,11,0.00902553366139558,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,22,D2,NB,identity,-21186.521061476124,42379.04212295225,42402.75258560986,20000,3,True,21,0.004038668024365677,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,22,D2,ZIP,identity,-29464.672382090554,58937.34476418111,58968.95871439125,20000,4,True,14,0.0002806357352298505,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,22,D2,ZINB,identity,-18979.538197002184,37969.07639400437,38008.59383176705,20000,5,True,12,0.000176851368528963,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,22,D2,P+NB,identity,-20965.884701741685,41943.76940348337,41991.190328798584,20000,6,True,58,2476.8119103992453,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,22,D2,Z+P+NB,identity,-18935.663200445597,37887.326400891194,37950.55430131148,20000,8,True,40,0.00015244512082818185,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,22,D2,ZIP--ZINB,identity,-18915.45653334407,37850.91306668814,37929.9479422135,20000,10,True,30,0.00042353565482419753,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,21,D2,Poisson,identity,-79045.54987232677,158095.09974465353,158110.9067197586,20000,2,True,17,0.005257317621652824,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,21,D2,NB,identity,-21052.559303828173,42111.118607656346,42134.82907031396,20000,3,True,23,0.00013551293438118783,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,21,D2,ZIP,identity,-29669.38001200273,59346.76002400546,59378.3739742156,20000,4,True,16,3.951236344224007e-06,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,21,D2,ZINB,identity,-18704.10489193548,37418.20978387096,37457.72722163364,20000,5,True,12,0.00019088242576417724,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,21,D2,P+NB,identity,-20795.107589189225,41602.21517837845,41649.636103693665,20000,6,True,39,2522.072088357385,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,21,D2,Z+P+NB,identity,-18645.97414334231,37307.94828668462,37371.17618710491,20000,8,True,65,9.459850285058191e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,21,D2,ZIP--ZINB,identity,-18624.620544968748,37269.241089937495,37348.27596546285,20000,10,True,47,2.091135698253574e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,24,D2,Poisson,identity,-79926.80508189123,159857.61016378246,159873.41713888754,20000,2,True,15,5468.548889233017,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,24,D2,NB,identity,-21339.805362067465,42685.61072413493,42709.32118679254,20000,3,True,15,0.0005712544738285738,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,24,D2,ZIP,identity,-29822.98820234952,59653.97640469904,59685.59035490918,20000,4,True,15,1.7683233856313763e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,24,D2,ZINB,identity,-19123.441957755356,38256.88391551071,38296.401353273395,20000,5,True,28,2.470840556818843e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,24,D2,P+NB,identity,-21231.26156006642,42474.52312013284,42521.94404544806,20000,6,True,48,318.3743979965731,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,24,D2,Z+P+NB,identity,-19073.04591432392,38162.09182864784,38225.31972906813,20000,8,True,37,0.001062983505403875,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,24,D2,ZIP--ZINB,identity,-19055.44649589211,38130.89299178422,38209.927867309576,20000,10,True,43,0.00010143987425172835,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,20,D2,Poisson,identity,-80508.28190476305,161020.5638095261,161036.37078463117,20000,2,True,14,7756.071622731173,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,20,D2,NB,identity,-21341.529365434493,42689.05873086899,42712.7691935266,20000,3,True,15,0.0018680581592610546,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,20,D2,ZIP,identity,-30422.19945457329,60852.39890914658,60884.01285935672,20000,4,True,17,3.764272375650357e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,20,D2,ZINB,identity,-19051.387747390283,38112.775494780566,38152.29293254325,20000,5,True,23,1.4018065974494287e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,20,D2,P+NB,identity,-21156.84677746718,42325.69355493436,42373.11448024958,20000,6,True,41,2229.8083508558498,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,20,D2,Z+P+NB,identity,-18996.986860647958,38009.973721295915,38073.2016217162,20000,8,True,27,0.00019460658390180186,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,20,D2,ZIP--ZINB,identity,-18983.86799528644,37987.73599057288,38066.77086609824,20000,10,True,27,0.00010381788054625264,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,23,D2,Poisson,identity,-79283.3085497296,158570.6170994592,158586.42407456427,20000,2,True,11,0.0009008559028056418,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,23,D2,NB,identity,-20987.88929312201,41981.77858624402,42005.48904890163,20000,3,True,14,6.888052502240782e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,23,D2,ZIP,identity,-29605.760752585116,59219.52150517023,59251.135455380376,20000,4,True,13,3.227033707984116e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,23,D2,ZINB,identity,-18719.737966372995,37449.47593274599,37488.99337050867,20000,5,True,22,7.356919671544504e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,23,D2,P+NB,identity,-20718.35515308741,41448.71030617482,41496.131231490035,20000,6,True,42,2732.6772936873244,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,23,D2,Z+P+NB,identity,-18653.582300074697,37323.164600149394,37386.39250056968,20000,8,True,16,5.2496756697273383e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,23,D2,ZIP--ZINB,identity,-18637.194776287455,37294.38955257491,37373.42442810027,20000,10,True,15,0.00023063870786529939,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,25,D2,Poisson,identity,-79016.46012741896,158036.92025483793,158052.727229943,20000,2,True,12,7600.591144461873,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,25,D2,NB,identity,-21304.766623558935,42615.53324711787,42639.24370977548,20000,3,True,11,148.35457902116477,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,25,D2,ZIP,identity,-29363.035471437437,58734.070942874874,58765.68489308502,20000,4,True,16,9.700282423015516e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,25,D2,ZINB,identity,-19043.5391342063,38097.0782684126,38136.595706175285,20000,5,True,23,5.171626837130981e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,25,D2,P+NB,identity,-21095.31230471649,42202.62460943298,42250.0455347482,20000,6,True,35,2017.2979041648734,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,25,D2,Z+P+NB,identity,-19004.66737207673,38025.33474415346,38088.56264457374,20000,8,True,24,0.00011320899132261086,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,25,D2,ZIP--ZINB,identity,-18994.286711659297,38008.573423318594,38087.60829884395,20000,10,True,77,0.0003130166145056939,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,26,D2,Poisson,identity,-82003.31255330594,164010.62510661187,164026.43208171695,20000,2,True,12,0.0003235577273112966,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,26,D2,NB,identity,-21496.813137338235,42999.62627467647,43023.33673733408,20000,3,True,19,0.00016090908467553122,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,26,D2,ZIP,identity,-30846.625527863784,61701.25105572757,61732.86500593771,20000,4,True,14,7.365723426477899e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,26,D2,ZINB,identity,-19170.576371020696,38351.15274204139,38390.670179804074,20000,5,True,12,1.9289563325439706e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,26,D2,P+NB,identity,-21282.656208565517,42577.312417131034,42624.73334244625,20000,6,True,48,1096.9092148271106,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,26,D2,Z+P+NB,identity,-19102.277582913768,38220.555165827536,38283.78306624782,20000,8,True,32,0.000136730488641032,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,26,D2,ZIP--ZINB,identity,-19074.11140486321,38168.22280972642,38247.25768525178,20000,10,True,29,0.00041508909883285205,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,28,D2,Poisson,identity,-80603.18621942998,161210.37243885995,161226.17941396503,20000,2,True,21,7914.665136284613,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,28,D2,NB,identity,-21668.987419875237,43343.97483975047,43367.685302408085,20000,3,True,14,0.0005709179645047927,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,28,D2,ZIP,identity,-30051.378790901574,60110.75758180315,60142.37153201329,20000,4,True,13,3.575020430457432e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,28,D2,ZINB,identity,-19464.68029908162,38939.36059816324,38978.878035925925,20000,5,True,22,9.875319405022731e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,28,D2,P+NB,identity,-21457.323769687384,42926.64753937477,42974.06846468998,20000,6,True,58,2329.6121410068677,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,28,D2,Z+P+NB,identity,-19429.88174515759,38875.76349031518,38938.991390735464,20000,8,True,52,0.00030515915403370175,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,28,D2,ZIP--ZINB,identity,-19417.81380176881,38855.62760353762,38934.66247906298,20000,10,True,16,4.6014780013314827e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,27,D2,Poisson,identity,-80460.01441993163,160924.02883986325,160939.83581496833,20000,2,True,15,7211.552120587227,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,27,D2,NB,identity,-21293.840575099937,42593.681150199875,42617.391612857486,20000,3,True,19,2.267907476857095e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,27,D2,ZIP,identity,-30016.98577817207,60041.97155634414,60073.585506554286,20000,4,True,15,4.049185494570118e-06,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,27,D2,ZINB,identity,-19144.737096645047,38299.474193290094,38338.99163105278,20000,5,True,25,0.00018495465246493037,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,27,D2,P+NB,identity,-21087.14222493304,42186.28444986608,42233.70537518129,20000,6,True,42,2216.8846459704423,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,27,D2,Z+P+NB,identity,-19104.466124520684,38224.93224904137,38288.160149461655,20000,8,True,37,0.00024843839734423057,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,27,D2,ZIP--ZINB,identity,-19090.221949841725,38200.44389968345,38279.47877520881,20000,10,True,29,9.716472910339946e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,31,D2,Poisson,identity,-79201.57603580347,158407.15207160695,158422.95904671203,20000,2,True,11,8489.668253545286,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,31,D2,NB,identity,-20943.648400400085,41893.29680080017,41917.00726345778,20000,3,True,16,240.65209000878104,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,31,D2,ZIP,identity,-29180.86013162484,58369.72026324968,58401.33421345982,20000,4,True,16,4.9805024643689855e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,31,D2,ZINB,identity,-18719.187528617276,37448.37505723455,37487.892494997235,20000,5,True,13,3.629635871738035e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,31,D2,P+NB,identity,-20734.81376697801,41481.62753395602,41529.04845927124,20000,6,True,73,2188.066257285335,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,31,D2,Z+P+NB,identity,-18669.512715694782,37355.025431389564,37418.25333180985,20000,8,True,18,0.0002837149042367315,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,31,D2,ZIP--ZINB,identity,-18660.164838048,37340.329676096,37419.36455162136,20000,10,True,27,6.4095748989218e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,30,D2,Poisson,identity,-77947.04675814579,155898.09351629158,155913.90049139666,20000,2,True,13,8338.98974705788,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,30,D2,NB,identity,-20904.5532398756,41815.1064797512,41838.81694240881,20000,3,True,16,0.001154733271774934,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,30,D2,ZIP,identity,-29299.81341034262,58607.62682068524,58639.24077089538,20000,4,True,15,4.188787593928378e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,30,D2,ZINB,identity,-18816.082346977804,37642.16469395561,37681.68213171829,20000,5,True,20,2.7455669481868394e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,30,D2,P+NB,identity,-20698.0572510508,41408.1145021016,41455.53542741681,20000,6,True,52,2448.267164464726,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,30,D2,Z+P+NB,identity,-18781.234060774088,37578.468121548176,37641.69602196846,20000,8,True,30,0.0001602319811412345,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,30,D2,ZIP--ZINB,identity,-18766.590685605028,37553.181371210056,37632.216246735414,20000,10,True,57,0.00031008852606718464,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,29,D2,Poisson,identity,-79796.0265686111,159596.0531372222,159611.86011232727,20000,2,True,9,0.00018549336439610542,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,29,D2,NB,identity,-21158.11774577987,42322.23549155974,42345.94595421735,20000,3,True,20,0.00012197607161823498,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,29,D2,ZIP,identity,-29655.21596030551,59318.43192061102,59350.045870821166,20000,4,True,14,3.140768796956739e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,29,D2,ZINB,identity,-18910.046585604396,37830.09317120879,37869.610608971474,20000,5,True,22,8.117792224322795e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,29,D2,P+NB,identity,-20901.889800027868,41815.779600055736,41863.20052537095,20000,6,True,55,1228.78176971556,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,29,D2,Z+P+NB,identity,-18862.98384352328,37741.96768704656,37805.19558746685,20000,8,True,18,6.635344723626702e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,29,D2,ZIP--ZINB,identity,-18849.126337933943,37718.25267586789,37797.287551393245,20000,10,True,17,6.922507053686022e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,32,D2,Poisson,identity,-79928.01012840832,159860.02025681664,159875.82723192172,20000,2,True,16,8081.81933313483,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,32,D2,NB,identity,-21132.888133324093,42271.77626664819,42295.4867293058,20000,3,True,14,302.4490942271317,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,32,D2,ZIP,identity,-30001.16859905937,60010.33719811874,60041.95114832888,20000,4,True,17,0.0001714181577016083,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,32,D2,ZINB,identity,-18922.60464979331,37855.20929958662,37894.7267373493,20000,5,True,20,6.38831417174874e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,32,D2,P+NB,identity,-20913.071278613534,41838.14255722707,41885.56348254228,20000,6,True,55,2519.366470373056,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,32,D2,Z+P+NB,identity,-18883.387279156846,37782.77455831369,37846.00245873398,20000,8,True,26,7.236149148237558e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,32,D2,ZIP--ZINB,identity,-18869.736676283974,37759.47335256795,37838.508228093306,20000,10,True,20,7.567952610086637e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,33,D2,Poisson,identity,-82065.4934431008,164134.9868862016,164150.79386130668,20000,2,True,19,2358.4814824300424,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,33,D2,NB,identity,-21528.71094935368,43063.42189870736,43087.13236136497,20000,3,True,15,0.0001351914961190276,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,33,D2,ZIP,identity,-30086.200046501115,60180.40009300223,60212.01404321237,20000,4,True,16,8.865193550544603e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,33,D2,ZINB,identity,-19162.71856310427,38335.43712620854,38374.95456397122,20000,5,True,12,0.0002501095234572759,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,33,D2,P+NB,identity,-21301.35483961725,42614.7096792345,42662.13060454971,20000,6,True,35,1671.8195408454137,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,33,D2,Z+P+NB,identity,-19113.105476552235,38242.21095310447,38305.438853524756,20000,8,True,18,0.00021085652153084167,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,33,D2,ZIP--ZINB,identity,-19097.17956011126,38214.35912022252,38293.39399574788,20000,10,True,63,0.00012395811781829025,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,36,D2,Poisson,identity,-79465.32047704165,158934.6409540833,158950.44792918838,20000,2,True,14,8559.672383428428,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,36,D2,NB,identity,-21173.088068807527,42352.17613761505,42375.886600272665,20000,3,True,13,0.001094279853481886,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,36,D2,ZIP,identity,-29734.429235580737,59476.858471161475,59508.47242137162,20000,4,True,11,0.00010281920191136662,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,36,D2,ZINB,identity,-18939.60267248878,37889.20534497756,37928.722782740246,20000,5,True,20,0.0002994931527005029,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,36,D2,P+NB,identity,-20939.93973575789,41891.87947151578,41939.30039683099,20000,6,True,59,2723.4952390763756,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,36,D2,Z+P+NB,identity,-18909.562253317672,37835.124506635344,37898.35240705563,20000,8,True,21,0.5180437974275632,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,36,D2,ZIP--ZINB,identity,-18895.949322246557,37811.898644493114,37890.93352001847,20000,10,True,55,0.0002903660478392467,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,34,D2,Poisson,identity,-80130.13943978332,160264.27887956664,160280.08585467172,20000,2,True,17,0.0014098880236428357,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,34,D2,NB,identity,-21554.69014743134,43115.38029486268,43139.090757520295,20000,3,True,18,0.0006037255802687699,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,34,D2,ZIP,identity,-30051.472512410466,60110.94502482093,60142.558975031076,20000,4,True,13,9.049677233918807e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,34,D2,ZINB,identity,-19281.099844130524,38572.19968826105,38611.71712602373,20000,5,True,23,4.601854794712007e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,34,D2,P+NB,identity,-21318.492033953647,42648.984067907295,42696.40499322251,20000,6,True,49,2412.0951364944312,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,34,D2,Z+P+NB,identity,-19237.05025081028,38490.10050162056,38553.32840204085,20000,8,True,25,0.000501728708684368,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,34,D2,ZIP--ZINB,identity,-19217.336953321108,38454.673906642216,38533.708782167574,20000,10,True,47,0.00018820824377885348,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,35,D2,Poisson,identity,-78758.03804042464,157520.07608084928,157535.88305595436,20000,2,True,12,10552.474639348085,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,35,D2,NB,identity,-21411.001877505594,42828.00375501119,42851.7142176688,20000,3,True,27,774.549844974547,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,35,D2,ZIP,identity,-29965.13717388711,59938.27434777422,59969.88829798436,20000,4,True,13,0.0001848268274419751,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,35,D2,ZINB,identity,-19159.13043199481,38328.26086398962,38367.7783017523,20000,5,True,25,2.9245586187554018e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,35,D2,P+NB,identity,-21235.36064319494,42482.72128638988,42530.1422117051,20000,6,True,55,798.8801581552322,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,35,D2,Z+P+NB,identity,-19117.35326327093,38250.70652654186,38313.93442696214,20000,8,True,32,2.2457793646674538,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,35,D2,ZIP--ZINB,identity,-19090.416401412454,38200.83280282491,38279.86767835027,20000,10,True,15,0.00022133097904764032,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,40,D2,Poisson,identity,-80324.0420279838,160652.0840559676,160667.89103107268,20000,2,True,13,10738.479905872353,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,40,D2,NB,identity,-20823.609575567756,41653.21915113551,41676.92961379312,20000,3,True,24,1503.3141272157484,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,40,D2,ZIP,identity,-29929.374277889547,59866.74855577909,59898.36250598924,20000,4,True,17,0.00015988259436379437,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,40,D2,ZINB,identity,-18714.021749154104,37438.04349830821,37477.56093607089,20000,5,True,27,5.0748109851908585e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,40,D2,P+NB,identity,-20716.88321510752,41445.76643021504,41493.18735553025,20000,6,True,31,1156.2623271649506,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,40,D2,Z+P+NB,identity,-18672.337638262186,37360.67527652437,37423.90317694466,20000,8,True,38,0.001199462443736088,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,40,D2,ZIP--ZINB,identity,-18657.45334263503,37334.90668527006,37413.94156079542,20000,10,True,28,0.0004787257136082135,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,39,D2,Poisson,identity,-81681.1189387327,163366.2378774654,163382.04485257049,20000,2,True,10,0.0006655566520161749,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,39,D2,NB,identity,-21972.771533426407,43951.54306685281,43975.253529510424,20000,3,True,15,0.0030496222863842203,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,39,D2,ZIP,identity,-30957.56026416288,61923.12052832576,61954.7344785359,20000,4,True,13,6.0100333510448856e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,39,D2,ZINB,identity,-19617.065759526908,39244.131519053815,39283.6489568165,20000,5,True,12,0.00011525454297933724,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,39,D2,P+NB,identity,-21772.799635469753,43557.59927093951,43605.02019625472,20000,6,True,50,1589.5988761082015,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,39,D2,Z+P+NB,identity,-19561.296794352897,39138.59358870579,39201.82148912608,20000,8,True,28,0.00015659979239401878,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,39,D2,ZIP--ZINB,identity,-19551.575405475618,39123.150810951236,39202.185686476594,20000,10,True,19,3.716604153816694e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,37,D2,Poisson,identity,-78739.60258147458,157483.20516294916,157499.01213805424,20000,2,True,19,2242.058348912369,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,37,D2,NB,identity,-21451.259867742716,42908.51973548543,42932.23019814304,20000,3,True,14,6.366657968892575e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,37,D2,ZIP,identity,-30544.827641926833,61097.655283853666,61129.26923406381,20000,4,True,14,2.5115936991550205e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,37,D2,ZINB,identity,-19318.445343602765,38646.89068720553,38686.40812496821,20000,5,True,22,0.00031898831524979077,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,37,D2,P+NB,identity,-21269.358117877844,42550.71623575569,42598.1371610709,20000,6,True,32,2636.119955258768,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,37,D2,Z+P+NB,identity,-19267.000833204882,38550.001666409764,38613.22956683005,20000,8,True,26,0.00020187440577090765,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,37,D2,ZIP--ZINB,identity,-19259.733223186784,38539.46644637357,38618.501321898926,20000,10,True,34,5.354106247423829e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,38,D2,Poisson,identity,-77602.51117522191,155209.02235044382,155224.8293255489,20000,2,True,15,11570.439098969531,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,38,D2,NB,identity,-20929.774134952324,41865.54826990465,41889.25873256226,20000,3,True,26,1804.092846811933,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,38,D2,ZIP,identity,-29239.396642039137,58486.793284078274,58518.40723428842,20000,4,True,15,0.00011441378682759684,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,38,D2,ZINB,identity,-18796.91067762399,37603.82135524798,37643.33879301066,20000,5,True,19,2.073744746713957e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,38,D2,P+NB,identity,-20735.105457197205,41482.21091439441,41529.631839709626,20000,6,True,69,2477.5775448267264,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,38,D2,Z+P+NB,identity,-18760.355099786495,37536.71019957299,37599.93809999328,20000,8,True,24,0.00011603071695276412,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,38,D2,ZIP--ZINB,identity,-18737.568983504232,37495.137967008464,37574.17284253382,20000,10,True,42,0.00014396976866087874,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,44,D2,Poisson,identity,-78481.63290897492,156967.26581794984,156983.07279305492,20000,2,True,13,2042.5476687187486,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,44,D2,NB,identity,-21186.584292626245,42379.16858525249,42402.8790479101,20000,3,True,15,0.0010246704483687918,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,44,D2,ZIP,identity,-29273.739995587646,58555.47999117529,58587.093941385436,20000,4,True,15,0.0002715229352708848,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,44,D2,ZINB,identity,-18875.35742469062,37760.71484938124,37800.232287143925,20000,5,True,12,8.7547968345425e-05,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,44,D2,P+NB,identity,-20948.02418311017,41908.04836622034,41955.469291535555,20000,6,True,48,2169.1944262944735,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,44,D2,Z+P+NB,identity,-18842.57351134056,37701.14702268112,37764.37492310141,20000,8,True,17,2.112059716452842,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,44,D2,ZIP--ZINB,identity,-18826.291382567786,37672.58276513557,37751.61764066093,20000,10,True,50,0.00021266631538707087,not_computed,nan,0,Optimization terminated successfully
D2,Dataset 2,41,D2,Poisson,identity,-81631.49064066606,163266.98128133212,163282.7882564372,20000,2,True,12,9245.635733539495,not_computed,nan,0,Optimization terminated successfully
