Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
H2AX4H100,identity,Poisson,170.09713671028385,0.01,99,99,2.045678828080809,7.29441197959486,29.632583141326904
