Scenario,DatasetLabel,Rep,Dataset,Model,Link,Log-Likelihood,AIC,BIC,nobs,n_params,success,nit,grad_norm_inf,cov_status,min_info_eig,info_rank,message,fit_elapsed_sec
D3,Dataset 3,18,D3,Z+P+NB,identity,-29089.250146467904,58194.50029293581,58257.728193356095,20000,8,True,16,3.089756642182806e-05,not_computed,nan,0,Optimization terminated successfully,34.90150427818298
D3,Dataset 3,18,D3,ZIP--ZINB,identity,-29073.708373461963,58167.416746923926,58246.45162244928,20000,10,True,20,0.0004652479314495514,inverse,2.048649400394454,10,Optimization terminated successfully,79.02695918083191
D3,Dataset 3,29,D3,Poisson,identity,-75436.24955541041,150876.49911082082,150892.3060859259,20000,2,True,14,12341.672702079963,not_computed,nan,0,Optimization terminated successfully,1.44966459274292
D3,Dataset 3,29,D3,NB,identity,-33548.42838189104,67102.85676378208,67126.56722643969,20000,3,True,21,2780.9397934460144,not_computed,nan,0,Optimization terminated successfully,5.803784370422363
D3,Dataset 3,29,D3,ZIP,identity,-43697.76660920654,87403.53321841308,87435.14716862323,20000,4,True,9,4.1415271244293894e-05,not_computed,nan,0,Optimization terminated successfully,5.3499836921691895
D3,Dataset 3,29,D3,ZINB,identity,-29967.568261502223,59945.13652300445,59984.65396076713,20000,5,True,18,0.00032055073437087245,not_computed,nan,0,Optimization terminated successfully,13.001032829284668
D3,Dataset 3,29,D3,P+NB,identity,-32806.803730433014,65625.60746086603,65673.02838618125,20000,6,True,32,1560.9603132898608,not_computed,nan,0,Optimization terminated successfully,27.49754500389099
D3,Dataset 3,29,D3,Z+P+NB,identity,-29396.756585309624,58809.51317061925,58872.741071039534,20000,8,True,15,6.559880336709512e-05,not_computed,nan,0,Optimization terminated successfully,32.830543518066406
D3,Dataset 3,29,D3,ZIP--ZINB,identity,-29384.69395911527,58789.38791823054,58868.4227937559,20000,10,True,15,0.00024394510418182525,inverse,4.672602783396186,10,Optimization terminated successfully,62.31191372871399
D3,Dataset 3,22,D3,Poisson,identity,-72371.12509859729,144746.25019719457,144762.05717229965,20000,2,True,18,13244.434771500975,not_computed,nan,0,Optimization terminated successfully,1.3320281505584717
D3,Dataset 3,22,D3,NB,identity,-32930.22337008773,65866.44674017547,65890.15720283307,20000,3,True,20,3045.741204271798,not_computed,nan,0,Optimization terminated successfully,6.21450400352478
D3,Dataset 3,22,D3,ZIP,identity,-41731.89740269042,83471.79480538084,83503.40875559098,20000,4,True,13,0.0001361669800483689,not_computed,nan,0,Optimization terminated successfully,6.698761224746704
D3,Dataset 3,22,D3,ZINB,identity,-29392.607799070887,58795.215598141775,58834.73303590446,20000,5,True,19,8.60676998055282e-06,not_computed,nan,0,Optimization terminated successfully,14.054865837097168
D3,Dataset 3,22,D3,P+NB,identity,-32260.41683970071,64532.83367940142,64580.25460471663,20000,6,True,34,1437.4280028395387,not_computed,nan,0,Optimization terminated successfully,25.32061195373535
D3,Dataset 3,22,D3,Z+P+NB,identity,-28881.418571526152,57778.837143052304,57842.06504347259,20000,8,True,24,3.219080011190867e-05,not_computed,nan,0,Optimization terminated successfully,42.68202495574951
D3,Dataset 3,22,D3,ZIP--ZINB,identity,-28864.598704587,57749.197409174,57828.232284699356,20000,10,True,17,6.647650670868477e-05,inverse,3.7424416095008444,10,Optimization terminated successfully,65.9127824306488
D3,Dataset 3,21,D3,Poisson,identity,-74592.70450173406,149189.4090034681,149205.2159785732,20000,2,True,13,13317.952182327585,not_computed,nan,0,Optimization terminated successfully,1.313286542892456
D3,Dataset 3,21,D3,NB,identity,-33576.536747043036,67159.07349408607,67182.78395674367,20000,3,True,18,3118.726624100237,not_computed,nan,0,Optimization terminated successfully,7.824189186096191
D3,Dataset 3,21,D3,ZIP,identity,-43143.579966044344,86295.15993208869,86326.77388229883,20000,4,True,10,0.00022255923996122862,not_computed,nan,0,Optimization terminated successfully,7.438756704330444
D3,Dataset 3,21,D3,ZINB,identity,-29999.871368710625,60009.74273742125,60049.26017518393,20000,5,True,18,0.00013404678861056452,not_computed,nan,0,Optimization terminated successfully,14.000695705413818
D3,Dataset 3,21,D3,P+NB,identity,-32869.659937534416,65751.31987506883,65798.74080038405,20000,6,True,37,1543.1354277207924,not_computed,nan,0,Optimization terminated successfully,25.619107246398926
D3,Dataset 3,21,D3,Z+P+NB,identity,-29467.98386709723,58951.96773419446,59015.19563461475,20000,8,True,25,0.0004933764588099122,not_computed,nan,0,Optimization terminated successfully,36.48637795448303
D3,Dataset 3,21,D3,ZIP--ZINB,identity,-29431.27691081227,58882.55382162454,58961.5886971499,20000,10,True,43,0.0002157896809689558,inverse,2.419607005733188,10,Optimization terminated successfully,70.68309283256531
D3,Dataset 3,20,D3,Poisson,identity,-73458.04307014952,146920.08614029904,146935.89311540412,20000,2,True,14,0.022109120901730894,not_computed,nan,0,Optimization terminated successfully,1.2380955219268799
D3,Dataset 3,20,D3,NB,identity,-33533.38436359511,67072.76872719023,67096.47918984783,20000,3,True,22,0.028236977410233267,not_computed,nan,0,Optimization terminated successfully,6.713265657424927
D3,Dataset 3,20,D3,ZIP,identity,-42642.23066107798,85292.46132215596,85324.0752723661,20000,4,True,15,0.0005395510369058387,not_computed,nan,0,Optimization terminated successfully,7.852882146835327
D3,Dataset 3,20,D3,ZINB,identity,-30009.002799157075,60028.00559831415,60067.52303607683,20000,5,True,18,7.710253910814258e-05,not_computed,nan,0,Optimization terminated successfully,12.325623035430908
D3,Dataset 3,20,D3,P+NB,identity,-32816.317863340126,65644.63572668025,65692.05665199547,20000,6,True,35,868.7669135040975,not_computed,nan,0,Optimization terminated successfully,26.873675107955933
D3,Dataset 3,20,D3,Z+P+NB,identity,-29454.301564184283,58924.603128368566,58987.83102878885,20000,8,True,12,4.4835343777194225e-05,not_computed,nan,0,Optimization terminated successfully,40.042850494384766
D3,Dataset 3,20,D3,ZIP--ZINB,identity,-29431.641947862146,58883.28389572429,58962.31877124965,20000,10,True,19,6.08413109113937e-05,inverse,3.8197915334854633,10,Optimization terminated successfully,76.55632901191711
D3,Dataset 3,19,D3,Poisson,identity,-73830.92875536937,147665.85751073874,147681.66448584382,20000,2,True,17,9990.67540986663,not_computed,nan,0,Optimization terminated successfully,1.6437318325042725
D3,Dataset 3,19,D3,NB,identity,-33579.0161519354,67164.0323038708,67187.7427665284,20000,3,True,18,246.15053330882694,not_computed,nan,0,Optimization terminated successfully,5.555675268173218
D3,Dataset 3,19,D3,ZIP,identity,-43640.086591215746,87288.17318243149,87319.78713264164,20000,4,True,10,8.839143419248074e-05,not_computed,nan,0,Optimization terminated successfully,7.414866924285889
D3,Dataset 3,19,D3,ZINB,identity,-30185.497103043323,60380.994206086645,60420.51164384933,20000,5,True,24,8.708639200749602e-05,not_computed,nan,0,Optimization terminated successfully,12.47096300125122
D3,Dataset 3,19,D3,P+NB,identity,-32902.02073883717,65816.04147767434,65863.46240298956,20000,6,True,61,1472.1723845469153,not_computed,nan,0,Optimization terminated successfully,27.8217511177063
D3,Dataset 3,19,D3,Z+P+NB,identity,-29683.79517935593,59383.59035871186,59446.818259132146,20000,8,True,27,0.00020407089675781695,not_computed,nan,0,Optimization terminated successfully,39.87796640396118
D3,Dataset 3,19,D3,ZIP--ZINB,identity,-29677.080325202252,59374.160650404505,59453.19552592986,20000,10,True,32,0.0002096369309754209,inverse,3.5042629697218133,10,Optimization terminated successfully,77.70915389060974
D3,Dataset 3,26,D3,Poisson,identity,-73825.6625965756,147655.3251931512,147671.13216825627,20000,2,True,19,13380.566958811329,not_computed,nan,0,Optimization terminated successfully,1.7113912105560303
D3,Dataset 3,26,D3,NB,identity,-33239.67516768738,66485.35033537477,66509.06079803237,20000,3,True,25,3238.8106744401007,not_computed,nan,0,Optimization terminated successfully,5.471505403518677
D3,Dataset 3,26,D3,ZIP,identity,-42633.6978081161,85275.3956162322,85307.00956644234,20000,4,True,15,9.179711718332317e-05,not_computed,nan,0,Optimization terminated successfully,6.8886330127716064
D3,Dataset 3,26,D3,ZINB,identity,-29700.39019834028,59410.78039668056,59450.29783444324,20000,5,True,14,0.00014683705452739337,not_computed,nan,0,Optimization terminated successfully,13.962736368179321
D3,Dataset 3,26,D3,P+NB,identity,-32528.03346355987,65068.06692711974,65115.487852434955,20000,6,True,36,1508.7281996072618,not_computed,nan,0,Optimization terminated successfully,27.32134985923767
D3,Dataset 3,26,D3,Z+P+NB,identity,-29133.440962946952,58282.881925893904,58346.10982631419,20000,8,True,25,0.00029400683119568116,not_computed,nan,0,Optimization terminated successfully,38.87391424179077
D3,Dataset 3,26,D3,ZIP--ZINB,identity,-29113.74495540237,58247.48991080474,58326.5247863301,20000,10,True,35,0.0001675287977019116,inverse,3.174423057296266,10,Optimization terminated successfully,70.72182106971741
D3,Dataset 3,24,D3,Poisson,identity,-73492.64839207259,146989.29678414518,147005.10375925025,20000,2,True,12,13390.507499054755,not_computed,nan,0,Optimization terminated successfully,1.3392503261566162
D3,Dataset 3,24,D3,NB,identity,-33166.29587502243,66338.59175004486,66362.30221270246,20000,3,True,14,2505.3623404079085,not_computed,nan,0,Optimization terminated successfully,6.70243763923645
D3,Dataset 3,24,D3,ZIP,identity,-42831.86785233687,85671.73570467375,85703.34965488389,20000,4,True,14,0.00016076971331835388,not_computed,nan,0,Optimization terminated successfully,6.200587272644043
D3,Dataset 3,24,D3,ZINB,identity,-29701.47160496907,59412.94320993814,59452.46064770082,20000,5,True,21,0.00013154654014062208,not_computed,nan,0,Optimization terminated successfully,13.089646339416504
D3,Dataset 3,24,D3,P+NB,identity,-32485.55525794931,64983.11051589862,65030.53144121383,20000,6,True,53,1450.7354225679378,not_computed,nan,0,Optimization terminated successfully,28.451453685760498
D3,Dataset 3,24,D3,Z+P+NB,identity,-29172.29086700798,58360.58173401596,58423.80963443625,20000,8,True,27,0.00023162830222912129,not_computed,nan,0,Optimization terminated successfully,38.27978706359863
D3,Dataset 3,24,D3,ZIP--ZINB,identity,-29155.133679533945,58330.26735906789,58409.30223459325,20000,10,True,47,0.0001589471624589764,inverse,3.4511430111466797,10,Optimization terminated successfully,75.95655179023743
D3,Dataset 3,28,D3,Poisson,identity,-70135.03087259839,140274.06174519678,140289.86872030186,20000,2,True,14,13006.368700417788,not_computed,nan,0,Optimization terminated successfully,1.4494006633758545
D3,Dataset 3,28,D3,NB,identity,-32792.888717750524,65591.77743550105,65615.48789815865,20000,3,True,20,2249.6223550794016,not_computed,nan,0,Optimization terminated successfully,7.1055707931518555
D3,Dataset 3,28,D3,ZIP,identity,-40760.68423538277,81529.36847076553,81560.98242097568,20000,4,True,11,3.0536343241349684e-05,not_computed,nan,0,Optimization terminated successfully,8.26707148551941
D3,Dataset 3,28,D3,ZINB,identity,-29322.526622332567,58655.053244665134,58694.57068242782,20000,5,True,21,9.527160781819081e-05,not_computed,nan,0,Optimization terminated successfully,12.553771257400513
D3,Dataset 3,28,D3,P+NB,identity,-32125.98692949422,64263.97385898844,64311.39478430365,20000,6,True,381,1457.6029045658877,not_computed,nan,0,Optimization terminated successfully,36.316290616989136
D3,Dataset 3,28,D3,Z+P+NB,identity,-28827.12687986771,57670.25375973542,57733.4816601557,20000,8,True,29,0.00041325641149700387,not_computed,nan,0,Optimization terminated successfully,38.95222568511963
D3,Dataset 3,28,D3,ZIP--ZINB,identity,-28807.51597356455,57635.0319471291,57714.06682265446,20000,10,True,37,0.00016144406509197018,inverse,3.1127420872381837,10,Optimization terminated successfully,67.44727373123169
D3,Dataset 3,23,D3,Poisson,identity,-72890.96228338798,145785.92456677597,145801.73154188105,20000,2,True,14,13213.131431041747,not_computed,nan,0,Optimization terminated successfully,1.5997540950775146
D3,Dataset 3,23,D3,NB,identity,-32793.645245027554,65593.29049005511,65617.00095271271,20000,3,True,23,2469.172187718937,not_computed,nan,0,Optimization terminated successfully,6.757183313369751
D3,Dataset 3,23,D3,ZIP,identity,-42167.35691483624,84342.71382967247,84374.32777988262,20000,4,True,12,0.00012748403843504397,not_computed,nan,0,Optimization terminated successfully,6.813056230545044
D3,Dataset 3,23,D3,ZINB,identity,-29342.27398584716,58694.54797169432,58734.065409457005,20000,5,True,20,4.0716151834117864e-05,not_computed,nan,0,Optimization terminated successfully,13.942179918289185
D3,Dataset 3,23,D3,P+NB,identity,-32149.71191304025,64311.4238260805,64358.844751395714,20000,6,True,32,1355.270199336994,not_computed,nan,0,Optimization terminated successfully,30.211469888687134
D3,Dataset 3,23,D3,Z+P+NB,identity,-28846.359395048883,57708.718790097766,57771.94669051805,20000,8,True,14,0.00016429043782739683,not_computed,nan,0,Optimization terminated successfully,44.19318675994873
D3,Dataset 3,23,D3,ZIP--ZINB,identity,-28819.974358489875,57659.94871697975,57738.98359250511,20000,10,True,18,0.0002672329339795561,inverse,3.2574842424734043,10,Optimization terminated successfully,80.55659055709839
D3,Dataset 3,27,D3,Poisson,identity,-75265.162216785,150534.32443357,150550.13140867508,20000,2,True,23,13686.760890372989,not_computed,nan,0,Optimization terminated successfully,1.0215213298797607
D3,Dataset 3,27,D3,NB,identity,-33677.85194559129,67361.70389118258,67385.41435384018,20000,3,True,22,3285.8528924892576,not_computed,nan,0,Optimization terminated successfully,5.758164405822754
D3,Dataset 3,27,D3,ZIP,identity,-43839.54745166416,87687.09490332833,87718.70885353847,20000,4,True,14,4.894153027892867e-05,not_computed,nan,0,Optimization terminated successfully,5.519830703735352
D3,Dataset 3,27,D3,ZINB,identity,-30278.251728004077,60566.503456008155,60606.02089377084,20000,5,True,18,0.0012382645321972127,not_computed,nan,0,Optimization terminated successfully,12.437288999557495
D3,Dataset 3,27,D3,P+NB,identity,-32984.03321783757,65980.06643567514,66027.48736099036,20000,6,True,80,1608.1036126868692,not_computed,nan,0,Optimization terminated successfully,42.01512432098389
D3,Dataset 3,27,D3,Z+P+NB,identity,-29729.76060887712,59475.52121775424,59538.74911817453,20000,8,True,26,0.00022368385397442125,not_computed,nan,0,Optimization terminated successfully,39.77100419998169
D3,Dataset 3,27,D3,ZIP--ZINB,identity,-29715.542502516066,59451.08500503213,59530.11988055749,20000,10,True,19,0.00013309536494147175,inverse,2.6515021866214057,10,Optimization terminated successfully,69.2775194644928
D3,Dataset 3,30,D3,Poisson,identity,-74452.74698119494,148909.49396238988,148925.30093749496,20000,2,True,15,9325.44117933206,not_computed,nan,0,Optimization terminated successfully,1.308851718902588
D3,Dataset 3,30,D3,NB,identity,-33487.43037815096,66980.86075630192,67004.57121895952,20000,3,True,14,0.001175092453714749,not_computed,nan,0,Optimization terminated successfully,4.98688268661499
D3,Dataset 3,30,D3,ZIP,identity,-43236.454487522715,86480.90897504543,86512.52292525557,20000,4,True,16,7.287429827063097e-05,not_computed,nan,0,Optimization terminated successfully,9.030925750732422
D3,Dataset 3,30,D3,ZINB,identity,-29933.23612947038,59876.47225894076,59915.989696703444,20000,5,True,27,0.0002827984301507769,not_computed,nan,0,Optimization terminated successfully,7.871335744857788
D3,Dataset 3,30,D3,P+NB,identity,-32760.172255953956,65532.34451190791,65579.76543722313,20000,6,True,37,1480.17919001918,not_computed,nan,0,Optimization terminated successfully,24.74074697494507
D3,Dataset 3,30,D3,Z+P+NB,identity,-29387.15265870183,58790.30531740366,58853.53321782395,20000,8,True,14,0.00010527139444697561,not_computed,nan,0,Optimization terminated successfully,37.95140480995178
D3,Dataset 3,30,D3,ZIP--ZINB,identity,-29371.26293819603,58762.52587639206,58841.560751917415,20000,10,True,16,0.0004106586801263367,inverse,2.7282054122408947,10,Optimization terminated successfully,72.32142782211304
D3,Dataset 3,31,D3,Poisson,identity,-74982.89083128168,149969.78166256336,149985.58863766844,20000,2,True,15,9452.98245153343,not_computed,nan,0,Optimization terminated successfully,1.0365724563598633
D3,Dataset 3,31,D3,NB,identity,-33427.76154209489,66861.52308418979,66885.23354684739,20000,3,True,14,0.0007808826484545089,not_computed,nan,0,Optimization terminated successfully,5.264663934707642
D3,Dataset 3,31,D3,ZIP,identity,-43234.205573161395,86476.41114632279,86508.02509653293,20000,4,True,15,1.7303787412270566e-05,not_computed,nan,0,Optimization terminated successfully,7.2829430103302
D3,Dataset 3,31,D3,ZINB,identity,-29874.506740354343,59759.01348070869,59798.53091847137,20000,5,True,22,0.00011176436805321321,not_computed,nan,0,Optimization terminated successfully,8.445589303970337
D3,Dataset 3,31,D3,P+NB,identity,-32760.199424146216,65532.39884829243,65579.81977360765,20000,6,True,24,1424.5507108458994,not_computed,nan,0,Optimization terminated successfully,28.95272922515869
D3,Dataset 3,31,D3,Z+P+NB,identity,-29371.677919713773,58759.355839427546,58822.58373984783,20000,8,True,28,3.930160421994344e-05,not_computed,nan,0,Optimization terminated successfully,33.85999155044556
D3,Dataset 3,31,D3,ZIP--ZINB,identity,-29347.204681738713,58714.409363477425,58793.44423900278,20000,10,True,53,0.00018375117569977006,inverse,3.2601723391010777,10,Optimization terminated successfully,76.14518809318542
D3,Dataset 3,34,D3,Poisson,identity,-74461.85470131358,148927.70940262717,148943.51637773225,20000,2,True,13,12135.204794795067,not_computed,nan,0,Optimization terminated successfully,1.4782228469848633
D3,Dataset 3,34,D3,NB,identity,-33674.20034319907,67354.40068639813,67378.11114905574,20000,3,True,17,1183.5614687482275,not_computed,nan,0,Optimization terminated successfully,5.6280577182769775
D3,Dataset 3,34,D3,ZIP,identity,-43451.66645648157,86911.33291296315,86942.94686317329,20000,4,True,14,0.00047623596975068794,not_computed,nan,0,Optimization terminated successfully,8.319187879562378
D3,Dataset 3,34,D3,ZINB,identity,-30117.549326028333,60245.098652056666,60284.61608981935,20000,5,True,14,0.00010132957608771642,not_computed,nan,0,Optimization terminated successfully,13.05326795578003
D3,Dataset 3,34,D3,P+NB,identity,-32919.49313449175,65850.9862689835,65898.40719429872,20000,6,True,30,1436.5643205398144,not_computed,nan,0,Optimization terminated successfully,29.00311279296875
D3,Dataset 3,34,D3,Z+P+NB,identity,-29532.470128723864,59080.94025744773,59144.168157868015,20000,8,True,14,0.0005037440413291766,not_computed,nan,0,Optimization terminated successfully,34.219367027282715
D3,Dataset 3,34,D3,ZIP--ZINB,identity,-29521.712750501138,59063.425501002275,59142.46037652763,20000,10,True,30,0.0001599839941625672,inverse,3.487355404566486,10,Optimization terminated successfully,65.51717329025269
D3,Dataset 3,36,D3,Poisson,identity,-71787.47402859159,143578.94805718318,143594.75503228826,20000,2,True,9,4251.11260156151,not_computed,nan,0,Optimization terminated successfully,1.3082294464111328
D3,Dataset 3,36,D3,NB,identity,-33202.72946273694,66411.45892547388,66435.16938813149,20000,3,True,15,0.0003127339488443459,not_computed,nan,0,Optimization terminated successfully,6.409584283828735
D3,Dataset 3,36,D3,ZIP,identity,-41441.757609791406,82891.51521958281,82923.12916979296,20000,4,True,16,0.00029070907523565115,not_computed,nan,0,Optimization terminated successfully,9.47864818572998
D3,Dataset 3,36,D3,ZINB,identity,-29584.821571190605,59179.64314238121,59219.16058014389,20000,5,True,16,0.0003931714120452845,not_computed,nan,0,Optimization terminated successfully,10.324257612228394
D3,Dataset 3,36,D3,P+NB,identity,-32434.92793756024,64881.85587512048,64929.27680043569,20000,6,True,30,1548.3933218033296,not_computed,nan,0,Optimization terminated successfully,23.86972713470459
D3,Dataset 3,36,D3,Z+P+NB,identity,-29078.118590165464,58172.23718033093,58235.465080751215,20000,8,True,14,0.000113447732238885,not_computed,nan,0,Optimization terminated successfully,32.812068939208984
D3,Dataset 3,36,D3,ZIP--ZINB,identity,-29058.30471286601,58136.60942573202,58215.64430125738,20000,10,True,16,0.0001868471146640703,inverse,2.4827885258698985,10,Optimization terminated successfully,73.17376756668091
D3,Dataset 3,33,D3,Poisson,identity,-74084.27613239796,148172.55226479593,148188.359239901,20000,2,True,12,11749.975375531934,not_computed,nan,0,Optimization terminated successfully,1.720172643661499
D3,Dataset 3,33,D3,NB,identity,-33114.94741014476,66235.89482028953,66259.60528294713,20000,3,True,15,1542.3823459752675,not_computed,nan,0,Optimization terminated successfully,4.856625556945801
D3,Dataset 3,33,D3,ZIP,identity,-43146.19734293026,86300.39468586052,86332.00863607066,20000,4,True,14,5.316095056576153e-05,not_computed,nan,0,Optimization terminated successfully,6.642413854598999
D3,Dataset 3,33,D3,ZINB,identity,-29596.491166573527,59202.982333147054,59242.49977090974,20000,5,True,18,7.023929529799411e-05,not_computed,nan,0,Optimization terminated successfully,11.791312217712402
D3,Dataset 3,33,D3,P+NB,identity,-32336.13713181077,64684.27426362154,64731.695188936756,20000,6,True,27,1569.8066112510403,not_computed,nan,0,Optimization terminated successfully,24.973580598831177
D3,Dataset 3,33,D3,Z+P+NB,identity,-29005.8374858657,58027.6749717314,58090.90287215169,20000,8,True,22,0.00022316142327771793,not_computed,nan,0,Optimization terminated successfully,42.83158349990845
D3,Dataset 3,33,D3,ZIP--ZINB,identity,-28993.25633132786,58006.51266265572,58085.547538181076,20000,10,True,17,8.19833821817384e-05,inverse,3.83197401079481,10,Optimization terminated successfully,68.12626814842224
D3,Dataset 3,39,D3,Poisson,identity,-71923.39058410528,143850.78116821055,143866.58814331563,20000,2,True,19,13865.330291670782,not_computed,nan,0,Optimization terminated successfully,1.7567431926727295
D3,Dataset 3,39,D3,NB,identity,-33054.31505459313,66114.63010918626,66138.34057184386,20000,3,True,22,3391.471617839779,not_computed,nan,0,Optimization terminated successfully,5.8683600425720215
D3,Dataset 3,39,D3,ZIP,identity,-42207.94288434676,84423.88576869352,84455.49971890367,20000,4,True,13,5.7021991903827285e-05,not_computed,nan,0,Optimization terminated successfully,8.763916969299316
D3,Dataset 3,39,D3,ZINB,identity,-29623.535373964976,59257.07074792995,59296.588185692635,20000,5,True,20,0.0002344594157780433,not_computed,nan,0,Optimization terminated successfully,13.39466381072998
D3,Dataset 3,39,D3,P+NB,identity,-32365.400335131795,64742.80067026359,64790.221595578805,20000,6,True,28,1592.5476556846513,not_computed,nan,0,Optimization terminated successfully,21.477061986923218
D3,Dataset 3,39,D3,Z+P+NB,identity,-29066.806374213174,58149.61274842635,58212.840648846635,20000,8,True,13,0.00025605392697225504,not_computed,nan,0,Optimization terminated successfully,39.2104218006134
D3,Dataset 3,39,D3,ZIP--ZINB,identity,-29044.39571414379,58108.79142828758,58187.82630381294,20000,10,True,46,0.00031810455475717037,inverse,3.2486644408942116,10,Optimization terminated successfully,65.1462242603302
D3,Dataset 3,38,D3,Poisson,identity,-74985.70415894392,149975.40831788784,149991.2152929929,20000,2,True,17,13143.297224400038,not_computed,nan,0,Optimization terminated successfully,2.017803430557251
D3,Dataset 3,38,D3,NB,identity,-33441.61856001804,66889.23712003608,66912.94758269368,20000,3,True,14,2833.544970579223,not_computed,nan,0,Optimization terminated successfully,5.509500741958618
D3,Dataset 3,38,D3,ZIP,identity,-43725.67153296531,87459.34306593062,87490.95701614076,20000,4,True,15,6.998730506452278e-05,not_computed,nan,0,Optimization terminated successfully,5.558201551437378
D3,Dataset 3,38,D3,ZINB,identity,-29981.936782982062,59973.873565964124,60013.39100372681,20000,5,True,19,0.0002064481244904784,not_computed,nan,0,Optimization terminated successfully,11.736357927322388
D3,Dataset 3,38,D3,P+NB,identity,-32796.92043540519,65605.84087081038,65653.2617961256,20000,6,True,34,1366.4121747204974,not_computed,nan,0,Optimization terminated successfully,22.137208938598633
D3,Dataset 3,38,D3,Z+P+NB,identity,-29471.691049999485,58959.38209999897,59022.610000419256,20000,8,True,24,0.0005544350713833635,not_computed,nan,0,Optimization terminated successfully,37.855165243148804
D3,Dataset 3,38,D3,ZIP--ZINB,identity,-29448.77981464555,58917.5596292911,58996.59450481646,20000,10,True,19,0.00034468888230365646,inverse,2.7182152285501635,10,Optimization terminated successfully,72.96107268333435
D3,Dataset 3,32,D3,Poisson,identity,-76040.43151185724,152084.86302371448,152100.66999881956,20000,2,True,15,13165.283604878385,not_computed,nan,0,Optimization terminated successfully,1.39268159866333
D3,Dataset 3,32,D3,NB,identity,-33470.38140921991,66946.76281843982,66970.47328109742,20000,3,True,19,3199.24451402208,not_computed,nan,0,Optimization terminated successfully,6.6030659675598145
D3,Dataset 3,32,D3,ZIP,identity,-43944.66476593956,87897.32953187912,87928.94348208926,20000,4,True,13,8.01480525642051e-05,not_computed,nan,0,Optimization terminated successfully,6.480635404586792
D3,Dataset 3,32,D3,ZINB,identity,-29897.691278605103,59805.38255721021,59844.89999497289,20000,5,True,20,0.00012336802705215089,not_computed,nan,0,Optimization terminated successfully,14.487631559371948
D3,Dataset 3,32,D3,P+NB,identity,-32676.797159279264,65365.59431855853,65413.01524387374,20000,6,True,36,1563.3926757748652,not_computed,nan,0,Optimization terminated successfully,26.753885984420776
D3,Dataset 3,32,D3,Z+P+NB,identity,-29281.967521391925,58579.93504278385,58643.16294320414,20000,8,True,17,0.00035226475114091826,not_computed,nan,0,Optimization terminated successfully,39.057175397872925
D3,Dataset 3,32,D3,ZIP--ZINB,identity,-29273.496666700543,58566.993333401086,58646.028208926444,20000,10,True,18,0.00013462083308268813,inverse,3.1911199327926316,10,Optimization terminated successfully,75.5176694393158
D3,Dataset 3,40,D3,Poisson,identity,-74362.48385915217,148728.96771830434,148744.77469340942,20000,2,True,15,9057.005900332719,not_computed,nan,0,Optimization terminated successfully,1.4595494270324707
D3,Dataset 3,40,D3,NB,identity,-33354.52648211048,66715.05296422096,66738.76342687856,20000,3,True,16,0.012430456980083326,not_computed,nan,0,Optimization terminated successfully,8.048624992370605
D3,Dataset 3,40,D3,ZIP,identity,-42935.238344131394,85878.47668826279,85910.09063847293,20000,4,True,10,0.00019160095310671865,not_computed,nan,0,Optimization terminated successfully,6.456556081771851
D3,Dataset 3,40,D3,ZINB,identity,-29863.462190361923,59736.924380723845,59776.44181848653,20000,5,True,17,0.00022802085506767877,not_computed,nan,0,Optimization terminated successfully,9.644149780273438
D3,Dataset 3,40,D3,P+NB,identity,-32605.735028455805,65223.47005691161,65270.890982226825,20000,6,True,32,1530.01721872591,not_computed,nan,0,Optimization terminated successfully,31.009835481643677
D3,Dataset 3,40,D3,Z+P+NB,identity,-29276.151297472607,58568.30259494521,58631.5304953655,20000,8,True,14,2.1633913418195316e-05,not_computed,nan,0,Optimization terminated successfully,35.32317757606506
D3,Dataset 3,40,D3,ZIP--ZINB,identity,-29258.906314546395,58537.81262909279,58616.84750461815,20000,10,True,16,0.00020619634395915853,inverse,4.432706118857488,10,Optimization terminated successfully,71.50518870353699
D3,Dataset 3,41,D3,Poisson,identity,-75289.4257751519,150582.8515503038,150598.6585254089,20000,2,True,12,12783.595128972182,not_computed,nan,0,Optimization terminated successfully,1.4114933013916016
D3,Dataset 3,41,D3,NB,identity,-33919.32720299853,67844.65440599706,67868.36486865467,20000,3,True,18,2830.801701044905,not_computed,nan,0,Optimization terminated successfully,5.436296224594116
D3,Dataset 3,41,D3,ZIP,identity,-44298.793321154066,88605.58664230813,88637.20059251827,20000,4,True,14,6.291898691212431e-05,not_computed,nan,0,Optimization terminated successfully,7.225629568099976
D3,Dataset 3,41,D3,ZINB,identity,-30448.079962769694,60906.15992553939,60945.67736330207,20000,5,True,16,0.0001843193549312394,not_computed,nan,0,Optimization terminated successfully,11.629502534866333
D3,Dataset 3,41,D3,P+NB,identity,-33172.55092056521,66357.10184113042,66404.52276644565,20000,6,True,38,1421.4607824441302,not_computed,nan,0,Optimization terminated successfully,29.893161296844482
D3,Dataset 3,41,D3,Z+P+NB,identity,-29861.83998364891,59739.67996729782,59802.90786771811,20000,8,True,24,0.0003896742205082848,not_computed,nan,0,Optimization terminated successfully,37.02860140800476
D3,Dataset 3,41,D3,ZIP--ZINB,identity,-29844.18085234544,59708.36170469088,59787.396580216235,20000,10,True,18,0.00020683341670885147,inverse,2.879708522418536,10,Optimization terminated successfully,69.15598154067993
