Scenario,Dataset,Rep,Model,Index,Value
D3,Dataset 3,44,ZIP--ZINB,1,6.652674868502575
D3,Dataset 3,44,ZIP--ZINB,2,-2.177097508454356
D3,Dataset 3,44,ZIP--ZINB,3,-2.268697869414171
D3,Dataset 3,44,ZIP--ZINB,4,1.9253756979772347
D3,Dataset 3,44,ZIP--ZINB,5,8.212386748796021
D3,Dataset 3,44,ZIP--ZINB,6,2.102241256983027
D3,Dataset 3,44,ZIP--ZINB,7,-2.618232650833827
D3,Dataset 3,44,ZIP--ZINB,8,2.5181323958090953
D3,Dataset 3,44,ZIP--ZINB,9,-0.051894547805177826
D3,Dataset 3,42,ZIP--ZINB,0,-0.46476867750695516
D3,Dataset 3,42,ZIP--ZINB,1,6.754635879688742
D3,Dataset 3,42,ZIP--ZINB,2,-2.1691958538041622
D3,Dataset 3,42,ZIP--ZINB,3,-2.5199304347232228
D3,Dataset 3,42,ZIP--ZINB,4,2.0196880586601504
D3,Dataset 3,42,ZIP--ZINB,5,7.848555508913211
D3,Dataset 3,42,ZIP--ZINB,6,2.3326504494524074
D3,Dataset 3,42,ZIP--ZINB,7,-2.6353112300595245
D3,Dataset 3,42,ZIP--ZINB,8,2.5644830718475577
D3,Dataset 3,42,ZIP--ZINB,9,0.07773854781488794
D3,Dataset 3,43,ZIP--ZINB,0,-0.26535050057544224
D3,Dataset 3,43,ZIP--ZINB,1,6.522769461880648
D3,Dataset 3,43,ZIP--ZINB,2,-2.0938159079728957
D3,Dataset 3,43,ZIP--ZINB,3,-2.09814922347906
D3,Dataset 3,43,ZIP--ZINB,4,1.8201561716582626
D3,Dataset 3,43,ZIP--ZINB,5,8.109848435812008
D3,Dataset 3,43,ZIP--ZINB,6,2.2817208364518144
D3,Dataset 3,43,ZIP--ZINB,7,-2.9054505072676493
D3,Dataset 3,43,ZIP--ZINB,8,2.6914737880596022
D3,Dataset 3,43,ZIP--ZINB,9,-0.004707789907216965
D3,Dataset 3,45,ZIP--ZINB,0,-0.3665788296868638
D3,Dataset 3,45,ZIP--ZINB,1,6.583067687420488
D3,Dataset 3,45,ZIP--ZINB,2,-2.0519222720336603
D3,Dataset 3,45,ZIP--ZINB,3,-2.1792284113240052
D3,Dataset 3,45,ZIP--ZINB,4,1.8675091759277527
D3,Dataset 3,45,ZIP--ZINB,5,7.854502855090502
D3,Dataset 3,45,ZIP--ZINB,6,2.8334403274202433
D3,Dataset 3,45,ZIP--ZINB,7,-2.691602061550814
D3,Dataset 3,45,ZIP--ZINB,8,2.61672590924179
D3,Dataset 3,45,ZIP--ZINB,9,-0.028121842349200264
D3,Dataset 3,46,ZIP--ZINB,0,-0.34770061172559563
D3,Dataset 3,46,ZIP--ZINB,1,6.2529292842033675
D3,Dataset 3,46,ZIP--ZINB,2,-1.951074734215207
D3,Dataset 3,46,ZIP--ZINB,3,-2.153974655953415
D3,Dataset 3,46,ZIP--ZINB,4,1.82400997887107
D3,Dataset 3,46,ZIP--ZINB,5,8.515278127492868
D3,Dataset 3,46,ZIP--ZINB,6,2.1774660012777325
D3,Dataset 3,46,ZIP--ZINB,7,-2.6204755199511216
D3,Dataset 3,46,ZIP--ZINB,8,2.561646782176768
D3,Dataset 3,46,ZIP--ZINB,9,-0.04672335305814848
D3,Dataset 3,52,ZIP--ZINB,0,-0.4747739174774091
D3,Dataset 3,52,ZIP--ZINB,1,6.621612560907145
D3,Dataset 3,52,ZIP--ZINB,2,-2.1001313014536924
D3,Dataset 3,52,ZIP--ZINB,3,-2.7870756891505932
D3,Dataset 3,52,ZIP--ZINB,4,2.1279944990947928
D3,Dataset 3,52,ZIP--ZINB,5,7.883843061058682
D3,Dataset 3,52,ZIP--ZINB,6,2.5574276807452656
D3,Dataset 3,52,ZIP--ZINB,7,-2.4071060361572463
D3,Dataset 3,52,ZIP--ZINB,8,2.474467321058902
D3,Dataset 3,52,ZIP--ZINB,9,-0.013657095027060261
D3,Dataset 3,48,ZIP--ZINB,0,-0.4329964532661983
D3,Dataset 3,48,ZIP--ZINB,1,6.556717859347872
D3,Dataset 3,48,ZIP--ZINB,2,-2.10573657976563
D3,Dataset 3,48,ZIP--ZINB,3,-2.5812895833316625
D3,Dataset 3,48,ZIP--ZINB,4,1.9977861532481795
D3,Dataset 3,48,ZIP--ZINB,5,7.981989113951487
D3,Dataset 3,48,ZIP--ZINB,6,2.5305209427517625
D3,Dataset 3,48,ZIP--ZINB,7,-2.392946241908535
D3,Dataset 3,48,ZIP--ZINB,8,2.4695235608707016
D3,Dataset 3,48,ZIP--ZINB,9,-0.05909882647520905
D3,Dataset 3,47,ZIP--ZINB,0,-0.4895612878229574
D3,Dataset 3,47,ZIP--ZINB,1,6.645169823267676
D3,Dataset 3,47,ZIP--ZINB,2,-2.057711451870263
D3,Dataset 3,47,ZIP--ZINB,3,-2.728754359114017
D3,Dataset 3,47,ZIP--ZINB,4,2.07055608422527
D3,Dataset 3,47,ZIP--ZINB,5,7.648538309463611
D3,Dataset 3,47,ZIP--ZINB,6,3.3083498889506515
D3,Dataset 3,47,ZIP--ZINB,7,-2.3628229507436345
D3,Dataset 3,47,ZIP--ZINB,8,2.4697307474896264
D3,Dataset 3,47,ZIP--ZINB,9,-0.06617173833049948
D3,Dataset 3,49,ZIP--ZINB,0,-0.2757055182729786
D3,Dataset 3,49,ZIP--ZINB,1,6.734781463522275
D3,Dataset 3,49,ZIP--ZINB,2,-2.1660674597787786
D3,Dataset 3,49,ZIP--ZINB,3,-2.1102083143606634
D3,Dataset 3,49,ZIP--ZINB,4,1.856010802995118
D3,Dataset 3,49,ZIP--ZINB,5,8.014819107405565
D3,Dataset 3,49,ZIP--ZINB,6,2.2283435130274665
D3,Dataset 3,49,ZIP--ZINB,7,-2.780221412074378
D3,Dataset 3,49,ZIP--ZINB,8,2.5844406461996092
D3,Dataset 3,49,ZIP--ZINB,9,0.023623374950489585
D3,Dataset 3,50,ZIP--ZINB,0,-0.4914822849460347
D3,Dataset 3,50,ZIP--ZINB,1,6.635634162902484
D3,Dataset 3,50,ZIP--ZINB,2,-2.180150048817608
D3,Dataset 3,50,ZIP--ZINB,3,-2.5885501232434174
D3,Dataset 3,50,ZIP--ZINB,4,2.003783331393654
D3,Dataset 3,50,ZIP--ZINB,5,7.5432821130700916
D3,Dataset 3,50,ZIP--ZINB,6,2.9380170722901866
D3,Dataset 3,50,ZIP--ZINB,7,-2.4785218092840693
D3,Dataset 3,50,ZIP--ZINB,8,2.5295825765517006
D3,Dataset 3,50,ZIP--ZINB,9,-0.015894630582752024
D3,Dataset 3,56,ZIP--ZINB,0,-0.524773087794296
D3,Dataset 3,56,ZIP--ZINB,1,6.816486633751138
D3,Dataset 3,56,ZIP--ZINB,2,-2.1831474592673037
D3,Dataset 3,56,ZIP--ZINB,3,-2.991056701487316
D3,Dataset 3,56,ZIP--ZINB,4,2.1792300945309746
D3,Dataset 3,56,ZIP--ZINB,5,8.157885400154141
D3,Dataset 3,56,ZIP--ZINB,6,2.323975589653568
D3,Dataset 3,56,ZIP--ZINB,7,-2.3740259403038326
D3,Dataset 3,56,ZIP--ZINB,8,2.4879392635629016
D3,Dataset 3,56,ZIP--ZINB,9,-0.03752404408171907
D3,Dataset 3,54,ZIP--ZINB,0,-0.5455864247048048
D3,Dataset 3,54,ZIP--ZINB,1,6.605820088048548
D3,Dataset 3,54,ZIP--ZINB,2,-2.1490420581066
D3,Dataset 3,54,ZIP--ZINB,3,-3.2708346878053214
D3,Dataset 3,54,ZIP--ZINB,4,2.3417461806748032
D3,Dataset 3,54,ZIP--ZINB,5,7.835688547696745
D3,Dataset 3,54,ZIP--ZINB,6,2.7194831179317323
D3,Dataset 3,54,ZIP--ZINB,7,-2.3084354024437244
D3,Dataset 3,54,ZIP--ZINB,8,2.450796573768563
D3,Dataset 3,54,ZIP--ZINB,9,-0.003352933213909991
D3,Dataset 3,58,ZIP--ZINB,0,-0.32526639853896505
D3,Dataset 3,58,ZIP--ZINB,1,6.758089892413351
D3,Dataset 3,58,ZIP--ZINB,2,-2.1914916610489037
D3,Dataset 3,58,ZIP--ZINB,3,-2.4936835649880678
D3,Dataset 3,58,ZIP--ZINB,4,2.0901078646537736
D3,Dataset 3,58,ZIP--ZINB,5,8.288387588954805
D3,Dataset 3,58,ZIP--ZINB,6,1.4898962807093976
D3,Dataset 3,58,ZIP--ZINB,7,-2.546962054946586
D3,Dataset 3,58,ZIP--ZINB,8,2.4315525952282453
D3,Dataset 3,58,ZIP--ZINB,9,0.11868640732747618
D3,Dataset 3,57,ZIP--ZINB,0,-0.4128386510512419
D3,Dataset 3,57,ZIP--ZINB,1,6.656827357733799
D3,Dataset 3,57,ZIP--ZINB,2,-2.106490726497676
D3,Dataset 3,57,ZIP--ZINB,3,-2.6418492580932367
D3,Dataset 3,57,ZIP--ZINB,4,2.075157164855151
D3,Dataset 3,57,ZIP--ZINB,5,7.820216368981852
D3,Dataset 3,57,ZIP--ZINB,6,3.2462334103456896
D3,Dataset 3,57,ZIP--ZINB,7,-2.3708737904692456
D3,Dataset 3,57,ZIP--ZINB,8,2.4535665715372907
D3,Dataset 3,57,ZIP--ZINB,9,-0.040795904452276814
D3,Dataset 3,53,ZIP--ZINB,0,-0.4061918377765428
D3,Dataset 3,53,ZIP--ZINB,1,6.775329756517284
D3,Dataset 3,53,ZIP--ZINB,2,-2.2232059151796206
D3,Dataset 3,53,ZIP--ZINB,3,-2.628304042195204
D3,Dataset 3,53,ZIP--ZINB,4,2.0851462376628978
D3,Dataset 3,53,ZIP--ZINB,5,7.950186309267252
D3,Dataset 3,53,ZIP--ZINB,6,2.9742837485661666
D3,Dataset 3,53,ZIP--ZINB,7,-2.4261775497801024
D3,Dataset 3,53,ZIP--ZINB,8,2.4745882674786506
D3,Dataset 3,53,ZIP--ZINB,9,-0.025778153520458164
D3,Dataset 3,55,ZIP--ZINB,0,-0.18603711522443928
D3,Dataset 3,55,ZIP--ZINB,1,6.31382657346597
D3,Dataset 3,55,ZIP--ZINB,2,-1.8699712912852766
D3,Dataset 3,55,ZIP--ZINB,3,-2.0734173190437404
D3,Dataset 3,55,ZIP--ZINB,4,1.867534239374802
D3,Dataset 3,55,ZIP--ZINB,5,9.062964130074363
D3,Dataset 3,55,ZIP--ZINB,6,1.183405031513333
D3,Dataset 3,55,ZIP--ZINB,7,-2.8792257820284033
D3,Dataset 3,55,ZIP--ZINB,8,2.6356139432954286
D3,Dataset 3,55,ZIP--ZINB,9,0.058831912649955166
D3,Dataset 3,51,ZIP--ZINB,0,-0.2512211677317634
D3,Dataset 3,51,ZIP--ZINB,1,6.515980121341994
D3,Dataset 3,51,ZIP--ZINB,2,-2.096899827004858
D3,Dataset 3,51,ZIP--ZINB,3,-2.1657153429153064
D3,Dataset 3,51,ZIP--ZINB,4,1.8303725112541824
D3,Dataset 3,51,ZIP--ZINB,5,8.53719530612581
D3,Dataset 3,51,ZIP--ZINB,6,2.2658925630011013
D3,Dataset 3,51,ZIP--ZINB,7,-2.502418434290059
D3,Dataset 3,51,ZIP--ZINB,8,2.4774137184353315
D3,Dataset 3,51,ZIP--ZINB,9,-0.06626704469867518
D3,Dataset 3,59,ZIP--ZINB,0,-0.4169375043863595
D3,Dataset 3,59,ZIP--ZINB,1,6.527483471627334
D3,Dataset 3,59,ZIP--ZINB,2,-2.126132165515237
D3,Dataset 3,59,ZIP--ZINB,3,-2.1150446114977757
D3,Dataset 3,59,ZIP--ZINB,4,1.7611307478354778
D3,Dataset 3,59,ZIP--ZINB,5,7.975915721157354
D3,Dataset 3,59,ZIP--ZINB,6,2.861574637744505
D3,Dataset 3,59,ZIP--ZINB,7,-2.6704253678303833
D3,Dataset 3,59,ZIP--ZINB,8,2.605653636563413
D3,Dataset 3,59,ZIP--ZINB,9,0.0017323240791697813
D3,Dataset 3,60,ZIP--ZINB,0,-0.32007312733502724
D3,Dataset 3,60,ZIP--ZINB,1,6.515863685249191
D3,Dataset 3,60,ZIP--ZINB,2,-2.0682242236269848
D3,Dataset 3,60,ZIP--ZINB,3,-2.337045002342563
D3,Dataset 3,60,ZIP--ZINB,4,2.004377433712648
D3,Dataset 3,60,ZIP--ZINB,5,7.559177763252978
D3,Dataset 3,60,ZIP--ZINB,6,2.9283561322307925
D3,Dataset 3,60,ZIP--ZINB,7,-2.65079997349301
D3,Dataset 3,60,ZIP--ZINB,8,2.525115511075023
D3,Dataset 3,60,ZIP--ZINB,9,-0.013906522441203993
D3,Dataset 3,63,ZIP--ZINB,0,-0.4795462287788055
D3,Dataset 3,63,ZIP--ZINB,1,6.568834902058388
D3,Dataset 3,63,ZIP--ZINB,2,-2.0242908577442376
D3,Dataset 3,63,ZIP--ZINB,3,-2.953328118208366
D3,Dataset 3,63,ZIP--ZINB,4,2.22980006233363
D3,Dataset 3,63,ZIP--ZINB,5,8.252363090069935
D3,Dataset 3,63,ZIP--ZINB,6,1.9194703983297035
D3,Dataset 3,63,ZIP--ZINB,7,-2.4227407386295923
D3,Dataset 3,63,ZIP--ZINB,8,2.4316506060357335
D3,Dataset 3,63,ZIP--ZINB,9,0.06917119676243035
D3,Dataset 3,62,ZIP--ZINB,0,-0.3444247773420758
D3,Dataset 3,62,ZIP--ZINB,1,6.640459497626091
D3,Dataset 3,62,ZIP--ZINB,2,-2.191625515473713
D3,Dataset 3,62,ZIP--ZINB,3,-2.448199734540199
D3,Dataset 3,62,ZIP--ZINB,4,1.9945014824871055
D3,Dataset 3,62,ZIP--ZINB,5,8.215071533616639
D3,Dataset 3,62,ZIP--ZINB,6,1.9802060092245086
D3,Dataset 3,62,ZIP--ZINB,7,-2.451084576843631
D3,Dataset 3,62,ZIP--ZINB,8,2.433617140936866
D3,Dataset 3,62,ZIP--ZINB,9,0.021958246932585992
D3,Dataset 3,64,ZIP--ZINB,0,-0.21259261089093098
D3,Dataset 3,64,ZIP--ZINB,1,6.758458261093286
D3,Dataset 3,64,ZIP--ZINB,2,-2.2053931282481907
D3,Dataset 3,64,ZIP--ZINB,3,-2.1760617628327554
D3,Dataset 3,64,ZIP--ZINB,4,1.8671588806672028
D3,Dataset 3,64,ZIP--ZINB,5,7.762172265261299
D3,Dataset 3,64,ZIP--ZINB,6,2.8059819013302265
D3,Dataset 3,64,ZIP--ZINB,7,-2.7769889964870527
D3,Dataset 3,64,ZIP--ZINB,8,2.561522829474451
D3,Dataset 3,64,ZIP--ZINB,9,0.10330582219210997
D3,Dataset 3,65,ZIP--ZINB,0,-0.400671971929491
D3,Dataset 3,65,ZIP--ZINB,1,6.3842241079889295
D3,Dataset 3,65,ZIP--ZINB,2,-1.9825863275044973
D3,Dataset 3,65,ZIP--ZINB,3,-2.5795351783261404
D3,Dataset 3,65,ZIP--ZINB,4,2.036289060643836
D3,Dataset 3,65,ZIP--ZINB,5,8.459592918296105
D3,Dataset 3,65,ZIP--ZINB,6,2.4152052044443586
D3,Dataset 3,65,ZIP--ZINB,7,-2.451703198617781
D3,Dataset 3,65,ZIP--ZINB,8,2.5467155040685627
D3,Dataset 3,65,ZIP--ZINB,9,-0.08440066980191348
D3,Dataset 3,67,ZIP--ZINB,0,-0.5685536057062455
D3,Dataset 3,67,ZIP--ZINB,1,6.534160589575555
D3,Dataset 3,67,ZIP--ZINB,2,-2.059608122112882
D3,Dataset 3,67,ZIP--ZINB,3,-2.9415017286485052
D3,Dataset 3,67,ZIP--ZINB,4,2.105592579728332
D3,Dataset 3,67,ZIP--ZINB,5,7.924111596198233
D3,Dataset 3,67,ZIP--ZINB,6,2.6358163326246116
D3,Dataset 3,67,ZIP--ZINB,7,-2.2990538531001175
D3,Dataset 3,67,ZIP--ZINB,8,2.5050389940542166
D3,Dataset 3,67,ZIP--ZINB,9,-0.07280191763541422
D3,Dataset 3,72,ZIP--ZINB,0,-0.403445416164012
D3,Dataset 3,72,ZIP--ZINB,1,6.535883826589257
D3,Dataset 3,72,ZIP--ZINB,2,-2.0842430076994
D3,Dataset 3,72,ZIP--ZINB,3,-2.5006104273996796
D3,Dataset 3,72,ZIP--ZINB,4,1.9586959610434027
D3,Dataset 3,72,ZIP--ZINB,5,7.9219981964596755
D3,Dataset 3,72,ZIP--ZINB,6,3.2940535628759484
D3,Dataset 3,72,ZIP--ZINB,7,-2.510385111832736
D3,Dataset 3,72,ZIP--ZINB,8,2.555219396006014
D3,Dataset 3,72,ZIP--ZINB,9,-0.024997376281954562
D3,Dataset 3,66,ZIP--ZINB,0,-0.44611292247489104
D3,Dataset 3,66,ZIP--ZINB,1,6.828986128320419
D3,Dataset 3,66,ZIP--ZINB,2,-2.2197132573967115
D3,Dataset 3,66,ZIP--ZINB,3,-2.185489759464697
D3,Dataset 3,66,ZIP--ZINB,4,1.861220551897229
D3,Dataset 3,66,ZIP--ZINB,5,7.540303749961207
D3,Dataset 3,66,ZIP--ZINB,6,2.2012141718811487
D3,Dataset 3,66,ZIP--ZINB,7,-2.8130330771703154
D3,Dataset 3,66,ZIP--ZINB,8,2.635083049074491
D3,Dataset 3,66,ZIP--ZINB,9,0.08416922448035555
D3,Dataset 3,69,ZIP--ZINB,0,-0.4107647039460774
D3,Dataset 3,69,ZIP--ZINB,1,6.699751393262721
D3,Dataset 3,69,ZIP--ZINB,2,-2.170895169066488
D3,Dataset 3,69,ZIP--ZINB,3,-2.5822415204420266
D3,Dataset 3,69,ZIP--ZINB,4,2.0313065767608807
D3,Dataset 3,69,ZIP--ZINB,5,8.353068583452531
D3,Dataset 3,69,ZIP--ZINB,6,2.1517664843519526
D3,Dataset 3,69,ZIP--ZINB,7,-2.4739313060963712
D3,Dataset 3,69,ZIP--ZINB,8,2.5409129567495663
D3,Dataset 3,69,ZIP--ZINB,9,-0.004244673417145388
D3,Dataset 3,61,ZIP--ZINB,0,-0.2911547741460671
D3,Dataset 3,61,ZIP--ZINB,1,6.84997835223252
D3,Dataset 3,61,ZIP--ZINB,2,-2.2129092341808287
D3,Dataset 3,61,ZIP--ZINB,3,-2.2694416236329014
D3,Dataset 3,61,ZIP--ZINB,4,1.9350895095785017
D3,Dataset 3,61,ZIP--ZINB,5,7.703262146115002
D3,Dataset 3,61,ZIP--ZINB,6,2.7031018572916152
D3,Dataset 3,61,ZIP--ZINB,7,-2.651875123378129
D3,Dataset 3,61,ZIP--ZINB,8,2.5103580052700645
D3,Dataset 3,61,ZIP--ZINB,9,0.10275882441759908
D3,Dataset 3,73,ZIP--ZINB,0,-0.5027885167156874
D3,Dataset 3,73,ZIP--ZINB,1,6.50456915566379
D3,Dataset 3,73,ZIP--ZINB,2,-2.072256264295765
D3,Dataset 3,73,ZIP--ZINB,3,-3.0234678790287544
D3,Dataset 3,73,ZIP--ZINB,4,2.2583710718698335
D3,Dataset 3,73,ZIP--ZINB,5,7.81895828325423
D3,Dataset 3,73,ZIP--ZINB,6,3.3420827090368643
D3,Dataset 3,73,ZIP--ZINB,7,-2.2071336647344824
D3,Dataset 3,73,ZIP--ZINB,8,2.392422376140875
D3,Dataset 3,73,ZIP--ZINB,9,-0.032303970617665344
D3,Dataset 3,71,ZIP--ZINB,0,-0.2948672838583648
D3,Dataset 3,71,ZIP--ZINB,1,6.713081277108338
D3,Dataset 3,71,ZIP--ZINB,2,-2.159510217674646
D3,Dataset 3,71,ZIP--ZINB,3,-2.1067923055773097
D3,Dataset 3,71,ZIP--ZINB,4,1.8501186999061074
D3,Dataset 3,71,ZIP--ZINB,5,8.161760318402179
D3,Dataset 3,71,ZIP--ZINB,6,1.9497905851017203
D3,Dataset 3,71,ZIP--ZINB,7,-2.7034086688238945
D3,Dataset 3,71,ZIP--ZINB,8,2.5438864085996196
D3,Dataset 3,71,ZIP--ZINB,9,0.026585764477851256
D3,Dataset 3,70,ZIP--ZINB,0,-0.5202422303675519
D3,Dataset 3,70,ZIP--ZINB,1,6.536533056758973
D3,Dataset 3,70,ZIP--ZINB,2,-2.0320587977549467
D3,Dataset 3,70,ZIP--ZINB,3,-3.176145410230067
D3,Dataset 3,70,ZIP--ZINB,4,2.271269071218032
D3,Dataset 3,70,ZIP--ZINB,5,8.067365990170522
D3,Dataset 3,70,ZIP--ZINB,6,2.9725499396507455
D3,Dataset 3,70,ZIP--ZINB,7,-2.087410608822664
D3,Dataset 3,70,ZIP--ZINB,8,2.354041781822002
D3,Dataset 3,70,ZIP--ZINB,9,-0.0655203427738093
D3,Dataset 3,68,ZIP--ZINB,0,-0.30793904521106397
D3,Dataset 3,68,ZIP--ZINB,1,6.447253131358877
D3,Dataset 3,68,ZIP--ZINB,2,-2.021091833709442
D3,Dataset 3,68,ZIP--ZINB,3,-2.266987377098322
D3,Dataset 3,68,ZIP--ZINB,4,1.9202188143855365
D3,Dataset 3,68,ZIP--ZINB,5,8.113647595210233
D3,Dataset 3,68,ZIP--ZINB,6,2.570558749734281
D3,Dataset 3,68,ZIP--ZINB,7,-2.510135619574911
D3,Dataset 3,68,ZIP--ZINB,8,2.4700639075964674
D3,Dataset 3,68,ZIP--ZINB,9,-0.044782941293859194
D3,Dataset 3,74,ZIP--ZINB,0,-0.4070578433456283
D3,Dataset 3,74,ZIP--ZINB,1,6.679984021639449
D3,Dataset 3,74,ZIP--ZINB,2,-2.160820887244714
D3,Dataset 3,74,ZIP--ZINB,3,-2.8084818957446
D3,Dataset 3,74,ZIP--ZINB,4,2.180928805305774
D3,Dataset 3,74,ZIP--ZINB,5,8.106481725494874
D3,Dataset 3,74,ZIP--ZINB,6,2.816947046306327
D3,Dataset 3,74,ZIP--ZINB,7,-2.3248573210691617
D3,Dataset 3,74,ZIP--ZINB,8,2.410156696109832
D3,Dataset 3,74,ZIP--ZINB,9,-0.016476293714755817
D3,Dataset 3,77,ZIP--ZINB,0,-0.19844724757474996
D3,Dataset 3,77,ZIP--ZINB,1,6.7710381838838405
D3,Dataset 3,77,ZIP--ZINB,2,-2.1713772116931365
D3,Dataset 3,77,ZIP--ZINB,3,-2.109858571378655
D3,Dataset 3,77,ZIP--ZINB,4,1.9676582601235004
D3,Dataset 3,77,ZIP--ZINB,5,8.158612169625098
D3,Dataset 3,77,ZIP--ZINB,6,2.064913112418972
D3,Dataset 3,77,ZIP--ZINB,7,-2.774285462977725
D3,Dataset 3,77,ZIP--ZINB,8,2.4959151899853054
D3,Dataset 3,77,ZIP--ZINB,9,0.13511829795746022
D3,Dataset 3,75,ZIP--ZINB,0,-0.7763322072822519
D3,Dataset 3,75,ZIP--ZINB,1,6.566910911386432
D3,Dataset 3,75,ZIP--ZINB,2,-2.1028302939038404
D3,Dataset 3,75,ZIP--ZINB,3,-3.9062733177452755
D3,Dataset 3,75,ZIP--ZINB,4,2.523940094128658
D3,Dataset 3,75,ZIP--ZINB,5,7.782180483215221
D3,Dataset 3,75,ZIP--ZINB,6,3.296336388905679
D3,Dataset 3,75,ZIP--ZINB,7,-2.127530462583952
D3,Dataset 3,75,ZIP--ZINB,8,2.4411659081606967
D3,Dataset 3,75,ZIP--ZINB,9,-0.10607968511011275
D3,Dataset 3,76,ZIP--ZINB,0,-0.09011477697017377
D3,Dataset 3,76,ZIP--ZINB,1,6.551210352819502
D3,Dataset 3,76,ZIP--ZINB,2,-2.112612113102632
D3,Dataset 3,76,ZIP--ZINB,3,-1.7722633435592552
D3,Dataset 3,76,ZIP--ZINB,4,1.7688562211269274
D3,Dataset 3,76,ZIP--ZINB,5,8.924766167049667
D3,Dataset 3,76,ZIP--ZINB,6,1.5523111144345436
D3,Dataset 3,76,ZIP--ZINB,7,-3.011303759178603
D3,Dataset 3,76,ZIP--ZINB,8,2.6408558400895075
D3,Dataset 3,76,ZIP--ZINB,9,-0.02246134104079488
D3,Dataset 3,78,ZIP--ZINB,0,-0.41429260114299243
D3,Dataset 3,78,ZIP--ZINB,1,6.81872447740123
D3,Dataset 3,78,ZIP--ZINB,2,-2.256948531169046
D3,Dataset 3,78,ZIP--ZINB,3,-2.578113716142275
D3,Dataset 3,78,ZIP--ZINB,4,2.077762266042565
D3,Dataset 3,78,ZIP--ZINB,5,8.283018945644859
D3,Dataset 3,78,ZIP--ZINB,6,1.9503017760792039
D3,Dataset 3,78,ZIP--ZINB,7,-2.361671445558217
D3,Dataset 3,78,ZIP--ZINB,8,2.4075172321491585
D3,Dataset 3,78,ZIP--ZINB,9,-0.03908487106135787
D3,Dataset 3,79,ZIP--ZINB,0,-0.5483687760401247
D3,Dataset 3,79,ZIP--ZINB,1,6.7064262810652515
D3,Dataset 3,79,ZIP--ZINB,2,-2.1357339380150497
D3,Dataset 3,79,ZIP--ZINB,3,-2.7948766105290597
D3,Dataset 3,79,ZIP--ZINB,4,2.1240371914931218
D3,Dataset 3,79,ZIP--ZINB,5,8.114696978745425
D3,Dataset 3,79,ZIP--ZINB,6,2.5016058874590215
D3,Dataset 3,79,ZIP--ZINB,7,-2.210592343381781
D3,Dataset 3,79,ZIP--ZINB,8,2.3561001596721534
D3,Dataset 3,79,ZIP--ZINB,9,-0.04207032893018525
D3,Dataset 3,83,ZIP--ZINB,0,-0.4158188958872386
D3,Dataset 3,83,ZIP--ZINB,1,6.4430968973424125
D3,Dataset 3,83,ZIP--ZINB,2,-2.0138371704598756
D3,Dataset 3,83,ZIP--ZINB,3,-2.5494208433706897
D3,Dataset 3,83,ZIP--ZINB,4,1.9957344645199704
D3,Dataset 3,83,ZIP--ZINB,5,7.540171048431589
D3,Dataset 3,83,ZIP--ZINB,6,3.656622764591104
D3,Dataset 3,83,ZIP--ZINB,7,-2.4753113137358618
D3,Dataset 3,83,ZIP--ZINB,8,2.5031707118735875
D3,Dataset 3,83,ZIP--ZINB,9,-0.020429049264991193
D3,Dataset 3,80,ZIP--ZINB,0,-0.2120103338615497
D3,Dataset 3,80,ZIP--ZINB,1,6.547919733055841
D3,Dataset 3,80,ZIP--ZINB,2,-2.02942410913707
D3,Dataset 3,80,ZIP--ZINB,3,-2.0501279954733262
D3,Dataset 3,80,ZIP--ZINB,4,1.8425318374267807
D3,Dataset 3,80,ZIP--ZINB,5,8.489397757099297
D3,Dataset 3,80,ZIP--ZINB,6,2.028857028143138
D3,Dataset 3,80,ZIP--ZINB,7,-2.8416096917646136
D3,Dataset 3,80,ZIP--ZINB,8,2.6574098694044537
D3,Dataset 3,80,ZIP--ZINB,9,0.021819123947400338
D3,Dataset 3,81,ZIP--ZINB,0,-0.46887516238440247
D3,Dataset 3,81,ZIP--ZINB,1,6.479889600365563
D3,Dataset 3,81,ZIP--ZINB,2,-1.9994260210132409
D3,Dataset 3,81,ZIP--ZINB,3,-2.5979037242906733
D3,Dataset 3,81,ZIP--ZINB,4,2.026439323920518
D3,Dataset 3,81,ZIP--ZINB,5,8.337829461991568
D3,Dataset 3,81,ZIP--ZINB,6,1.8557974150307117
D3,Dataset 3,81,ZIP--ZINB,7,-2.4208954296577625
D3,Dataset 3,81,ZIP--ZINB,8,2.4874335678173503
D3,Dataset 3,81,ZIP--ZINB,9,0.0032915841682344417
D3,Dataset 3,82,ZIP--ZINB,0,-0.35333133479806095
D3,Dataset 3,82,ZIP--ZINB,1,6.434429306500426
D3,Dataset 3,82,ZIP--ZINB,2,-2.03613847938558
D3,Dataset 3,82,ZIP--ZINB,3,-2.291946265328949
D3,Dataset 3,82,ZIP--ZINB,4,1.8853144055979647
D3,Dataset 3,82,ZIP--ZINB,5,7.930251184994999
D3,Dataset 3,82,ZIP--ZINB,6,3.0054890566816748
D3,Dataset 3,82,ZIP--ZINB,7,-2.562496075347358
D3,Dataset 3,82,ZIP--ZINB,8,2.539879640132747
D3,Dataset 3,82,ZIP--ZINB,9,-0.06466256769074005
D3,Dataset 3,84,ZIP--ZINB,0,-0.5268463326277931
D3,Dataset 3,84,ZIP--ZINB,1,6.594898656840176
D3,Dataset 3,84,ZIP--ZINB,2,-2.0766037766449337
