Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
H2AX1H60,identity,ZINB,57.53991367908657,0.01,99,99,5.714558520647831,11.439105543504219,37.08691716194153
