Scenario,Dataset,Rep,RestrictedModel,FullModel,RestrictedLogLik,FullLogLik,LRT,df,boundary_dim,p_value,reject,method
D1,Dataset 1,0,Poisson,ZIP--ZINB,-345.8576038598236,-181.41160342579946,328.8920008680483,nan,2,1.0386502275778247e-72,True,chi-bar² heuristic; k=2
D1,Dataset 1,0,NB,ZIP--ZINB,-191.52168976881393,-181.41160342579946,20.220172686028945,nan,2,1.3617886103100734e-05,True,chi-bar² heuristic; k=2
D1,Dataset 1,0,P+NB,ZIP--ZINB,-185.04894674178757,-181.41160342579946,7.2746866319762375,nan,2,0.010077199839851897,True,chi-bar² heuristic; k=2
D1,Dataset 1,0,ZIP,ZIP--ZINB,-258.75367349872863,-181.41160342579946,154.68414014585835,nan,1,8.207091811592653e-36,True,chi-bar² heuristic; k=1
D1,Dataset 1,0,ZINB,ZIP--ZINB,-187.29345891248965,-181.41160342579946,11.763710973380398,nan,1,0.00030198346678782104,True,chi-bar² heuristic; k=1
D1,Dataset 1,0,Z+P+NB,ZIP--ZINB,-181.56528913043417,-181.41160342579946,0.30737140926942175,2,0,0.8575414999802305,False,chi²(df=2)
