Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
C2,log,Poisson,1380.2790074157701,0.01,99,99,2.841824569180907,7.8504198941578505,141.63591170310974
