Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
C2,identity,ZINB,0.0006847775084679597,0.7,99,99,2.739787750914031,8.920629318808823,165.61777019500732
