Dataset,Link,RestrictedModel,mean_BootstrapPValue,sd_BootstrapPValue,n_BootstrapPValue,mean_ObservedLRT,sd_ObservedLRT,n_ObservedLRT,mean_BootstrapQ95,sd_BootstrapQ95,n_BootstrapQ95
H2AX1H60,identity,Z+P+NB,0.01,0.0,1,28.882344845258103,0.0,1,4.783556403277043,0.0,1
