Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
H2AX1H60,log,Poisson,865.6877321077391,0.01,99,99,2.308705914553992,7.205114349778569,24.34757423400879
