Dataset,Link,Fold,Model,fit_elapsed_sec,success,nit,llf,aic,bic,grad_norm_inf,cov_status
C3,log,,Poisson,0.028950929641723633,True,10,-3468.148246215904,6942.296492431808,6961.464571891526,0.0001975996462135754,not_computed
C3,log,,NB,0.10964846611022949,True,18,-3153.5422421105554,6315.084484221111,6340.641923500736,0.002141699604749192,not_computed
C3,log,,ZIP,0.12605905532836914,True,23,-3081.3316195778116,6172.663239155623,6204.610038255155,0.0004492188997176072,not_computed
C3,log,,ZINB,0.30778980255126953,True,22,-3080.9386209822856,6173.877241964571,6212.213400884009,0.00011004443580553414,not_computed
C3,log,,P+NB,0.8052241802215576,True,51,-3077.951773504374,6171.903547008748,6223.018425567999,9.055053015316616e-05,not_computed
C3,log,,Z+P+NB,1.6894209384918213,True,51,-3077.4611512334286,6174.922302466857,6238.815900665921,0.009283126926092677,not_computed
C3,log,,ZIP--ZINB,3.6548564434051514,True,223,-3077.2031080918023,6178.406216183605,6255.078534022481,0.01706977388542441,not_computed
