Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
H2AX1H60,identity,Z+P+NB,28.882344845258103,0.01,99,99,1.732134339352728,4.783556403277043,42.356483697891235
