Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
H2AX1H60,log,P+NB,24.561297898821067,0.01,99,99,2.2536445446437,5.813775648974294,43.628719329833984
