Scenario,Dataset,Rep,Parameter,Scale,true,estimate,se,lower95,upper95,covered,CovarianceStatus
D1,Dataset 1,54,alpha,natural_delta,1.5,1.697773765330831,0.11382150670002905,1.474683612198774,1.9208639184628877,True,inverse
D1,Dataset 1,50,logit_rho,optimizer,0.8472978603872034,0.8510032848210459,0.06189616428713821,0.729686802818255,0.9723197668238368,True,inverse
D1,Dataset 1,50,beta_z[0],optimizer,2.0,2.0831562737720586,0.04338989097641161,1.9981120874582918,2.168200460085825,True,inverse
D1,Dataset 1,50,beta_z[1],optimizer,1.0,0.942004957225291,0.03710917697237396,0.869270970359438,1.0147389440911438,True,inverse
D1,Dataset 1,50,gamma_z[0],optimizer,-2.0,-2.0809929769725786,0.13416844711363052,-2.3439631333152944,-1.8180228206298628,True,inverse
D1,Dataset 1,50,gamma_z[1],optimizer,1.0,1.027552825734179,0.06182211046817936,0.9063814892165475,1.1487241622518105,True,inverse
D1,Dataset 1,50,beta_nb[0],optimizer,4.0,4.151237985110941,0.46438004987079634,3.2410530873641807,5.061422882857702,True,inverse
D1,Dataset 1,50,beta_nb[1],optimizer,3.5,3.36351637395476,0.25443844032278007,2.8648170309221115,3.862215716987409,True,inverse
D1,Dataset 1,50,gamma_nb[0],optimizer,1.0,0.9182091628174259,0.20917215870129624,0.5082317317628853,1.3281865938719666,True,inverse
D1,Dataset 1,50,gamma_nb[1],optimizer,-3.0,-2.5135443103264343,0.3450731874692546,-3.189887757766173,-1.8372008628866954,True,inverse
D1,Dataset 1,50,log_alpha,optimizer,0.4054651081081644,0.3089434270379887,0.06786250052174654,0.1759329260153655,0.44195392806061196,True,inverse
D1,Dataset 1,50,rho,natural_delta,0.7,0.7007775620019874,0.012978905835545645,0.6753389065643179,0.7262162174396568,True,inverse
D1,Dataset 1,50,alpha,natural_delta,1.5,1.3619853167802778,0.09242772927061273,1.1808269674098768,1.5431436661506788,True,inverse
D1,Dataset 1,51,logit_rho,optimizer,0.8472978603872034,0.8000026940305299,0.06155755491705257,0.6793498863931069,0.920655501667953,True,inverse
D1,Dataset 1,51,beta_z[0],optimizer,2.0,2.0648055369664626,0.044559906201612716,1.9774681208113016,2.1521429531216234,True,inverse
D1,Dataset 1,51,beta_z[1],optimizer,1.0,0.970830112289886,0.03765432269463177,0.8970276398084077,1.0446325847713642,True,inverse
D1,Dataset 1,51,gamma_z[0],optimizer,-2.0,-1.8841337303049879,0.10974582025001976,-2.0992355379950265,-1.6690319226149493,True,inverse
D1,Dataset 1,51,gamma_z[1],optimizer,1.0,0.95955504553285,0.05236479525994152,0.8569200468233646,1.0621900442423353,True,inverse
D1,Dataset 1,51,beta_nb[0],optimizer,4.0,3.67757878193607,0.439418288370749,2.8163189367294024,4.538838627142738,True,inverse
D1,Dataset 1,51,beta_nb[1],optimizer,3.5,3.5529521481653004,0.2519509913314816,3.0591282051555964,4.046776091175004,True,inverse
