Scenario,DatasetLabel,Rep,Dataset,Model,Link,Log-Likelihood,AIC,BIC,nobs,n_params,success,nit,grad_norm_inf,cov_status,min_info_eig,info_rank,message,fit_elapsed_sec
D1,Dataset 1,76,D1,ZIP,identity,-72528.85919114329,145065.71838228658,145097.33233249674,20000,4,True,12,0.0002805323774133228,not_computed,nan,0,Optimization terminated successfully,5.255359888076782
D1,Dataset 1,76,D1,ZINB,identity,-46277.47475731386,92564.94951462772,92604.4669523904,20000,5,True,16,0.00035353941053048454,not_computed,nan,0,Optimization terminated successfully,16.021376848220825
D1,Dataset 1,76,D1,P+NB,identity,-45698.61583629722,91409.23167259444,91456.65259790966,20000,6,True,17,0.0003267514341094291,not_computed,nan,0,Optimization terminated successfully,10.560304641723633
D1,Dataset 1,76,D1,Z+P+NB,identity,-45136.78177518445,90289.5635503689,90352.79145078918,20000,8,True,24,0.0003692432208066698,not_computed,nan,0,Optimization terminated successfully,28.748305797576904
D1,Dataset 1,76,D1,ZIP--ZINB,identity,-45056.204423743504,90132.40884748701,90211.44372301237,20000,10,True,41,0.0005453969700733863,inverse,3.1780233347037607,10,Optimization terminated successfully,51.68962121009827
D1,Dataset 1,79,D1,Poisson,identity,-99985.39366788379,199974.78733576759,199990.59431087266,20000,2,True,8,6.40376254770203e-05,not_computed,nan,0,Optimization terminated successfully,0.5780274868011475
D1,Dataset 1,79,D1,NB,identity,-46567.21246307569,93140.42492615138,93164.13538880898,20000,3,True,17,0.0002673689019143666,not_computed,nan,0,Optimization terminated successfully,2.1025643348693848
D1,Dataset 1,79,D1,ZIP,identity,-72004.24000528414,144016.48001056828,144048.09396077844,20000,4,True,12,0.001670089044473022,not_computed,nan,0,Optimization terminated successfully,5.170354604721069
D1,Dataset 1,79,D1,ZINB,identity,-45835.42030596502,91680.84061193003,91720.35804969272,20000,5,True,17,0.00016611011965722566,not_computed,nan,0,Optimization terminated successfully,12.290484189987183
D1,Dataset 1,79,D1,P+NB,identity,-45084.15238426847,90180.30476853694,90227.72569385216,20000,6,True,19,0.00011009629909075613,not_computed,nan,0,Optimization terminated successfully,10.52903127670288
D1,Dataset 1,79,D1,Z+P+NB,identity,-44553.38275301961,89122.76550603921,89185.9934064595,20000,8,True,19,0.0009760665307710359,not_computed,nan,0,Optimization terminated successfully,26.619229078292847
D1,Dataset 1,79,D1,ZIP--ZINB,identity,-44474.3962933957,88968.7925867914,89047.82746231677,20000,10,True,45,0.0004084375228954884,inverse,2.6947719729870743,10,Optimization terminated successfully,48.83347511291504
D1,Dataset 1,77,D1,Poisson,identity,-97180.8129577355,194365.625915471,194381.43289057608,20000,2,True,8,1.7393444529667512e-05,not_computed,nan,0,Optimization terminated successfully,0.4687466621398926
D1,Dataset 1,77,D1,NB,identity,-46694.454236841244,93394.90847368249,93418.61893634009,20000,3,True,11,0.00014926927530251044,not_computed,nan,0,Optimization terminated successfully,1.5520713329315186
D1,Dataset 1,77,D1,ZIP,identity,-70458.163069589,140924.326139178,140955.94008938817,20000,4,True,11,0.00012684932189377385,not_computed,nan,0,Optimization terminated successfully,4.9530158042907715
D1,Dataset 1,77,D1,ZINB,identity,-45950.40590582356,91910.81181164712,91950.3292494098,20000,5,True,17,0.00015698834242595938,not_computed,nan,0,Optimization terminated successfully,9.070075511932373
D1,Dataset 1,77,D1,P+NB,identity,-45334.247359710316,90680.49471942063,90727.91564473585,20000,6,True,14,0.00010652666722973415,not_computed,nan,0,Optimization terminated successfully,12.083048582077026
D1,Dataset 1,77,D1,Z+P+NB,identity,-44794.49442529859,89604.98885059718,89668.21675101746,20000,8,True,23,0.0004490948111392154,not_computed,nan,0,Optimization terminated successfully,27.63986897468567
D1,Dataset 1,77,D1,ZIP--ZINB,identity,-44726.77855386975,89473.5571077395,89552.59198326487,20000,10,True,16,0.00011737352368199061,inverse,3.9826651991923385,10,Optimization terminated successfully,56.883087396621704
D1,Dataset 1,82,D1,Poisson,identity,-95679.53699804122,191363.07399608244,191378.88097118752,20000,2,True,6,4.9669633905347066e-05,not_computed,nan,0,Optimization terminated successfully,0.37639737129211426
D1,Dataset 1,82,D1,NB,identity,-46222.452263094325,92450.90452618865,92474.61498884625,20000,3,True,8,0.00011415426658898525,not_computed,nan,0,Optimization terminated successfully,2.2972450256347656
D1,Dataset 1,82,D1,ZIP,identity,-68875.9063286571,137759.8126573142,137791.42660752436,20000,4,True,12,0.00033385639248117993,not_computed,nan,0,Optimization terminated successfully,6.494859933853149
D1,Dataset 1,82,D1,ZINB,identity,-45424.09268093604,90858.18536187208,90897.70279963476,20000,5,True,14,0.00024040338458389265,not_computed,nan,0,Optimization terminated successfully,9.95849061012268
D1,Dataset 1,82,D1,P+NB,identity,-44883.83612820554,89779.67225641108,89827.0931817263,20000,6,True,21,0.0001598654950356604,not_computed,nan,0,Optimization terminated successfully,12.482119798660278
D1,Dataset 1,82,D1,Z+P+NB,identity,-44298.880446312716,88613.76089262543,88676.98879304572,20000,8,True,21,0.00017413056217760459,not_computed,nan,0,Optimization terminated successfully,26.3976469039917
D1,Dataset 1,82,D1,ZIP--ZINB,identity,-44222.60996257833,88465.21992515666,88544.25480068203,20000,10,True,14,4.904872455746556e-06,inverse,3.713605536560448,10,Optimization terminated successfully,45.68711304664612
D1,Dataset 1,85,D1,Poisson,identity,-97073.46225173214,194150.92450346428,194166.73147856936,20000,2,True,7,7.03288083356568e-05,not_computed,nan,0,Optimization terminated successfully,0.4964334964752197
D1,Dataset 1,85,D1,NB,identity,-46106.84828638468,92219.69657276936,92243.40703542696,20000,3,True,10,7.690647127134298e-06,not_computed,nan,0,Optimization terminated successfully,1.9779956340789795
D1,Dataset 1,85,D1,ZIP,identity,-70015.3292875048,140038.6585750096,140070.27252521977,20000,4,True,11,0.0002798113265519153,not_computed,nan,0,Optimization terminated successfully,3.841712474822998
D1,Dataset 1,85,D1,ZINB,identity,-45331.68072107305,90673.3614421461,90712.87887990878,20000,5,True,18,0.0007620690412644682,not_computed,nan,0,Optimization terminated successfully,10.232364177703857
D1,Dataset 1,85,D1,P+NB,identity,-44666.12920261832,89344.25840523664,89391.67933055187,20000,6,True,15,0.00019538116249684379,not_computed,nan,0,Optimization terminated successfully,10.281301975250244
D1,Dataset 1,85,D1,Z+P+NB,identity,-44100.41936931525,88216.8387386305,88280.06663905078,20000,8,True,24,0.000566428619679149,not_computed,nan,0,Optimization terminated successfully,25.113035202026367
D1,Dataset 1,85,D1,ZIP--ZINB,identity,-44036.3864542824,88092.7729085648,88171.80778409017,20000,10,True,41,0.00031650895995860573,inverse,3.0563122156231017,10,Optimization terminated successfully,48.56729793548584
D1,Dataset 1,81,D1,Poisson,identity,-97561.92455488468,195127.84910976936,195143.65608487444,20000,2,True,6,0.0006171872212974994,not_computed,nan,0,Optimization terminated successfully,0.5498991012573242
D1,Dataset 1,81,D1,NB,identity,-46389.51777172448,92785.03554344896,92808.74600610656,20000,3,True,8,2.1586177667912154e-05,not_computed,nan,0,Optimization terminated successfully,2.3796815872192383
D1,Dataset 1,81,D1,ZIP,identity,-70373.34388451064,140754.6877690213,140786.30171923144,20000,4,True,13,0.0004558460285006283,not_computed,nan,0,Optimization terminated successfully,7.047807455062866
D1,Dataset 1,81,D1,ZINB,identity,-45657.10432495507,91324.20864991014,91363.72608767283,20000,5,True,15,0.0011252257686529057,not_computed,nan,0,Optimization terminated successfully,9.101265907287598
D1,Dataset 1,81,D1,P+NB,identity,-45113.59351415477,90239.18702830953,90286.60795362476,20000,6,True,15,0.0001832685659085148,not_computed,nan,0,Optimization terminated successfully,10.234481811523438
D1,Dataset 1,81,D1,Z+P+NB,identity,-44571.8262081582,89159.6524163164,89222.88031673669,20000,8,True,18,0.0003513283446449633,not_computed,nan,0,Optimization terminated successfully,24.393453359603882
D1,Dataset 1,81,D1,ZIP--ZINB,identity,-44515.008987643996,89050.01797528799,89129.05285081336,20000,10,True,51,0.0005747246482383089,inverse,4.066044821118314,10,Optimization terminated successfully,53.878798723220825
D1,Dataset 1,83,D1,Poisson,identity,-96379.50278863363,192763.00557726726,192778.81255237234,20000,2,True,7,1.166453028189629e-05,not_computed,nan,0,Optimization terminated successfully,0.6943280696868896
D1,Dataset 1,83,D1,NB,identity,-46577.85794058582,93161.71588117164,93185.42634382924,20000,3,True,18,9.56530396303279e-05,not_computed,nan,0,Optimization terminated successfully,2.0279996395111084
D1,Dataset 1,83,D1,ZIP,identity,-69523.01692498168,139054.03384996337,139085.64780017352,20000,4,True,12,0.0006180179644959816,not_computed,nan,0,Optimization terminated successfully,5.809095144271851
D1,Dataset 1,83,D1,ZINB,identity,-45730.152226081016,91470.30445216203,91509.82188992471,20000,5,True,19,6.223670173099993e-05,not_computed,nan,0,Optimization terminated successfully,16.2320876121521
D1,Dataset 1,83,D1,P+NB,identity,-45269.1691699569,90550.3383399138,90597.75926522902,20000,6,True,15,9.969696712874843e-05,not_computed,nan,0,Optimization terminated successfully,9.837115049362183
D1,Dataset 1,83,D1,Z+P+NB,identity,-44626.32075121846,89268.64150243692,89331.8694028572,20000,8,True,25,0.0008199725883870634,not_computed,nan,0,Optimization terminated successfully,25.656033039093018
D1,Dataset 1,83,D1,ZIP--ZINB,identity,-44569.55458491236,89159.10916982472,89238.14404535008,20000,10,True,15,0.0006662980522174067,inverse,3.754626459962378,10,Optimization terminated successfully,45.553327322006226
D1,Dataset 1,78,D1,Poisson,identity,-97221.14095378075,194446.2819075615,194462.08888266658,20000,2,True,7,0.0013269989719494196,not_computed,nan,0,Optimization terminated successfully,0.9092249870300293
D1,Dataset 1,78,D1,NB,identity,-46354.52053451385,92715.0410690277,92738.75153168531,20000,3,True,10,7.706922706755825e-05,not_computed,nan,0,Optimization terminated successfully,2.0140204429626465
D1,Dataset 1,78,D1,ZIP,identity,-70084.97198688828,140177.94397377656,140209.55792398672,20000,4,True,12,0.00036847604315648486,not_computed,nan,0,Optimization terminated successfully,6.204133033752441
D1,Dataset 1,78,D1,ZINB,identity,-45568.893607777216,91147.78721555443,91187.30465331711,20000,5,True,22,0.00020487124171575388,not_computed,nan,0,Optimization terminated successfully,9.525868654251099
D1,Dataset 1,78,D1,P+NB,identity,-44991.466252508486,89994.93250501697,90042.3534303322,20000,6,True,17,0.0002816541362841013,not_computed,nan,0,Optimization terminated successfully,11.555673837661743
D1,Dataset 1,78,D1,Z+P+NB,identity,-44416.964050415205,88849.92810083041,88913.1560012507,20000,8,True,35,0.0004312635207682908,not_computed,nan,0,Optimization terminated successfully,29.401785850524902
D1,Dataset 1,78,D1,ZIP--ZINB,identity,-44342.36792775959,88704.73585551917,88783.77073104454,20000,10,True,35,0.002144934905397522,inverse,4.1171767970266755,10,Optimization terminated successfully,57.19377636909485
D1,Dataset 1,84,D1,Poisson,identity,-97706.92395066409,195417.84790132818,195433.65487643325,20000,2,True,7,4.535284822748675e-05,not_computed,nan,0,Optimization terminated successfully,0.7419145107269287
D1,Dataset 1,84,D1,NB,identity,-46380.16702301917,92766.33404603833,92790.04450869594,20000,3,True,8,9.307819472165191e-05,not_computed,nan,0,Optimization terminated successfully,2.9293060302734375
D1,Dataset 1,84,D1,ZIP,identity,-70030.55205509669,140069.10411019338,140100.71806040354,20000,4,True,12,0.00015361692474791244,not_computed,nan,0,Optimization terminated successfully,5.159960746765137
D1,Dataset 1,84,D1,ZINB,identity,-45567.119890940005,91144.23978188001,91183.75721964269,20000,5,True,17,0.0003585224418172217,not_computed,nan,0,Optimization terminated successfully,12.776096105575562
D1,Dataset 1,84,D1,P+NB,identity,-45060.753236258184,90133.50647251637,90180.92739783159,20000,6,True,14,6.496231920749551e-05,not_computed,nan,0,Optimization terminated successfully,11.71787405014038
D1,Dataset 1,84,D1,Z+P+NB,identity,-44449.19319333974,88914.38638667949,88977.61428709977,20000,8,True,19,0.00016298921793933552,not_computed,nan,0,Optimization terminated successfully,27.322775840759277
D1,Dataset 1,84,D1,ZIP--ZINB,identity,-44346.50360513214,88713.00721026427,88792.04208578964,20000,10,True,16,0.0005963382952199892,inverse,3.294765792253589,10,Optimization terminated successfully,46.45706582069397
D1,Dataset 1,87,D1,Poisson,identity,-96717.21102762855,193438.4220552571,193454.22903036218,20000,2,True,9,1.140354818771061e-05,not_computed,nan,0,Optimization terminated successfully,1.128049373626709
D1,Dataset 1,87,D1,NB,identity,-46245.99923189792,92497.99846379584,92521.70892645344,20000,3,True,8,3.9440068953330853e-05,not_computed,nan,0,Optimization terminated successfully,1.8089301586151123
D1,Dataset 1,87,D1,ZIP,identity,-69014.7451243344,138037.4902486688,138069.10419887895,20000,4,True,12,0.00022940953057981606,not_computed,nan,0,Optimization terminated successfully,3.7729599475860596
D1,Dataset 1,87,D1,ZINB,identity,-45465.92034938748,90941.84069877496,90981.35813653764,20000,5,True,18,9.752966887310865e-05,not_computed,nan,0,Optimization terminated successfully,11.329647302627563
D1,Dataset 1,87,D1,P+NB,identity,-44965.075775861915,89942.15155172383,89989.57247703905,20000,6,True,14,0.00022573053274399513,not_computed,nan,0,Optimization terminated successfully,8.505756616592407
D1,Dataset 1,87,D1,Z+P+NB,identity,-44404.157375727606,88824.31475145521,88887.5426518755,20000,8,True,23,0.0020522647979975828,not_computed,nan,0,Optimization terminated successfully,28.074710607528687
D1,Dataset 1,87,D1,ZIP--ZINB,identity,-44326.39071684892,88672.78143369783,88751.8163092232,20000,10,True,35,0.0003164952217904471,inverse,4.229633235031341,10,Optimization terminated successfully,54.82218337059021
D1,Dataset 1,86,D1,Poisson,identity,-98559.11369596129,197122.22739192258,197138.03436702766,20000,2,True,8,0.00017389755007091168,not_computed,nan,0,Optimization terminated successfully,0.4196810722351074
D1,Dataset 1,86,D1,NB,identity,-46763.23817867564,93532.47635735128,93556.18682000888,20000,3,True,8,0.0001023332227565732,not_computed,nan,0,Optimization terminated successfully,2.702191114425659
D1,Dataset 1,86,D1,ZIP,identity,-71094.80160051884,142197.60320103768,142229.21715124784,20000,4,True,12,0.00014579159705452316,not_computed,nan,0,Optimization terminated successfully,5.513589859008789
D1,Dataset 1,86,D1,ZINB,identity,-45993.45827217852,91996.91654435704,92036.43398211972,20000,5,True,17,0.00032181390510777064,not_computed,nan,0,Optimization terminated successfully,11.669511079788208
D1,Dataset 1,86,D1,P+NB,identity,-45385.05388495121,90782.10776990242,90829.52869521764,20000,6,True,15,8.082001233465641e-05,not_computed,nan,0,Optimization terminated successfully,10.958484411239624
D1,Dataset 1,86,D1,Z+P+NB,identity,-44794.35113396671,89604.70226793342,89667.9301683537,20000,8,True,29,0.0017778985056342567,not_computed,nan,0,Optimization terminated successfully,25.642130851745605
D1,Dataset 1,86,D1,ZIP--ZINB,identity,-44728.81857664029,89477.63715328058,89556.67202880594,20000,10,True,16,0.0006640592814828317,inverse,3.137414772030107,10,Optimization terminated successfully,56.436426401138306
D1,Dataset 1,88,D1,Poisson,identity,-98796.05997238841,197596.11994477682,197611.9269198819,20000,2,True,6,0.00013776740916693342,not_computed,nan,0,Optimization terminated successfully,0.7291281223297119
D1,Dataset 1,88,D1,NB,identity,-46800.625898325336,93607.25179665067,93630.96225930827,20000,3,True,9,3.8516172985225694e-05,not_computed,nan,0,Optimization terminated successfully,1.4876899719238281
D1,Dataset 1,88,D1,ZIP,identity,-71888.47672895204,143784.95345790408,143816.56740811424,20000,4,True,11,0.0007147157580809083,not_computed,nan,0,Optimization terminated successfully,7.02204442024231
D1,Dataset 1,88,D1,ZINB,identity,-46056.407574610945,92122.81514922189,92162.33258698457,20000,5,True,15,0.0001276239102164789,not_computed,nan,0,Optimization terminated successfully,13.93877387046814
D1,Dataset 1,88,D1,P+NB,identity,-45414.886749815414,90841.77349963083,90889.19442494605,20000,6,True,18,0.0006849864079256918,not_computed,nan,0,Optimization terminated successfully,10.417953968048096
D1,Dataset 1,88,D1,Z+P+NB,identity,-44858.15984537524,89732.31969075048,89795.54759117076,20000,8,True,21,0.0008345037698327396,not_computed,nan,0,Optimization terminated successfully,29.910167694091797
D1,Dataset 1,88,D1,ZIP--ZINB,identity,-44802.40573205469,89624.81146410939,89703.84633963475,20000,10,True,14,0.0005852304269975406,inverse,3.1892863003498175,10,Optimization terminated successfully,46.861746072769165
D1,Dataset 1,89,D1,Poisson,identity,-98704.82904082486,197413.65808164972,197429.4650567548,20000,2,True,7,1.7637455821943593e-05,not_computed,nan,0,Optimization terminated successfully,0.7196705341339111
D1,Dataset 1,89,D1,NB,identity,-46616.05816461372,93238.11632922744,93261.82679188505,20000,3,True,18,0.0008442652817102214,not_computed,nan,0,Optimization terminated successfully,2.3890016078948975
D1,Dataset 1,89,D1,ZIP,identity,-71008.16351426844,142024.32702853688,142055.94097874704,20000,4,True,11,0.00011856079794630991,not_computed,nan,0,Optimization terminated successfully,4.70172643661499
D1,Dataset 1,89,D1,ZINB,identity,-45841.09182649222,91692.18365298444,91731.70109074713,20000,5,True,21,0.0010360548849219081,not_computed,nan,0,Optimization terminated successfully,10.420238256454468
D1,Dataset 1,89,D1,P+NB,identity,-45299.17591698993,90610.35183397986,90657.77275929508,20000,6,True,18,0.0005660331561188059,not_computed,nan,0,Optimization terminated successfully,13.561203956604004
D1,Dataset 1,89,D1,Z+P+NB,identity,-44733.820596393816,89483.64119278763,89546.86909320792,20000,8,True,23,0.0010530384999296385,not_computed,nan,0,Optimization terminated successfully,29.346158981323242
D1,Dataset 1,89,D1,ZIP--ZINB,identity,-44663.23441349203,89346.46882698406,89425.50370250942,20000,10,True,15,2.5130531890127372e-05,inverse,3.8126454747029617,10,Optimization terminated successfully,49.10684657096863
D1,Dataset 1,90,D1,Poisson,identity,-97612.64349341579,195229.28698683158,195245.09396193665,20000,2,True,7,0.000324987268647714,not_computed,nan,0,Optimization terminated successfully,0.3570873737335205
D1,Dataset 1,90,D1,NB,identity,-46287.40323395899,92580.80646791798,92604.51693057558,20000,3,True,8,4.3777662404875795e-06,not_computed,nan,0,Optimization terminated successfully,1.843644380569458
D1,Dataset 1,90,D1,ZIP,identity,-70026.43500482019,140060.87000964038,140092.48395985054,20000,4,True,12,0.0004725902068845045,not_computed,nan,0,Optimization terminated successfully,4.945026874542236
D1,Dataset 1,90,D1,ZINB,identity,-45555.029137445264,91120.05827489053,91159.57571265321,20000,5,True,16,0.0008361460570471824,not_computed,nan,0,Optimization terminated successfully,9.94094181060791
D1,Dataset 1,90,D1,P+NB,identity,-44924.18181488815,89860.3636297763,89907.78455509152,20000,6,True,12,0.0003396801954451689,not_computed,nan,0,Optimization terminated successfully,10.003005743026733
D1,Dataset 1,90,D1,Z+P+NB,identity,-44385.46549637719,88786.93099275438,88850.15889317467,20000,8,True,23,0.00036062924937373467,not_computed,nan,0,Optimization terminated successfully,27.539210081100464
D1,Dataset 1,90,D1,ZIP--ZINB,identity,-44329.126341305855,88678.25268261171,88757.28755813708,20000,10,True,45,0.0006079482883417642,inverse,4.453915866293086,10,Optimization terminated successfully,48.12583661079407
D2,Dataset 2,0,D2,Poisson,identity,-78115.33359637388,156234.66719274776,156250.47416785284,20000,2,True,14,523.9081704434022,not_computed,nan,0,Optimization terminated successfully,0.5375220775604248
D2,Dataset 2,0,D2,NB,identity,-21118.518540593366,42243.03708118673,42266.74754384434,20000,3,True,15,0.0002819891579792788,not_computed,nan,0,Optimization terminated successfully,4.506404638290405
D2,Dataset 2,0,D2,ZIP,identity,-29286.532846451177,58581.06569290235,58612.6796431125,20000,4,True,17,4.0676557737429064e-05,not_computed,nan,0,Optimization terminated successfully,3.547405242919922
D2,Dataset 2,0,D2,ZINB,identity,-18906.019840606503,37822.039681213006,37861.55711897569,20000,5,True,29,5.187687221789791e-05,not_computed,nan,0,Optimization terminated successfully,5.264922857284546
D2,Dataset 2,0,D2,P+NB,identity,-20867.973579821348,41747.947159642696,41795.36808495791,20000,6,True,40,2558.4226867635034,not_computed,nan,0,Optimization terminated successfully,14.940721273422241
D2,Dataset 2,0,D2,Z+P+NB,identity,-18873.909304433393,37763.818608866786,37827.04650928707,20000,8,True,18,0.0001662141059775024,not_computed,nan,0,Optimization terminated successfully,19.14851665496826
D2,Dataset 2,0,D2,ZIP--ZINB,identity,-18852.392668361637,37724.785336723275,37803.82021224863,20000,10,True,48,0.00021305298118434735,inverse,0.9745051564549467,10,Optimization terminated successfully,33.042452573776245
D1,Dataset 1,95,D1,Poisson,identity,-96944.4687368121,193892.9374736242,193908.74444872927,20000,2,True,6,2.7333283320274404e-05,not_computed,nan,0,Optimization terminated successfully,0.5191576480865479
D1,Dataset 1,95,D1,NB,identity,-46483.959335708656,92973.91867141731,92997.62913407492,20000,3,True,8,7.392045441623196e-05,not_computed,nan,0,Optimization terminated successfully,2.2084197998046875
D1,Dataset 1,95,D1,ZIP,identity,-69622.99618386151,139253.99236772303,139285.60631793318,20000,4,True,12,0.00012838212905774693,not_computed,nan,0,Optimization terminated successfully,5.288640022277832
D1,Dataset 1,95,D1,ZINB,identity,-45722.331515680395,91454.66303136079,91494.18046912347,20000,5,True,20,0.0001721671663843516,not_computed,nan,0,Optimization terminated successfully,11.08764123916626
D1,Dataset 1,95,D1,P+NB,identity,-45284.16699370122,90580.33398740244,90627.75491271766,20000,6,True,14,7.8542304931495e-05,not_computed,nan,0,Optimization terminated successfully,9.971531629562378
D1,Dataset 1,95,D1,Z+P+NB,identity,-44708.09462039875,89432.1892407975,89495.41714121778,20000,8,True,18,0.0003145822354049532,not_computed,nan,0,Optimization terminated successfully,23.802695751190186
D1,Dataset 1,95,D1,ZIP--ZINB,identity,-44654.264369860946,89328.52873972189,89407.56361524726,20000,10,True,14,0.00014473196504027896,inverse,3.9675108472775054,10,Optimization terminated successfully,47.82419943809509
D1,Dataset 1,91,D1,Poisson,identity,-98917.41645252121,197838.83290504242,197854.6398801475,20000,2,True,7,2.6659020429808944e-05,not_computed,nan,0,Optimization terminated successfully,0.6604137420654297
D1,Dataset 1,91,D1,NB,identity,-46502.540002285976,93011.08000457195,93034.79046722956,20000,3,True,18,0.0007105513313518941,not_computed,nan,0,Optimization terminated successfully,2.1668591499328613
D1,Dataset 1,91,D1,ZIP,identity,-71682.53830904987,143373.07661809973,143404.6905683099,20000,4,True,12,0.00045448887332943944,not_computed,nan,0,Optimization terminated successfully,5.908860206604004
D1,Dataset 1,91,D1,ZINB,identity,-45846.108173422486,91702.21634684497,91741.73378460766,20000,5,True,16,0.00024050976682538083,not_computed,nan,0,Optimization terminated successfully,8.889745473861694
D1,Dataset 1,91,D1,P+NB,identity,-45155.583973900255,90323.16794780051,90370.58887311573,20000,6,True,20,7.267916372555305e-05,not_computed,nan,0,Optimization terminated successfully,11.164352893829346
D1,Dataset 1,91,D1,Z+P+NB,identity,-44662.87596706646,89341.75193413292,89404.9798345532,20000,8,True,20,0.00044642999240146475,not_computed,nan,0,Optimization terminated successfully,31.454362154006958
D1,Dataset 1,91,D1,ZIP--ZINB,identity,-44590.25441715914,89200.50883431829,89279.54370984365,20000,10,True,46,0.00042302167762979515,inverse,2.9020789955589037,10,Optimization terminated successfully,51.137205839157104
D1,Dataset 1,92,D1,Poisson,identity,-94735.76436654513,189475.52873309026,189491.33570819534,20000,2,True,8,0.00020392089125387258,not_computed,nan,0,Optimization terminated successfully,0.4632222652435303
D1,Dataset 1,92,D1,NB,identity,-46369.96051086846,92745.92102173693,92769.63148439453,20000,3,True,9,0.00021210366957562232,not_computed,nan,0,Optimization terminated successfully,2.3357059955596924
D1,Dataset 1,92,D1,ZIP,identity,-68334.01781294774,136676.03562589549,136707.64957610564,20000,4,True,13,0.00018154161469319252,not_computed,nan,0,Optimization terminated successfully,5.054977655410767
D1,Dataset 1,92,D1,ZINB,identity,-45601.15988718546,91212.31977437092,91251.8372121336,20000,5,True,22,0.00014440293157701872,not_computed,nan,0,Optimization terminated successfully,10.701318979263306
D1,Dataset 1,92,D1,P+NB,identity,-45099.68217219778,90211.36434439557,90258.78526971079,20000,6,True,18,0.00017136323095320177,not_computed,nan,0,Optimization terminated successfully,11.985084056854248
D1,Dataset 1,92,D1,Z+P+NB,identity,-44543.61316820293,89103.22633640586,89166.45423682615,20000,8,True,26,0.0005676017860700711,not_computed,nan,0,Optimization terminated successfully,27.286677598953247
D1,Dataset 1,92,D1,ZIP--ZINB,identity,-44460.2205199577,88940.4410399154,89019.47591544077,20000,10,True,36,0.00036412069385222123,inverse,3.8697656606293207,10,Optimization terminated successfully,51.807186126708984
D1,Dataset 1,93,D1,Poisson,identity,-100911.67136294712,201827.34272589424,201843.14970099932,20000,2,True,7,0.000390062095178223,not_computed,nan,0,Optimization terminated successfully,0.5972375869750977
D1,Dataset 1,93,D1,NB,identity,-46681.193910299975,93368.38782059995,93392.09828325755,20000,3,True,19,4.85165140285404e-05,not_computed,nan,0,Optimization terminated successfully,3.294240951538086
D1,Dataset 1,93,D1,ZIP,identity,-73068.07672908664,146144.15345817327,146175.76740838343,20000,4,True,11,0.00044997488215337,not_computed,nan,0,Optimization terminated successfully,5.597912311553955
D1,Dataset 1,93,D1,ZINB,identity,-45961.97753136372,91933.95506272744,91973.47250049013,20000,5,True,15,0.0008238399855522438,not_computed,nan,0,Optimization terminated successfully,8.826462507247925
D1,Dataset 1,93,D1,P+NB,identity,-45212.295261704036,90436.59052340807,90484.0114487233,20000,6,True,13,6.739118550436669e-05,not_computed,nan,0,Optimization terminated successfully,10.282914400100708
D1,Dataset 1,93,D1,Z+P+NB,identity,-44658.06191885003,89332.12383770006,89395.35173812034,20000,8,True,23,0.0006018729786960719,not_computed,nan,0,Optimization terminated successfully,31.633898496627808
D1,Dataset 1,93,D1,ZIP--ZINB,identity,-44590.92150760459,89201.84301520918,89280.87789073454,20000,10,True,15,0.0003322040442902163,inverse,2.9452150512019917,10,Optimization terminated successfully,48.880664110183716
D2,Dataset 2,1,D2,Poisson,identity,-80364.46307355931,160732.92614711862,160748.7331222237,20000,2,True,11,0.010962305514278015,not_computed,nan,0,Optimization terminated successfully,0.8162651062011719
D2,Dataset 2,1,D2,NB,identity,-21333.250335145625,42672.50067029125,42696.21113294886,20000,3,True,15,0.000583494449127496,not_computed,nan,0,Optimization terminated successfully,2.628255605697632
D2,Dataset 2,1,D2,ZIP,identity,-29651.110705871775,59310.22141174355,59341.835361953694,20000,4,True,17,0.0005418372578771535,not_computed,nan,0,Optimization terminated successfully,4.453351736068726
D2,Dataset 2,1,D2,ZINB,identity,-19156.785907815352,38323.571815630705,38363.08925339339,20000,5,True,12,0.0002768074876590143,not_computed,nan,0,Optimization terminated successfully,6.407402992248535
D2,Dataset 2,1,D2,P+NB,identity,-21104.05864528907,42220.11729057814,42267.53821589336,20000,6,True,34,9.062995891727377e-05,not_computed,nan,0,Optimization terminated successfully,14.266206502914429
D2,Dataset 2,1,D2,Z+P+NB,identity,-19118.743343464943,38253.486686929886,38316.71458735017,20000,8,True,38,0.0003049063368139038,not_computed,nan,0,Optimization terminated successfully,18.216447114944458
D2,Dataset 2,1,D2,ZIP--ZINB,identity,-19097.837901004197,38215.675802008394,38294.71067753375,20000,10,True,14,6.299300527246032e-05,inverse,1.7326790573494004,10,Optimization terminated successfully,39.61558723449707
D1,Dataset 1,94,D1,Poisson,identity,-99667.62967921695,199339.2593584339,199355.06633353897,20000,2,True,7,0.0002501988960372792,not_computed,nan,0,Optimization terminated successfully,0.7030200958251953
D1,Dataset 1,94,D1,NB,identity,-46607.23153212439,93220.46306424878,93244.17352690638,20000,3,True,8,0.0002296773985932532,not_computed,nan,0,Optimization terminated successfully,2.387423515319824
D1,Dataset 1,94,D1,ZIP,identity,-71204.25139450529,142416.50278901058,142448.11673922074,20000,4,True,12,0.0003194636227904779,not_computed,nan,0,Optimization terminated successfully,5.9601194858551025
