Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
H2AX4H100,log,NB,160.1645190347599,0.01,99,99,3.7155382154597287,7.928112261731075,29.135385274887085
