Dataset,Link,Model,mean_fit_elapsed_sec,sd_fit_elapsed_sec,n_fit_elapsed_sec,mean_grad_norm_inf,sd_grad_norm_inf,n_grad_norm_inf
H2AX1H60,log,Poisson,0.0411784648895263,0.0,1,0.0004991166116781,0.0,1
H2AX1H60,log,NB,0.0421688556671142,0.0,1,1.581341439105266e-05,0.0,1
H2AX1H60,log,ZIP,0.0461349487304687,0.0,1,0.0001019601892036,0.0,1
H2AX1H60,log,ZINB,0.0952670574188232,0.0,1,0.0001522841586049,0.0,1
H2AX1H60,log,P+NB,0.171572208404541,0.0,1,8.215804904843083e-05,0.0,1
H2AX1H60,log,Z+P+NB,0.4000802040100097,0.0,1,0.0037257082037474,0.0,1
H2AX1H60,log,ZIP--ZINB,0.6530923843383789,0.0,1,0.0049197016785305,0.0,1
