Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
H2AX1H60,identity,NB,231.83109388102002,0.01,99,99,5.461187098468641,12.018647145209796,43.67137956619263
