Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
C2,log,NB,203.9326574316501,0.01,99,99,9.365812291726513,17.471144472273405,170.67306423187256
