Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
C3,identity,NB,148.1060631653272,0.01,99,99,5.462918911235169,13.585981112601342,163.30870532989502
