Dataset,Link,RestrictedModel,mean_BootstrapPValue,sd_BootstrapPValue,n_BootstrapPValue,mean_ObservedLRT,sd_ObservedLRT,n_ObservedLRT,mean_BootstrapQ95,sd_BootstrapQ95,n_BootstrapQ95
H2AX4H100,identity,Poisson,0.01,0.0,1,170.09713671028385,0.0,1,7.29441197959486,0.0,1
