Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
C2,log,ZINB,10.266293751810736,0.1,99,99,5.710565031144133,12.089732270933464,193.24709129333496
