Dataset,Link,RestrictedModel,mean_BootstrapPValue,sd_BootstrapPValue,n_BootstrapPValue,mean_ObservedLRT,sd_ObservedLRT,n_ObservedLRT,mean_BootstrapQ95,sd_BootstrapQ95,n_BootstrapQ95
H2AX1H60,log,Z+P+NB,0.01,0.0,1,21.470596559290243,0.0,1,5.8743378497684215,0.0,1
