Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
H2AX4H100,log,Z+P+NB,4.210369597793942,0.07,99,99,1.4344574828892842,4.391689971617825,33.679885149002075
