Dataset,Link,RestrictedModel,ObservedLRT,BootstrapPValue,BootstrapRepsRequested,BootstrapRepsSucceeded,BootstrapMeanLRT,BootstrapQ95,ElapsedSec
H2AX4H100,identity,Z+P+NB,5.52851044867748,0.03,99,99,1.2015707857805102,3.841812720197412,37.9886360168457
