Scenario,Dataset,Parameter,true,mean_estimate,empirical_sd,rmse,n_success
D1,Dataset 1,rho,0.7,0.7936366104889757,0.0,0.09363661048897576,1
D1,Dataset 1,lambda,3.489634809300996,3.5276500048625765,0.0,0.038015195561580395,1
D1,Dataset 1,pi,0.3916927183623853,0.3562639540198774,0.0,0.03542876434250786,1
D1,Dataset 1,varphi,9.213721832553484,11.418880399250614,0.0,2.205158566697131,1
D1,Dataset 1,alpha,1.5,0.5210212451481102,0.0,0.9789787548518898,1
D1,Dataset 1,omega,0.1402141488382019,0.0672627380950523,0.0,0.0729514107431496,1
