Scenario,Dataset,Rep,RestrictedModel,FullModel,RestrictedLogLik,FullLogLik,LRT,df,boundary_dim,p_value,reject,method
D2,Dataset 2,5,ZINB,ZIP--ZINB,-19064.151031105743,-19019.89449887401,88.5130644634628,,1,2.5250123593199504e-21,True,chi-bar² heuristic; k=1
D2,Dataset 2,5,Z+P+NB,ZIP--ZINB,-19022.595242235337,-19019.89449887401,5.4014867226505885,2.0,0,0.067155573324547,False,chi²(df=2)
D2,Dataset 2,7,Poisson,ZIP--ZINB,-81556.41759680779,-18938.043396387937,125236.74840083972,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,7,NB,ZIP--ZINB,-21277.02647901704,-18938.043396387937,4677.966165258193,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,7,P+NB,ZIP--ZINB,-21081.173321149065,-18938.043396387937,4286.259849522256,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,7,ZIP,ZIP--ZINB,-30312.417786230857,-18938.043396387937,22748.74877968584,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,7,ZINB,ZIP--ZINB,-19002.5862908286,-18938.043396387937,129.0857888813116,,1,3.2474790482502024e-30,True,chi-bar² heuristic; k=1
D2,Dataset 2,7,Z+P+NB,ZIP--ZINB,-18951.783414590125,-18938.043396387937,27.480036404376733,2.0,0,1.0784149840407402e-06,True,chi²(df=2)
D2,Dataset 2,10,Poisson,ZIP--ZINB,-78246.14815650033,-18569.677633293177,119352.94104641431,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,10,NB,ZIP--ZINB,-20903.840593199973,-18569.677633293177,4668.325919813593,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,10,P+NB,ZIP--ZINB,-20680.993488524146,-18569.677633293177,4222.6317104619375,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,10,ZIP,ZIP--ZINB,-29186.62854899972,-18569.677633293177,21233.901831413088,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,10,ZINB,ZIP--ZINB,-18649.148455116057,-18569.677633293177,158.94164364576136,,1,9.635208396535464e-37,True,chi-bar² heuristic; k=1
D2,Dataset 2,10,Z+P+NB,ZIP--ZINB,-18600.5664153688,-18569.677633293177,61.77756415124895,2.0,0,3.847444748608683e-14,True,chi²(df=2)
D2,Dataset 2,9,Poisson,ZIP--ZINB,-78172.82296441137,-18671.265528829048,119003.11487116464,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,9,NB,ZIP--ZINB,-20966.79270795936,-18671.265528829048,4591.054358260619,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,9,P+NB,ZIP--ZINB,-20782.568387811378,-18671.265528829048,4222.60571796466,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,9,ZIP,ZIP--ZINB,-29222.385305651063,-18671.265528829048,21102.23955364403,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,9,ZINB,ZIP--ZINB,-18720.796125650588,-18671.265528829048,99.0611936430796,,1,1.2240940734235136e-23,True,chi-bar² heuristic; k=1
D2,Dataset 2,9,Z+P+NB,ZIP--ZINB,-18684.23624149523,-18671.265528829048,25.941425332363,2.0,0,2.327507358667499e-06,True,chi²(df=2)
D2,Dataset 2,6,Poisson,ZIP--ZINB,-81820.18415177571,-19163.60899751632,125313.1503085188,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,6,NB,ZIP--ZINB,-21546.05661239923,-19163.60899751632,4764.895229765818,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,6,P+NB,ZIP--ZINB,-21303.12070036252,-19163.60899751632,4279.023405692387,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,6,ZIP,ZIP--ZINB,-30339.167430643,-19163.60899751632,22351.11686625336,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,6,ZINB,ZIP--ZINB,-19237.71201683752,-19163.60899751632,148.2060386423982,,1,2.1382685561617293e-34,True,chi-bar² heuristic; k=1
D2,Dataset 2,6,Z+P+NB,ZIP--ZINB,-19187.688332983496,-19163.60899751632,48.15867093435372,2.0,0,3.487205000005331e-11,True,chi²(df=2)
D2,Dataset 2,4,Poisson,ZIP--ZINB,-83104.23561531494,-19444.541834921,127319.3875607879,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,4,NB,ZIP--ZINB,-21677.45896900288,-19444.541834921,4465.834268163766,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,4,P+NB,ZIP--ZINB,-21450.36517737685,-19444.541834921,4011.646684911728,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,4,ZIP,ZIP--ZINB,-31165.882723495484,-19444.541834921,23442.68177714898,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,4,ZINB,ZIP--ZINB,-19514.46271112473,-19444.541834921,139.84175240746845,,1,1.4414147889991212e-32,True,chi-bar² heuristic; k=1
D2,Dataset 2,4,Z+P+NB,ZIP--ZINB,-19477.72245420269,-19444.541834921,66.36123856338963,2.0,0,3.8890196707760895e-15,True,chi²(df=2)
D2,Dataset 2,11,Poisson,ZIP--ZINB,-78482.5950994744,-18640.4760893678,119684.23802021322,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,11,NB,ZIP--ZINB,-20884.888968145835,-18640.4760893678,4488.825757556078,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,11,P+NB,ZIP--ZINB,-20641.64233178433,-18640.4760893678,4002.3324848330594,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,11,ZIP,ZIP--ZINB,-29330.72676143934,-18640.4760893678,21380.50134414309,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,11,ZINB,ZIP--ZINB,-18696.30642621465,-18640.4760893678,111.66067369372468,,1,2.120053288047945e-26,True,chi-bar² heuristic; k=1
D2,Dataset 2,11,Z+P+NB,ZIP--ZINB,-18658.679712575205,-18640.4760893678,36.40724641481938,2.0,0,1.2424155843786142e-08,True,chi²(df=2)
D2,Dataset 2,13,Poisson,ZIP--ZINB,-79824.85588169965,-19312.487598660897,121024.73656607752,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,13,NB,ZIP--ZINB,-21723.84432712148,-19312.487598660897,4822.713456921163,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,13,P+NB,ZIP--ZINB,-21499.726551105512,-19312.487598660897,4374.477904889231,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,13,ZIP,ZIP--ZINB,-30636.532239220807,-19312.487598660897,22648.08928111982,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,13,ZINB,ZIP--ZINB,-19374.767741042622,-19312.487598660897,124.56028476345818,,1,3.175987874127657e-29,True,chi-bar² heuristic; k=1
D2,Dataset 2,13,Z+P+NB,ZIP--ZINB,-19329.82237640956,-19312.487598660897,34.6695554973121,2.0,0,2.9621133859031533e-08,True,chi²(df=2)
D2,Dataset 2,12,Poisson,ZIP--ZINB,-80951.26060806127,-19325.14592557244,123252.22936497768,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,12,NB,ZIP--ZINB,-21739.847827325488,-19325.14592557244,4829.403803506109,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,12,P+NB,ZIP--ZINB,-21483.69201757083,-19325.14592557244,4317.092183996792,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,12,ZIP,ZIP--ZINB,-30552.90749200809,-19325.14592557244,22455.52313287132,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,12,ZINB,ZIP--ZINB,-19420.759798170347,-19325.14592557244,191.2277451958289,,1,8.576601233739024e-44,True,chi-bar² heuristic; k=1
D2,Dataset 2,12,Z+P+NB,ZIP--ZINB,-19357.626850259065,-19325.14592557244,64.96184937326325,2.0,0,7.829132470566574e-15,True,chi²(df=2)
D2,Dataset 2,16,Poisson,ZIP--ZINB,-81089.6715114133,-19189.60906804998,123800.12488672664,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,16,NB,ZIP--ZINB,-21406.576756590388,-19189.60906804998,4433.935377080816,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,16,P+NB,ZIP--ZINB,-21241.9268062846,-19189.60906804998,4104.635476469244,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,16,ZIP,ZIP--ZINB,-30337.46107364996,-19189.60906804998,22295.70401119996,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,16,ZINB,ZIP--ZINB,-19252.815823577745,-19189.60906804998,126.41351105552894,,1,1.2482400065535065e-29,True,chi-bar² heuristic; k=1
D2,Dataset 2,16,Z+P+NB,ZIP--ZINB,-19203.20410773552,-19189.60906804998,27.190079371081083,2.0,0,1.246663611919943e-06,True,chi²(df=2)
D2,Dataset 2,14,Poisson,ZIP--ZINB,-79316.61426194449,-18834.39872723124,120964.4310694265,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,14,NB,ZIP--ZINB,-21061.246420476164,-18834.39872723124,4453.695386489853,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,14,P+NB,ZIP--ZINB,-20905.187720597107,-18834.39872723124,4141.57798673174,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,14,ZIP,ZIP--ZINB,-29798.670894977065,-18834.39872723124,21928.54433549165,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,14,ZINB,ZIP--ZINB,-18896.93896063152,-18834.39872723124,125.08046680056576,,1,2.4436091478391158e-29,True,chi-bar² heuristic; k=1
D2,Dataset 2,14,Z+P+NB,ZIP--ZINB,-18859.19006993265,-18834.39872723124,49.58268540284189,2.0,0,1.711026224019553e-11,True,chi²(df=2)
D2,Dataset 2,17,Poisson,ZIP--ZINB,-78357.53226695217,-18718.64229045099,119277.77995300236,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,17,NB,ZIP--ZINB,-20939.4347904572,-18718.64229045099,4441.585000012419,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,17,P+NB,ZIP--ZINB,-20772.64542863242,-18718.64229045099,4108.006276362859,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,17,ZIP,ZIP--ZINB,-29337.933498651808,-18718.64229045099,21238.58241640164,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,17,ZINB,ZIP--ZINB,-18777.968386119814,-18718.64229045099,118.65219133764911,,1,6.240078669044141e-28,True,chi-bar² heuristic; k=1
D2,Dataset 2,17,Z+P+NB,ZIP--ZINB,-18737.29457458708,-18718.64229045099,37.30456827218586,2.0,0,7.932606743438787e-09,True,chi²(df=2)
D2,Dataset 2,15,Poisson,ZIP--ZINB,-81858.58821818608,-19208.64641957117,125299.8835972298,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,15,NB,ZIP--ZINB,-21573.161467892147,-19208.64641957117,4729.030096641945,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,15,P+NB,ZIP--ZINB,-21307.039666349872,-19208.64641957117,4196.786493557396,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,15,ZIP,ZIP--ZINB,-30593.671790975,-19208.64641957117,22770.050742807653,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,15,ZINB,ZIP--ZINB,-19284.9874357892,-19208.64641957117,152.68203243604512,,1,2.2476811945349675e-35,True,chi-bar² heuristic; k=1
D2,Dataset 2,15,Z+P+NB,ZIP--ZINB,-19227.755089122395,-19208.64641957117,38.21733910244075,2.0,0,5.0258585030267285e-09,True,chi²(df=2)
D2,Dataset 2,18,Poisson,ZIP--ZINB,-79347.18868819703,-19171.09138713975,120352.19460211456,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,18,NB,ZIP--ZINB,-21431.428228120225,-19171.09138713975,4520.673681960951,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,18,P+NB,ZIP--ZINB,-21327.734637534144,-19171.09138713975,4313.2865007887885,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,18,ZIP,ZIP--ZINB,-30325.49749559558,-19171.09138713975,22308.81221691166,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,18,ZINB,ZIP--ZINB,-19245.84841269762,-19171.09138713975,149.51405111573695,,1,1.1070002273922732e-34,True,chi-bar² heuristic; k=1
D2,Dataset 2,18,Z+P+NB,ZIP--ZINB,-19190.60040322711,-19171.09138713975,39.01803217471752,2.0,0,3.367766448101237e-09,True,chi²(df=2)
D2,Dataset 2,19,Poisson,ZIP--ZINB,-77939.38849916858,-18924.17955569666,118030.41788694383,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,19,NB,ZIP--ZINB,-21219.77976538508,-18924.17955569666,4591.200419376837,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,19,P+NB,ZIP--ZINB,-20980.60942747889,-18924.17955569666,4112.859743564455,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,19,ZIP,ZIP--ZINB,-29671.14309429333,-18924.17955569666,21493.927077193337,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,19,ZINB,ZIP--ZINB,-18986.834784317103,-18924.17955569666,125.31045724088472,,1,2.1761918232254665e-29,True,chi-bar² heuristic; k=1
D2,Dataset 2,19,Z+P+NB,ZIP--ZINB,-18938.94587969028,-18924.17955569666,29.53264798722376,2.0,0,3.864265624338744e-07,True,chi²(df=2)
D2,Dataset 2,22,Poisson,ZIP--ZINB,-79086.768489929,-18915.45653334407,120342.62391316988,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,22,NB,ZIP--ZINB,-21186.521061476124,-18915.45653334407,4542.129056264108,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,22,P+NB,ZIP--ZINB,-20965.884701741685,-18915.45653334407,4100.85633679523,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,22,ZIP,ZIP--ZINB,-29464.67238209056,-18915.45653334407,21098.431697492968,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,22,ZINB,ZIP--ZINB,-18979.538197002184,-18915.45653334407,128.1633273162297,,1,5.168807364047287e-30,True,chi-bar² heuristic; k=1
D2,Dataset 2,22,Z+P+NB,ZIP--ZINB,-18935.6632004456,-18915.45653334407,40.41333420305455,2.0,0,1.6763163469617711e-09,True,chi²(df=2)
D2,Dataset 2,21,Poisson,ZIP--ZINB,-79045.54987232677,-18624.620544968748,120841.85865471604,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,21,NB,ZIP--ZINB,-21052.559303828173,-18624.620544968748,4855.877517718851,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,21,P+NB,ZIP--ZINB,-20795.107589189225,-18624.620544968748,4340.974088440955,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,21,ZIP,ZIP--ZINB,-29669.38001200273,-18624.620544968748,22089.518934067964,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,21,ZINB,ZIP--ZINB,-18704.10489193548,-18624.620544968748,158.96869393346424,,1,9.50496921868165e-37,True,chi-bar² heuristic; k=1
D2,Dataset 2,21,Z+P+NB,ZIP--ZINB,-18645.97414334231,-18624.620544968748,42.707196747127455,2.0,0,5.324147241748768e-10,True,chi²(df=2)
D2,Dataset 2,24,Poisson,ZIP--ZINB,-79926.80508189123,-19055.44649589211,121742.71717199824,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,24,NB,ZIP--ZINB,-21339.805362067465,-19055.44649589211,4568.717732350713,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,24,P+NB,ZIP--ZINB,-21231.26156006642,-19055.44649589211,4351.630128348625,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,24,ZIP,ZIP--ZINB,-29822.98820234952,-19055.44649589211,21535.08341291482,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,24,ZINB,ZIP--ZINB,-19123.44195775536,-19055.44649589211,135.99092372649466,,1,1.0022229686871508e-31,True,chi-bar² heuristic; k=1
D2,Dataset 2,24,Z+P+NB,ZIP--ZINB,-19073.04591432392,-19055.44649589211,35.198836863623,2.0,0,2.273367726748029e-08,True,chi²(df=2)
D2,Dataset 2,20,Poisson,ZIP--ZINB,-80508.28190476305,-18983.86799528644,123048.8278189532,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,20,NB,ZIP--ZINB,-21341.529365434493,-18983.86799528644,4715.322740296106,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,20,P+NB,ZIP--ZINB,-21156.84677746718,-18983.86799528644,4345.957564361481,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,20,ZIP,ZIP--ZINB,-30422.19945457329,-18983.86799528644,22876.662918573697,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,20,ZINB,ZIP--ZINB,-19051.387747390283,-18983.86799528644,135.03950420768524,,1,1.618323375282071e-31,True,chi-bar² heuristic; k=1
D2,Dataset 2,20,Z+P+NB,ZIP--ZINB,-18996.98686064796,-18983.86799528644,26.23773072303448,2.0,0,2.0070082821691925e-06,True,chi²(df=2)
D2,Dataset 2,23,Poisson,ZIP--ZINB,-79283.3085497296,-18637.19477628745,121292.22754688429,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,23,NB,ZIP--ZINB,-20987.88929312201,-18637.19477628745,4701.389033669111,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,23,P+NB,ZIP--ZINB,-20718.35515308741,-18637.19477628745,4162.32075359991,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,23,ZIP,ZIP--ZINB,-29605.76075258512,-18637.19477628745,21937.13195259532,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,23,ZINB,ZIP--ZINB,-18719.737966372995,-18637.19477628745,165.08638017108024,,1,4.379358078455691e-38,True,chi-bar² heuristic; k=1
D2,Dataset 2,23,Z+P+NB,ZIP--ZINB,-18653.582300074697,-18637.19477628745,32.775047574483324,2.0,0,7.638161682187788e-08,True,chi²(df=2)
D2,Dataset 2,25,Poisson,ZIP--ZINB,-79016.46012741896,-18994.286711659297,120044.34683151932,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,25,NB,ZIP--ZINB,-21304.76662355893,-18994.286711659297,4620.959823799276,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,25,P+NB,ZIP--ZINB,-21095.31230471649,-18994.286711659297,4202.05118611439,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,25,ZIP,ZIP--ZINB,-29363.03547143744,-18994.286711659297,20737.49751955628,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,25,ZINB,ZIP--ZINB,-19043.5391342063,-18994.286711659297,98.50484509400847,,1,1.6211519996382736e-23,True,chi-bar² heuristic; k=1
D2,Dataset 2,25,Z+P+NB,ZIP--ZINB,-19004.66737207673,-18994.286711659297,20.761320834863,2.0,0,3.1026762563005895e-05,True,chi²(df=2)
D2,Dataset 2,26,Poisson,ZIP--ZINB,-82003.31255330594,-19074.11140486321,125858.40229688544,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,26,NB,ZIP--ZINB,-21496.813137338235,-19074.11140486321,4845.403464950046,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,26,P+NB,ZIP--ZINB,-21282.65620856552,-19074.11140486321,4417.08960740461,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,26,ZIP,ZIP--ZINB,-30846.625527863784,-19074.11140486321,23545.028246001144,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,26,ZINB,ZIP--ZINB,-19170.576371020696,-19074.11140486321,192.92993231496803,,1,3.6457355467174153e-44,True,chi-bar² heuristic; k=1
D2,Dataset 2,26,Z+P+NB,ZIP--ZINB,-19102.277582913768,-19074.11140486321,56.33235610111296,2.0,0,5.855773855643463e-13,True,chi²(df=2)
D2,Dataset 2,28,Poisson,ZIP--ZINB,-80603.18621942998,-19417.81380176881,122370.74483532232,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,28,NB,ZIP--ZINB,-21668.98741987524,-19417.81380176881,4502.347236212852,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,28,P+NB,ZIP--ZINB,-21457.323769687384,-19417.81380176881,4079.0199358371465,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,28,ZIP,ZIP--ZINB,-30051.378790901574,-19417.81380176881,21267.12997826553,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,28,ZINB,ZIP--ZINB,-19464.68029908162,-19417.81380176881,93.73299462562136,,1,1.8054558040299762e-22,True,chi-bar² heuristic; k=1
D2,Dataset 2,28,Z+P+NB,ZIP--ZINB,-19429.88174515759,-19417.81380176881,24.135886777556152,2.0,0,5.740619717277496e-06,True,chi²(df=2)
D2,Dataset 2,27,Poisson,ZIP--ZINB,-80460.01441993163,-19090.221949841725,122739.5849401798,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,27,NB,ZIP--ZINB,-21293.840575099937,-19090.221949841725,4407.237250516424,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,27,P+NB,ZIP--ZINB,-21087.14222493304,-19090.221949841725,3993.8405501826273,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,27,ZIP,ZIP--ZINB,-30016.98577817207,-19090.221949841725,21853.52765666069,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,27,ZINB,ZIP--ZINB,-19144.737096645047,-19090.221949841725,109.03029360664368,,1,7.991222876664505e-26,True,chi-bar² heuristic; k=1
D2,Dataset 2,27,Z+P+NB,ZIP--ZINB,-19104.466124520684,-19090.221949841725,28.4883493579182,2.0,0,6.51378676864577e-07,True,chi²(df=2)
D2,Dataset 2,31,Poisson,ZIP--ZINB,-79201.57603580347,-18660.164838048,121082.82239551094,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,31,NB,ZIP--ZINB,-20943.648400400085,-18660.164838048,4566.96712470417,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,31,P+NB,ZIP--ZINB,-20734.81376697801,-18660.164838048,4149.297857860023,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,31,ZIP,ZIP--ZINB,-29180.86013162484,-18660.164838048,21041.39058715368,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,31,ZINB,ZIP--ZINB,-18719.18752861728,-18660.164838048,118.04538113855232,,1,8.473299185370555e-28,True,chi-bar² heuristic; k=1
D2,Dataset 2,31,Z+P+NB,ZIP--ZINB,-18669.512715694786,-18660.164838048,18.695755293563707,2.0,0,8.715018643290783e-05,True,chi²(df=2)
D2,Dataset 2,30,Poisson,ZIP--ZINB,-77947.04675814579,-18766.590685605028,118360.91214508151,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,30,NB,ZIP--ZINB,-20904.5532398756,-18766.590685605028,4275.925108541145,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,30,P+NB,ZIP--ZINB,-20698.0572510508,-18766.590685605028,3862.933130891543,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,30,ZIP,ZIP--ZINB,-29299.81341034262,-18766.590685605028,21066.445449475184,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,30,ZINB,ZIP--ZINB,-18816.082346977804,-18766.590685605028,98.98332274555288,,1,1.2731856152399469e-23,True,chi-bar² heuristic; k=1
D2,Dataset 2,30,Z+P+NB,ZIP--ZINB,-18781.234060774088,-18766.590685605028,29.286750338120328,2.0,0,4.369814160046824e-07,True,chi²(df=2)
D2,Dataset 2,29,Poisson,ZIP--ZINB,-79796.0265686111,-18849.126337933943,121893.8004613543,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,29,NB,ZIP--ZINB,-21158.11774577987,-18849.126337933943,4617.982815691852,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,29,P+NB,ZIP--ZINB,-20901.889800027868,-18849.126337933943,4105.526924187849,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,29,ZIP,ZIP--ZINB,-29655.21596030551,-18849.126337933943,21612.179244743136,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,29,ZINB,ZIP--ZINB,-18910.0465856044,-18849.126337933943,121.84049534090444,,1,1.250813976730554e-28,True,chi-bar² heuristic; k=1
D2,Dataset 2,29,Z+P+NB,ZIP--ZINB,-18862.98384352328,-18849.126337933943,27.715011178675923,2.0,0,9.58874544849943e-07,True,chi²(df=2)
D2,Dataset 2,32,Poisson,ZIP--ZINB,-79928.01012840832,-18869.736676283974,122116.5469042487,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,32,NB,ZIP--ZINB,-21132.888133324093,-18869.736676283974,4526.302914080239,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,32,P+NB,ZIP--ZINB,-20913.071278613534,-18869.736676283974,4086.66920465912,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,32,ZIP,ZIP--ZINB,-30001.16859905937,-18869.736676283974,22262.86384555079,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,32,ZINB,ZIP--ZINB,-18922.60464979331,-18869.736676283974,105.73594701867114,,1,4.212259193886032e-25,True,chi-bar² heuristic; k=1
D2,Dataset 2,32,Z+P+NB,ZIP--ZINB,-18883.387279156846,-18869.736676283974,27.301205745745392,2.0,0,1.1792842481689089e-06,True,chi²(df=2)
D2,Dataset 2,33,Poisson,ZIP--ZINB,-82065.4934431008,-19097.17956011126,125936.62776597908,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,33,NB,ZIP--ZINB,-21528.71094935368,-19097.17956011126,4863.06277848484,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,33,P+NB,ZIP--ZINB,-21301.35483961725,-19097.17956011126,4408.350559011975,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,33,ZIP,ZIP--ZINB,-30086.200046501115,-19097.17956011126,21978.04097277971,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,33,ZINB,ZIP--ZINB,-19162.71856310427,-19097.17956011126,131.07800598601898,,1,1.1903248128646607e-30,True,chi-bar² heuristic; k=1
D2,Dataset 2,33,Z+P+NB,ZIP--ZINB,-19113.105476552235,-19097.17956011126,31.85183288194821,2.0,0,1.2118876798774176e-07,True,chi²(df=2)
D2,Dataset 2,36,Poisson,ZIP--ZINB,-79465.32047704165,-18895.94932224656,121138.7423095902,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,36,NB,ZIP--ZINB,-21173.088068807527,-18895.94932224656,4554.277493121939,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,36,P+NB,ZIP--ZINB,-20939.93973575789,-18895.94932224656,4087.980827022664,,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,36,ZIP,ZIP--ZINB,-29734.429235580737,-18895.94932224656,21676.95982666836,,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,36,ZINB,ZIP--ZINB,-18939.60267248878,-18895.94932224656,87.30670048444881,,1,4.646626712633345e-21,True,chi-bar² heuristic; k=1
D2,Dataset 2,36,Z+P+NB,ZIP--ZINB,-18909.562253317672,-18895.94932224656,27.225862142229744,2.0,0,1.2245574174645685e-06,True,chi²(df=2)
